plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,score_missing,sigma_base_pct,rt_profile,condition_multiplier,measurement_sigma_pct_raw,measurement_sigma_pct,measurement_var_pct2,delta_days,kf_level_pred_pct,kf_slope_pred_pct_per_day,kf_level_filter_pct,kf_slope_filter_pct_per_day,kf_level_smooth_pct,kf_slope_smooth_pct_per_day,kf_pred_std_pct,kf_level_std_pct,kf_slope_std_pct_per_day,kf_smooth_std_pct,kf_innovation_pct,kf_innovation_std_pct,kf_innovation_z,kf_kalman_gain_level,kf_kalman_gain_slope,kf_residual_filter_pct,kf_residual_smooth_pct
166,1,6374,2024-06-11 19:05:00,charge,74.0,1.0,74.0,1,1,16166,3232.985562,23.81758010639614,0.0,25.0,25.0,19.653142397624645,27.4,28.400000000000002,388.81031176543365,403.9,70.00581467277001,27.0,99.0,72.0,0.9717363602622788,0.9200000000000159,8941.0,8941.0,0.0,0.5006809260600759,0.6849999999999999,0.13332762826144964,0.0,0.9,1.0,0.6543472720524637,1.5,0.75,0.0,0.55,balanced,3.5771352329203188,1.9674243781061755,1.9674243781061755,3.870758683566472,0.025694444444444443,68.83533084204257,-0.17010546438607727,68.92113272910986,-0.16346908125201773,69.87875586559083,-0.015992155798781216,0.25571902299365823,0.25358596592074983,0.03488163397233129,0.2051721832770808,5.164669157957434,1.983973513504478,2.603194610614834,0.016613239772599063,0.0012849580352760025,5.078867270890143,4.121244134409167
166,1,6375,2024-06-11 20:03:00,flight,74.0,0.0,0.0,0,1,12183,2436.5819760000004,23.470245423951408,0.0,24.0,24.0,20.65584831322334,70.4,99.2,373.3475252400886,399.8,72.83682180087007,43.0,99.0,56.0,-1.3837462037265045,4.670000000000002,8941.0,8941.0,0.0,7.492535561676329,0.5866666666666667,0.7026348638326501,0.0,0.9,0.0,2.2767492407453007,0.5,0.0,0.0,0.55,balanced,2.6924120510899834,1.480826628099491,1.480826628099491,2.1928475024885086,0.04027777777777778,68.91454855778166,-0.16346908125201773,69.06063044683108,-0.15215533729539354,69.87928153832011,-0.015638098140058065,0.25466346461338424,0.25097915193267045,0.03477904358155327,0.2055994161407877,5.085451442218343,1.5025648014968942,3.3845138906169527,0.02872545155710051,0.0022247275556895245,4.939369553168916,4.1207184616798855
166,1,6376,2024-06-11 20:45:00,charge,74.0,0.0,0.0,1,1,13922,2784.1858759999996,24.314107168510272,23.0,25.0,2.0,18.00875592587272,26.6,27.6,392.7958052004022,403.8,78.30986927165637,43.0,100.0,57.0,-0.4810803045539433,1.180000000000021,-1.0,1.0,0.0,0.5007812187009665,0.665,0.13334957889267976,0.0,1.0,0.0,0.6862160609107992,1.5,0.75,0.0,0.55,balanced,2.7917046498303115,1.5354375574066714,1.5354375574066714,2.3575684926949654,0.029166666666666667,69.05619258282664,-0.15215533729539354,69.1856228511245,-0.14212096027774576,69.87947521242211,-0.015382238006025117,0.2517561164530079,0.24843873701121882,0.034677444156394774,0.2059175459977739,4.94380741717336,1.555940112879177,3.1773764145877896,0.02618028118333673,0.002029686063982034,4.814377148875494,4.120524787577892
166,1,7636,2024-09-30 16:00:00,charge,74.0,0.0,0.0,0,1,12053,2412.189832,22.869493072264166,0.0,23.0,23.0,8.92060068032855,23.8,24.700000000000003,402.0193063967477,404.8,94.50551729859787,77.0,100.0,23.0,0.3583199203517798,1.5600000000000023,8940.0,8940.0,0.0,3.003430668699331,0.595,0.45562208493547957,0.0,1.0,0.0,0.851663984070357,0.5,0.75,0.0,0.55,balanced,2.3352480291952986,1.2843864160574143,1.2843864160574143,1.6496484657528094,30.0,64.92199404279214,-0.14212096027774576,69.30364027731297,-0.025794733666937297,69.89759779534721,-0.15186991701752028,1.2406054412326208,0.892316918370074,0.0606541909575465,0.6363239416061967,9.078005957207864,1.7857072342824833,5.08370341057363,0.4826661554503429,0.012814072513187367,4.696359722687035,4.10240220465279
166,1,7637,2024-10-08 19:43:00,other,74.0,0.0,74.0,0,1,5419,1083.594919,17.670787968259827,0.0,18.0,18.0,2.8112751430153167,7.109999999999945,95.6,392.01642369440856,396.5,99.38992434028418,98.0,100.0,2.0,-4.04959402103709,1.7500000000000142,8940.0,8940.0,0.0,2.0135405751367292,0.059249999999999546,0.36232797782587894,0.0,1.0,0.0,1.6849188042074252,0.5,0.25,0.0,0.55,balanced,2.1800318323925785,1.1990175078159182,1.1990175078159182,1.4376429840490954,8.154861111111112,69.09328780686099,-0.025794733666937297,71.52717801927498,0.06216857446220385,68.71647873314794,-0.2019643754731239,1.1895414793654384,0.8444631915862545,0.05981325265017961,0.6018475126084233,4.906712193139015,1.6889795484789067,2.9051341666972785,0.496032804984419,0.01792713830905733,2.4728219807250156,5.283521266852063
166,1,10535,2025-05-07 19:43:00,flight,59.0,0.0,0.0,0,1,13224,2644.782312,24.837870538415004,24.0,27.0,3.0,14.309263460375076,67.4,100.89999999999999,384.337000907441,401.9,85.57115849969752,57.0,100.0,43.0,-1.33462114337568,5.3700000000000045,0.0,0.0,0.0,6.495423975009209,0.5616666666666668,0.6616120389554151,0.0,1.0,0.0,2.266924228675136,0.5,0.0,0.0,0.55,balanced,2.67555541751804,1.471555479634922,1.471555479634922,2.1654755296435653,30.0,73.3922352531411,0.06216857446220385,63.01995791150645,-0.1849193024525651,62.47164532956136,-0.23133278668605284,2.3637576508865035,1.2492506266140622,0.0655173177851984,0.6075766080061974,-14.392235253141095,2.784389656956807,-5.168901276867642,0.7206856446687737,0.017168137719319326,-4.019957911506452,-3.471645329561362
166,1,10534,2025-05-07 21:29:00,charge,59.0,6.0,6.0,1,1,24937,4987.161848,24.012551630107872,20.0,26.0,6.0,10.434771624493726,24.5,25.200000000000003,391.3291213858925,404.2,75.33801178971007,40.0,99.0,59.0,2.36791915627381,1.6400000000000148,33.0,33.0,0.0,0.5013850762829298,0.6125,0.1334817116814359,0.0,0.9,3.0,1.2935838312547694,1.5,0.75,0.0,0.55,balanced,5.3327178340490065,2.9329948087269537,2.9329948087269537,8.60245854801926,0.07361111111111111,63.00634579618703,-0.1849193024525651,62.3892163799362,-0.19969094344520635,62.4545853598173,-0.23140478405180592,1.2515545113529523,1.151132200664356,0.06451077800663613,0.6060382345158682,-4.006345796187027,3.188863001589624,-1.2563555706814291,0.15403798065513172,0.003687060913888141,-3.389216379936201,-3.454585359817301
166,1,10703,2025-05-20 12:40:00,charge,59.0,0.0,0.0,0,1,8616,1722.993521,16.30768337975859,0.0,17.0,17.0,8.700777623026926,14.8,14.9,401.8765900649953,406.0,90.4810817084494,80.0,97.0,17.0,0.8304828226555243,3.4900000000000233,8974.0,8974.0,0.0,8.012471411794635,0.37,0.7221524477213085,0.0,0.7,0.0,1.9110965645311164,0.5,0.75,0.0,0.55,balanced,2.602189948447858,1.4312044716463221,1.4312044716463221,2.048346239660428,12.63263888888889,59.866592802011375,-0.19969094344520635,59.363417377470824,-0.21464571796368975,59.544222622271306,-0.24828378755387834,1.6840638378407025,1.090570778190722,0.0630103843160344,0.4225677273440047,-0.8665928020113753,2.210071774758273,-0.39211070514040613,0.5806365150652874,0.017256979845405054,-0.3634173774708245,-0.544222622271306
166,1,10753,2025-05-26 10:45:00,charge,59.0,0.0,0.0,0,1,7615,1522.794842,15.741168745896257,0.0,16.0,16.0,5.488391332895602,9.7,9.9,402.47219960604076,406.2,96.46644780039396,91.0,100.0,9.0,-0.3745147734734077,4.890000000000001,8974.0,8974.0,0.0,8.535325677866316,0.2425,0.7406755708451589,0.0,1.0,0.0,2.0749029546946813,0.5,0.75,0.0,0.55,balanced,2.6399911147464676,1.4519951131105573,1.4519951131105573,2.10828980849694,5.920138888888889,58.09268491522051,-0.21464571796368975,58.50656053032045,-0.20087132293712923,58.08605151419723,-0.25811853964746795,1.3297902110056334,0.9806657519672054,0.060570995171976665,0.3480527678048659,0.9073150847794906,1.9689164059917188,0.46081950560134993,0.45615423136112,0.015181490154446385,0.49343946967955077,0.91394848580277
166,1,10754,2025-05-26 11:54:00,flight,59.0,0.0,0.0,0,1,12083,2416.382506,18.469750889679716,15.0,21.0,6.0,21.09520814367293,89.48999999999997,99.8,370.38300918646036,398.8,72.59438881072582,41.0,100.0,59.0,-3.753702722833734,6.740000000000009,0.0,0.0,0.0,7.978828181271964,0.7457499999999997,0.7209240288527029,0.0,1.0,0.0,2.7507405445667468,0.5,0.0,0.0,0.55,balanced,2.936466774911105,1.6150567262011077,1.6150567262011077,2.60840822884744,0.04791666666666667,58.49693544609638,-0.20087132293712923,58.63278341417948,-0.1963405710420667,58.07370328047625,-0.2581981671224038,0.9823205059716413,0.8392715381914645,0.05817034683045926,0.34750247639403137,0.50306455390362,1.8903337814523185,0.26612472296671447,0.2700408268262154,0.00900630318694758,0.36721658582052186,0.9262967195237479
166,1,10755,2025-05-26 12:40:00,charge,59.0,2.0,2.0,1,1,8648,1729.39076,19.667206290471785,19.0,21.0,2.0,21.921912580943573,25.1,25.599999999999998,386.5845397779833,403.7,63.26676688251619,41.0,85.0,44.0,-1.000463691026827,1.1000000000000085,-10.0,10.0,0.0,0.49974962547979057,0.6275000000000001,0.13312372830871327,0.0,0.0,2.0,0.7500927382053697,1.5,0.75,0.0,0.55,balanced,4.242027312785097,2.3331150220318033,2.3331150220318033,5.443425706030462,0.03194444444444444,58.626511423715634,-0.1963405710420667,58.66939048958745,-0.19490719914792662,58.06542774226019,-0.25825122766711994,0.8402357127286672,0.7905332594104649,0.057414379524817094,0.3471516062977128,0.37348857628436605,2.4798027661439352,0.15061221052879803,0.11480690065114597,0.003837793135200835,0.3306095104125504,0.9345722577398092
166,1,10772,2025-05-28 10:05:00,charge,57.0,0.0,0.0,0,0,2953,590.400216,19.68912969861158,0.0,20.0,20.0,12.85638333897731,22.2,22.6,400.93359295631564,404.5,90.15340331865899,85.0,94.0,9.0,-2.0765594310870306,2.0400000000000063,8964.0,8964.0,0.0,7.501121417838135,0.5549999999999999,0.7029667641092511,0.0,0.4,0.0,1.4353118862174092,0.0,0.75,0.0,0.55,balanced,2.1992802715089232,1.209604149329908,1.209604149329908,1.46314219807613,1.8923611111111112,58.300555685644326,-0.19490719914792662,57.870585595010056,-0.21104909691037146,57.573922018516186,-0.26124724443999414,0.8500738423697681,0.695501250428724,0.05611539582018527,0.3295454505221855,-1.3005556856443263,1.4784342175279328,-0.8796845136735035,0.3306049063337518,0.012411539114103963,-0.8705855950100556,-0.5739220185161855
166,1,10773,2025-05-28 10:21:00,flight,57.0,0.0,57.0,0,1,11583,2316.3845899999997,20.45281878615212,0.0,24.0,24.0,22.674825174825173,75.87999999999994,99.8,364.1708020374687,395.0,59.38547871881205,31.0,94.0,63.0,-0.6537416904083574,1.1599999999999966,8964.0,8964.0,0.0,7.996619453811212,0.6323333333333329,0.7215742158150389,0.0,0.4,0.0,0.7107483380816697,0.5,0.0,0.0,0.55,balanced,2.178020854417183,1.1979114699294506,1.1979114699294506,1.4349918897885372,0.011111111111111112,57.868240605044384,-0.21104909691037146,57.64920050535341,-0.21928056918702926,57.571018514396776,-0.2612648354975083,0.6958203290022393,0.6016812683651962,0.054566932946731414,0.32945214788628324,-0.8682406050443845,1.385336717206803,-0.6267361532111717,0.2522804144592756,0.009480635009274898,-0.6492005053534129,-0.5710185143967763
166,1,10939,2025-05-28 11:00:00,charge,58.0,1.0,58.0,1,1,16830,3365.7824410000003,19.602139037433155,18.0,21.0,3.0,16.781503267973857,24.6,25.0,392.06815210932854,405.5,71.98823529411764,31.0,96.0,65.0,0.8876518122400475,2.8400000000000176,16.0,16.0,0.0,2.503053728934177,0.615,0.4117673979149115,0.0,0.6,1.0,1.5975303624480184,1.5,0.75,0.0,0.55,balanced,3.89146606790037,2.1403063373452036,2.1403063373452036,4.580911217680041,0.027083333333333334,57.6432616566046,-0.21928056918702926,57.669445122938484,-0.2182930506300072,57.56397954432572,-0.2613077415001552,0.6023760872155771,0.579848598951196,0.054243664111111936,0.3292476292934076,0.3567383433953992,2.2234586049956473,0.16044298850173447,0.07339683781864312,0.002768187315170402,0.3305548770615161,0.4360204556742815
166,1,10774,2025-05-28 11:05:00,charge,58.0,1.0,58.0,1,1,16830,3365.7824410000003,19.602139037433155,18.0,21.0,3.0,16.781503267973857,24.6,25.0,392.06815210932854,405.5,71.98823529411764,31.0,96.0,65.0,0.8876518122400475,2.8400000000000176,16.0,16.0,0.0,2.503053728934177,0.615,0.4117673979149115,0.0,0.6,1.0,1.5975303624480184,1.5,0.75,0.0,0.55,balanced,3.89146606790037,2.1403063373452036,2.1403063373452036,4.580911217680041,0.003472222222222222,57.66868716095713,-0.2182930506300072,57.69134801838592,-0.21743795575842,57.5630757735107,-0.2613132426119062,0.5799353364230849,0.5597511230955511,0.05394411603568812,0.32922231270691715,0.331312839042873,2.2174842078608354,0.14940933417626642,0.06839716050323487,0.002580928870904779,0.3086519816140765,0.4369242264893032
166,1,10935,2025-05-28 12:04:00,flight,58.0,0.0,58.0,0,1,11028,2211.784477,19.04697134566558,17.0,22.0,5.0,17.464535727239753,67.9,95.7,373.27354914762424,399.1,74.00308306129851,55.0,99.0,44.0,-2.7987776568734137,6.670000000000009,0.0,0.0,0.0,4.525671879109834,0.5658333333333334,0.5614689600931978,0.0,0.9,0.0,2.559755531374683,0.5,0.0,0.0,0.55,balanced,2.7104309101163504,1.4907370005639928,1.4907370005639928,2.22229680485053,0.04097222222222222,57.68243910214304,-0.21743795575842,57.721802489634285,-0.21594297105597232,57.552396984050084,-0.26137818736429397,0.5607517583530625,0.5248482494744519,0.05345880937720446,0.32893539062618565,0.31756089785695707,1.5927144563124243,0.199383446667646,0.12395539802565846,0.004707710277104378,0.2781975103657146,0.447603015949916
166,1,10936,2025-05-28 12:45:00,charge,58.0,0.0,58.0,0,1,11486,2297.18881,19.70207208775901,17.0,21.0,4.0,16.197039874629986,23.4,24.2,395.4029340066167,405.0,80.08645307330663,55.0,98.0,43.0,-1.9278843809855477,3.460000000000008,0.0,0.0,0.0,3.4948695338836697,0.585,0.49365267411404334,0.0,0.8,0.0,2.1155768761971134,0.5,0.75,0.0,0.55,balanced,2.6946341325047514,1.4820487728776133,1.4820487728776133,2.1964685651880393,0.02847222222222222,57.71565411337505,-0.21594297105597232,57.747412437271656,-0.21473052205480828,57.54495363623948,-0.2614233174115395,0.525515223853035,0.4952994068729901,0.053063499372006724,0.3287517174187859,0.28434588662494775,1.5724613876624585,0.18082853344185573,0.1116890568510066,0.00426399346076449,0.25258756272834404,0.4550463637605233
166,1,10937,2025-05-28 13:30:00,flight,58.0,0.0,58.0,0,1,14605,2920.7801860000004,20.31413899349538,19.0,22.0,3.0,18.53279014036289,80.9,99.39999999999999,372.66219787743927,396.8,73.01294077370764,35.0,98.0,63.0,-2.5593721328312227,5.530000000000015,0.0,0.0,0.0,7.516148445028508,0.6741666666666667,0.7035468524219887,0.0,0.8,0.0,2.5118744265662443,0.5,0.0,0.0,0.55,balanced,2.792064402272002,1.535635421249601,1.535635421249601,2.3581761469964397,0.03125,57.74070210845744,-0.21473052205480828,57.765198328844335,-0.21378922295085573,57.53675939101229,-0.26147282889147533,0.49600615940211285,0.4719958375783192,0.05276875233783964,0.32856763181616905,0.259297891542559,1.6137528488468345,0.16068005192235582,0.09447134429504321,0.0036301841806455825,0.2348016711556653,0.4632406089877108
166,1,10938,2025-05-28 14:35:00,charge,58.0,1.0,1.0,1,1,8920,1783.790094,21.654260089686098,21.0,22.0,1.0,23.252567264573994,25.7,26.1,383.2012443946188,401.0,59.57578475336323,35.0,84.0,49.0,-1.224017937219731,1.250000000000007,-23.0,23.0,0.0,0.500150045013651,0.6425,0.1332114121050339,0.0,0.0,1.0,0.8698035874439498,1.5,0.75,0.0,0.55,balanced,3.4854756410751984,1.9170116025913593,1.9170116025913593,3.6749334844698915,0.04513888888888889,57.755548120863914,-0.21378922295085573,57.76957579038746,-0.2132445777386707,57.524889102590734,-0.2615442605931207,0.47299162511923837,0.45922002120086824,0.052627956417423925,0.3283257791959104,0.24445187913608635,1.9745010918970973,0.12380437779409754,0.05738417545866023,0.0022280262852134797,0.2304242096125435,0.47511089740926593
166,1,10787,2025-06-02 21:00:00,charge,57.0,0.0,57.0,0,0,7801,1559.9935999999998,23.84784002051019,21.0,25.0,4.0,9.666004358415588,23.2,23.7,401.880758877067,405.1,94.53993077810537,84.0,100.0,16.0,-1.3507037559287272,2.9200000000000017,0.0,0.0,0.0,6.036003815763306,0.58,0.6408362589221209,0.0,1.0,0.0,1.7301407511857463,0.0,0.75,0.0,0.55,balanced,2.365376728924572,1.3009572009085149,1.3009572009085149,1.692489638595718,5.267361111111111,56.646339594451476,-0.2132445777386707,56.71297793898793,-0.20938194636507496,56.136889945177586,-0.2683652648486938,0.6268555419709446,0.5647183354728458,0.05520572452433012,0.32280179254290675,0.3536604055485242,1.4441043968825122,0.24489947285805327,0.18842466810244285,0.010921865476020226,0.28702206101206684,0.863110054822414
