plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,score_missing,sigma_base_pct,condition_multiplier,measurement_sigma_pct_raw,measurement_sigma_pct,measurement_var_pct2,delta_days,process_var_pct2,latent_soh_filterpy_filter_pct,latent_soh_filterpy_smooth_pct,latent_soh_filterpy_smooth_var_pct2,latent_soh_filterpy_smooth_std_pct,latent_soh_filter_pct,latent_soh_smooth_pct,latent_soh_smooth_var_pct2,latent_soh_smooth_std_pct,_filterpy_pred_var_pct2,_filterpy_pred_state_pct,latent_soh_monotone_pct,residual_pct,standardized_residual,resid_abs_mean_last_5_events,resid_std_last_5_events,resid_max_pos_last_5_events,resid_max_neg_last_5_events,resid_outlier_count_last_5_events,resid_abs_mean_last_30d,resid_std_last_30d,resid_outlier_count_last_30d,condition_multiplier_last_5_events_mean,score_switch_last_5_events_sum,score_observation_instability_last_5_events_mean
166,1,5023,2023-10-17 14:30:00,flight,94.0,0.0,0.0,1,1,16616,3322.9837519999996,18.551998074145402,0.0,21.0,21.0,18.21512999518536,24.7,25.0,383.3438372652865,403.3,66.31788637457872,35.0,96.0,61.0,-1.2591574386133846,2.980000000000004,9443.0,9468.0,0.0,0.49997825094938964,0.20583333333333334,0.13317379553922892,0.0,0.6,0.0,1.741831487722679,1.5,0.0,0.0,0.75,4.412087295779764,3.309065471834823,3.309065471834823,10.949914296889421,0.125,0.00031250000000000006,90.88489720257326,86.92733391424949,0.06492363269902322,0.25480116306450257,90.88489720257326,86.92733391424949,0.06492363269902322,0.25480116306450257,0.13427740803004062,90.84669709268707,86.92733391424949,7.072666085750512,2.1373605768606425,6.645854402495951,1.379192799959549,8.06354466308359,5.013456495475836,5.0,2.338768343739083,2.966773218700095,32.0,4.901408127290924,4.0,0.6
166,1,5024,2023-10-17 16:40:00,charge,94.0,0.0,94.0,0,1,9828,2331.3835950000002,18.16015466015466,0.0,19.0,19.0,12.739275539275539,35.5,45.0,372.7719067969068,394.6,70.12617012617012,44.0,96.0,52.0,-0.4525315425315425,1.6300000000000097,9443.0,9443.0,0.0,4.492262079157355,0.8875,0.5594769760369646,0.0,0.6,0.0,0.9055063085063133,0.5,0.75,0.0,0.75,4.348737463407458,3.2615530975555935,3.2615530975555935,10.637728608174488,0.09027777777777778,0.0002256944444444445,90.9233280722544,86.92060044165945,0.0649186667751988,0.2547914181741583,90.9233280722544,86.92060044165945,0.0649186667751988,0.2547914181741583,0.1328764234357904,90.88489720257326,86.92060044165945,7.079399558340555,2.1705608790015676,7.0590430150688945,1.1117983832344966,8.06354466308359,5.018021680219874,5.0,2.407473143950698,3.068709060805776,33.0,4.772631903192613,4.0,0.6
166,1,5025,2023-10-17 16:40:00,flight,95.0,1.0,1.0,1,1,16158,3231.3837790000002,19.32504022775096,17.0,21.0,4.0,16.866598588934274,24.7,25.0,391.3259871271197,403.9,76.60063126624583,44.0,99.0,55.0,-0.04649090233939841,2.8800000000000097,13.0,13.0,0.0,0.5005355730635586,0.20583333333333334,0.13329581285462289,0.0,0.9,1.0,1.4492981804678846,1.5,0.0,0.0,0.75,5.342778828325214,4.00708412124391,4.00708412124391,16.056723154725077,0.0001,2.5000000000000004e-07,90.95637805134963,86.92059281666886,0.06491866410841102,0.2547914129408819,90.95637805134963,86.92059281666886,0.06491866410841102,0.2547914129408819,0.13123738354879994,90.9233280722544,86.92059281666886,8.079407183331142,2.016280901241242,7.671320115691148,0.48609400976495654,8.079407183331142,7.072666085750512,5.0,2.488500773084705,3.1952354767190885,34.0,4.368374319708631,4.0,0.2
166,1,5019,2023-10-18 11:47:00,flight,95.0,0.0,95.0,0,1,14627,2925.1753790000002,15.765570520270732,13.0,19.0,6.0,25.870896287687156,72.7,100.5,358.8553223490804,397.0,60.84344021330416,24.0,100.0,76.0,-3.2354207971559443,3.2900000000000205,0.0,0.0,0.0,8.506635206743626,0.6058333333333333,0.7396857943040468,0.0,1.0,0.0,2.292084159431199,0.5,0.0,0.0,0.75,4.8796607986347675,3.659745598976076,3.659745598976076,13.393737849224756,0.7965277777777777,0.001991319444444445,90.9958892244216,86.85885565832437,0.06489825226098091,0.2547513537961691,90.9958892244216,86.85885565832437,0.06489825226098091,0.2547513537961691,0.1321647486550797,90.95637805134963,86.85885565832437,8.141144341675627,2.2245109998775208,7.687232366436286,0.4997200313843012,8.141144341675627,7.072666085750512,5.0,2.5681154712338725,3.3117248384302838,35.0,4.5769070636917775,4.5,0.2
166,1,5020,2023-10-18 12:45:00,charge,95.0,3.0,3.0,1,1,23421,4683.976887,18.169548695615045,0.0,21.0,21.0,16.08537210195978,24.6,24.9,380.7910721147688,403.8,63.94825156910465,24.0,100.0,76.0,-2.211252721916229,2.950000000000003,9354.0,9456.0,0.0,0.5001025210173187,0.615,0.1332010065331338,0.0,1.0,3.0,1.9172505443832473,1.5,0.75,0.0,0.75,8.715338663187286,6.536503997390464,6.536503997390464,42.72588450790152,0.04027777777777778,0.00010069444444444447,91.0081261112305,86.85567260890359,0.06489738468659598,0.25474965100387476,91.0081261112305,86.85567260890359,0.06489738468659598,0.25474965100387476,0.1309740305183188,90.9958892244216,86.85567260890359,8.144327391096411,1.2459760438221763,7.703388912038849,0.5127612106947381,8.144327391096411,7.072666085750512,5.0,2.645562859009741,3.4176170845084406,36.0,5.539720609866897,5.5,0.8
166,1,5021,2023-10-18 14:03:00,flight,92.0,0.0,92.0,0,1,17238,3448.175795,15.24811463046757,0.0,19.0,19.0,18.632996867386005,65.6,97.4,364.05203039795805,399.5,62.28791043044437,34.0,100.0,66.0,-1.3298433693003828,2.5400000000000063,9354.0,9354.0,0.0,5.967495055949428,0.5466666666666666,0.6376224220695377,0.0,1.0,0.0,1.5359686738600797,0.5,0.0,0.0,0.75,4.17685998861388,3.1326449914604098,3.1326449914604098,9.813464642521991,0.05416666666666667,0.0001354166666666667,91.02116359678939,86.85136614336507,0.06489650616175334,0.2547479267074677,91.02116359678939,86.85136614336507,0.06489650616175334,0.2547479267074677,0.13070917994059944,91.0081261112305,86.85136614336507,5.14863385663493,1.6435420772765845,7.318582466215733,1.1578603026048786,8.144327391096411,5.14863385663493,5.0,2.679851502812826,3.4399034943892186,37.0,5.492675148433721,4.5,0.8
166,1,5022,2023-10-18 15:00:00,charge,92.0,0.0,0.0,1,1,27953,5590.370701000001,16.493506958108252,0.0,21.0,21.0,11.52191178048868,23.3,24.099999999999998,380.8430866096663,403.8,65.54484312953888,34.0,100.0,66.0,-0.7792641219189355,2.660000000000011,9363.0,9363.0,0.0,0.500178688839338,0.5825,0.13321768362771896,0.0,1.0,0.0,1.4858528243837925,1.5,0.75,0.0,0.75,5.359302881008634,4.019477160756475,4.019477160756475,16.156196645842932,0.03958333333333333,9.895833333333334e-05,91.02892262801059,86.84816719237028,0.06489708364355257,0.25474906014262855,91.02892262801059,86.84816719237028,0.06489708364355257,0.25474906014262855,0.12909005791594955,91.02116359678939,86.84816719237028,5.151832807629717,1.2817171491677612,6.933069116073566,1.455863682191098,8.144327391096411,5.14863385663493,5.0,2.724386421055322,3.4801683145381164,38.0,5.694788231953956,5.5,0.8
166,1,5034,2023-10-18 19:48:00,flight,92.0,0.0,92.0,0,1,16480,3295.77334,17.554004854368934,16.0,20.0,4.0,18.648191747572813,63.8,101.3,370.2857099514563,397.2,70.1432645631068,35.0,100.0,65.0,-0.7831577669902912,2.5400000000000063,0.0,0.0,0.0,6.565295142853007,0.5316666666666666,0.6646596969241828,0.0,1.0,0.0,1.4266315533980614,0.5,0.0,0.0,0.75,4.10013510440835,3.0751013283062627,3.0751013283062627,9.456248179350942,0.2,0.0005000000000000001,91.04194826273537,86.83184463326218,0.06490286481165317,0.25476040667979233,91.04194826273537,86.83184463326218,0.06490286481165317,0.25476040667979233,0.12856678805549956,91.02892262801059,86.83184463326218,5.168155366737821,1.6806455511449416,6.350818752754901,1.4631095280833932,8.144327391096411,5.14863385663493,5.0,2.7574103257267075,3.4992584143635024,39.0,5.446259487170583,4.5,0.6
166,1,5035,2023-10-18 22:00:00,charge,93.0,1.0,1.0,1,1,16382,3276.183145,20.52673666219021,18.0,22.0,4.0,17.09832743254792,25.4,26.0,391.74186912464904,403.8,77.72848248077158,42.0,100.0,58.0,-0.44413563667439876,2.710000000000022,5.0,5.0,0.0,0.5008589731386254,0.635,0.13336659567210657,0.0,1.0,1.0,1.4438271273348908,1.5,0.75,0.0,0.75,6.380395292255248,4.785296469191436,4.785296469191436,22.89906229805602,0.09166666666666666,0.0002291666666666667,91.05275391525826,86.8242382131026,0.06490801677450642,0.25477051786756333,91.05275391525826,86.8242382131026,0.06490801677450642,0.25477051786756333,0.12707141240735717,91.04194826273537,86.8242382131026,6.175761786897397,1.2905703599887732,5.957742241799255,1.162435457603356,8.144327391096411,5.14863385663493,5.0,2.802988345208983,3.5362164253606934,40.0,5.74640638589468,5.5,0.8
166,1,5095,2023-10-19 13:00:00,charge,93.0,1.0,1.0,1,1,17985,3596.7841639999997,19.268612732832917,0.0,21.0,21.0,16.98275229357798,24.6,24.9,389.83975535168196,403.8,74.11998887962191,36.0,99.0,63.0,0.12762691131498474,2.7800000000000153,9405.0,9405.0,0.0,0.5002847871162611,0.615,0.13324091264317994,0.0,0.9,1.0,1.4155253822630047,1.5,0.75,0.0,0.75,6.289074721179638,4.7168060408847285,4.7168060408847285,22.248259227326667,0.625,0.0015625000000000003,91.06388701473864,86.77195485908757,0.06494122684080582,0.25483568596412437,91.06388701473864,86.77195485908757,0.06494122684080582,0.25483568596412437,0.12793265947213847,91.05275391525826,86.77195485908757,6.228045140912428,1.3203945820388743,5.574485791762458,0.5125938889873156,6.228045140912428,5.14863385663493,5.0,2.871933766642583,3.613487907740629,41.0,5.26115359749315,5.5,0.4
166,1,5096,2023-10-19 13:53:00,flight,93.0,0.0,0.0,0,1,13908,2781.381136,17.668895599654874,0.0,20.0,20.0,23.900798101811912,63.0,99.2,365.45389703767614,401.6,65.989933851021,33.0,100.0,67.0,-1.4676941328731667,4.27000000000001,9405.0,9405.0,0.0,6.986387314232808,0.525,0.6824513693422654,0.0,1.0,0.0,2.2935388265746335,0.5,0.0,0.0,0.75,4.756992646937674,3.5677444852032556,3.5677444852032556,12.728800711698243,0.03680555555555556,9.201388888888891e-05,91.08305723001922,86.76885019264238,0.06494313379123251,0.25483942746606636,91.08305723001922,86.76885019264238,0.06494313379123251,0.25483942746606636,0.12729323677689303,91.06388701473864,86.76885019264238,6.231149807357625,1.7465235622115,5.790988981906997,0.5156068419149611,6.231149807357625,5.151832807629717,5.0,2.916723313852117,3.6465697441851725,42.0,5.377180129157908,5.5,0.4
166,1,5097,2023-10-19 15:00:00,charge,93.0,1.0,1.0,1,1,20689,4137.578399,18.23524578278312,15.0,21.0,6.0,15.86158345014259,24.5,24.9,383.42484412006377,403.8,67.79201508047755,33.0,100.0,67.0,-1.8385620377978638,3.0200000000000244,-43.0,43.0,0.0,0.5001200288075478,0.6125,0.13320483997322138,0.0,1.0,1.0,1.877712407559585,1.5,0.75,0.0,0.75,6.683187935649605,5.012390951737204,5.012390951737204,25.12406305305699,0.04652777777777778,0.00011631944444444447,91.09263420895478,86.76486848358638,0.06494663818200018,0.25484630305735295,91.09263420895478,86.76486848358638,0.06494663818200018,0.25484630305735295,0.1261491758761036,91.08305723001922,86.76486848358638,6.235131516413617,1.2439435743240725,6.0076487236637774,0.4203062774925494,6.235131516413617,5.168155366737821,5.0,2.9603865796752946,3.677091609740933,43.0,5.641957140086103,5.5,0.6
166,1,5191,2023-10-19 17:00:00,charge,93.0,1.0,1.0,1,1,16382,3276.183145,20.52673666219021,18.0,22.0,4.0,17.09832743254792,25.4,26.0,391.74186912464904,403.8,77.72848248077158,42.0,100.0,58.0,-0.44413563667439876,2.710000000000022,5.0,5.0,0.0,0.5008589731386254,0.635,0.13336659567210657,0.0,1.0,1.0,1.4438271273348908,1.5,0.75,0.0,0.75,6.380395292255248,4.785296469191436,4.785296469191436,22.89906229805602,0.08333333333333333,0.00020833333333333337,91.1030494137296,86.75768536152887,0.06495373173452382,0.2548602199923005,91.1030494137296,86.75768536152887,0.06495373173452382,0.2548602199923005,0.12572727234528952,91.09263420895478,86.75768536152887,6.242314638471129,1.3044781402072427,6.222480578010439,0.02384198623291909,6.242314638471129,6.175761786897397,5.0,3.0030090219973182,3.705319793473649,44.0,6.098009177655483,6.5,0.8
166,1,5189,2023-10-23 11:55:00,other,93.0,0.0,93.0,0,1,11044,2208.582172,12.610557768924302,0.0,17.0,17.0,30.266497645780515,38.4,40.5,361.1877852227454,397.4,66.9157913799348,29.0,100.0,71.0,-1.9189197754436802,3.490000000000009,9367.0,9367.0,0.0,4.4955606341266945,0.32,0.5596741833028178,0.0,1.0,0.0,2.1287839550887404,0.5,0.25,0.0,0.75,4.523843603793669,3.3928827028452515,3.3928827028452515,11.5116530352665,3.7881944444444446,0.009470486111111114,91.12495887135407,86.42857093763763,0.0649776490470414,0.2549071380856986,91.12495887135407,86.42857093763763,0.0649776490470414,0.2549071380856986,0.1345112224529747,91.1030494137296,86.42857093763763,6.57142906236237,1.936827658926024,6.301614033103434,0.13499191253651022,6.57142906236237,6.228045140912428,5.0,3.137847820780817,3.835743003795712,44.0,5.726698839963166,5.5,0.6
166,1,5190,2023-10-23 16:00:00,flight,81.0,12.0,93.0,0,0,23339,4667.57582,15.138566348172587,13.0,17.0,4.0,7.806525558078753,14.7,14.9,394.90466600968335,404.0,82.54106859762629,61.0,99.0,38.0,0.040859934016024564,3.510000000000005,-57.0,57.0,0.0,0.5004607992827956,0.1225,0.13327944488966792,0.0,0.9,3.0,1.7631719868032074,0.0,0.0,0.0,0.75,5.994838573769657,4.496128930327243,4.496128930327243,20.215175358125602,0.1701388888888889,0.0004253472222222223,91.05859066760742,86.41354663702242,0.06496734846646784,0.2548869327103056,91.05859066760742,86.41354663702242,0.06496734846646784,0.2548869327103056,0.1333829878635888,91.12495887135407,86.41354663702242,-5.413546637022421,-1.2040461296621234,6.138714332325432,4.695217980081451,6.57142906236237,-5.413546637022421,5.0,3.1681904716640386,3.87901877895122,45.0,5.66785161048117,4.0,1.0
166,1,5192,2023-10-23 16:00:00,flight,81.0,12.0,93.0,0,0,23339,4667.57582,15.138566348172587,13.0,17.0,4.0,7.806525558078753,14.7,14.9,394.90466600968335,404.0,82.54106859762629,61.0,99.0,38.0,0.040859934016024564,3.510000000000005,-57.0,57.0,0.0,0.5004607992827956,0.1225,0.13327944488966792,0.0,0.9,3.0,1.7631719868032074,0.0,0.0,0.0,0.75,5.994838573769657,4.496128930327243,4.496128930327243,20.215175358125602,0.0001,2.5000000000000004e-07,90.99308675028682,86.41353787336213,0.06496734360998438,0.25488692318356465,90.99308675028682,86.41353787336213,0.06496734360998438,0.25488692318356465,0.1325089242562602,91.05859066760742,86.41353787336213,-5.413537873362131,-1.204044180505321,5.975191945526333,5.764032408069175,6.57142906236237,-5.413546637022421,5.0,3.197734516423224,3.9189173780607374,46.0,5.9154207958475675,3.5,1.6
166,1,5193,2023-10-23 16:27:00,charge,81.0,0.0,0.0,0,1,14158,3019.777339,15.45543155812968,0.0,18.0,18.0,10.801341997457268,29.8,44.6,380.8563992089278,401.5,81.04146065828508,54.0,100.0,46.0,-0.9433599378443278,4.480000000000004,9310.0,9310.0,0.0,3.497153317217784,0.745,0.4938195172420155,0.0,1.0,0.0,2.1886719875688656,0.5,0.75,0.0,0.75,5.319368628608161,3.989526471456121,3.989526471456121,15.916321466449126,0.01875,4.687500000000001e-05,90.91108169687148,86.41190723998174,0.06496672581329574,0.2548857112772227,90.91108169687148,86.41190723998174,0.06496672581329574,0.2548857112772227,0.13169286985535758,90.99308675028682,86.41190723998174,-5.411907239981744,-1.3565287205642915,5.810547090239959,5.791464868215567,6.57142906236237,-5.413546637022421,5.0,3.226490006339568,3.955688896560205,47.0,5.6426569344392785,2.5,1.4
