model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,736,736,5.415812428779572,7.756667060494652,0.22360882670306992,5.415812428779572,7.756667060494652,-0.20567343482994938
ridge_raw_only,train,736,736,4.5598479166787635,5.977024817608133,0.539000551044493,4.5598479166787635,5.977024817608133,0.2841047036680706
ridge_raw_plus_latent,train,736,736,3.447750951810979,4.543093334423697,0.7336617104224442,3.447750951810979,4.543093334423697,0.5863979248268778
ridge_raw_only_no_latent,train,736,736,4.5598479166787635,5.977024817608133,0.539000551044493,4.5598479166787635,5.977024817608133,0.2841047036680706
elastic_with_latent,train,736,736,4.9143705209377995,6.640206483236634,0.43102464327481793,4.9143705209377995,6.640206483236634,0.11642674946526399
elastic_no_latent,train,736,736,4.0450474929134455,5.201734906139872,0.6508382034809423,4.0450474929134455,5.201734906139872,0.4577796386673674
ridge_with_latent,train,736,736,2.4137240970103537,3.1482793192692315,0.8720981573917973,2.4137240970103537,3.1482793192692315,0.8013786616820093
ridge_no_latent,train,736,736,2.4298524258044543,3.1821410008928908,0.8693320352255518,2.4298524258044543,3.1821410008928908,0.797083095055235
gbdt_with_latent,train,736,736,0.06932166198826305,0.09650763251070531,0.9998798140746276,0.06932166198826305,0.09650763251070531,0.9998133608644123
gbdt_no_latent,train,736,736,0.06805326676683288,0.09402083663588881,0.9998859281431873,0.06805326676683288,0.09402083663588881,0.9998228555241854
random_forest_with_latent,train,736,736,0.2720836237796981,0.4245566531725176,0.9976740434900886,0.2720836237796981,0.4245566531725176,0.996387975454871
random_forest_no_latent,train,736,736,0.3391800283378311,0.517033791686148,0.9965504047248672,0.3391800283378311,0.517033791686148,0.9946430542654406
gam_spline_with_latent,train,736,736,0.6830161457831183,0.8871403258615496,0.9898441815168456,0.6830161457831183,0.8871403258615496,0.9842288256548593
gam_spline_no_latent,train,736,736,0.7073821739603181,0.9152292249437916,0.9891908872489269,0.7073821739603181,0.9152292249437916,0.98321431187489
lstm_sequence_with_latent,train,736,736,8.17418167819568,10.704921472583733,-0.4787585194079691,8.17418167819568,10.704921472583733,-1.2963937827984404
gru_sequence_with_latent,train,736,736,8.623012296131531,10.778988624038956,-0.4992923160599565,8.623012296131531,10.778988624038956,-1.3282811277232556
lstm_sequence_no_latent,train,736,736,9.991401997849596,12.40644563783467,-0.9862094409974949,9.991401997849596,12.40644563783467,-2.084424503243631
gru_sequence_no_latent,train,736,736,10.058277496840761,12.349323106856101,-0.9679614882776593,10.058277496840761,12.349323106856101,-2.056086891236901
physics_hybrid_with_latent,train,736,736,2.8497549693955477,4.100417517596824,0.7830366147348365,2.8497549693955477,4.100417517596824,0.6630732046654276
physics_hybrid_no_latent,train,736,736,2.8571692279288636,4.080132170934307,0.7851780019667051,2.8571692279288636,4.080132170934307,0.6663986078744625
physics_informed_with_latent,train,736,736,4.3157921643469,5.9011247447174755,0.5506343423902527,4.3157921643469,5.9011247447174755,0.3021710517337931
physics_informed_no_latent,train,736,736,4.237415608760124,5.876987046603715,0.5543029546368183,4.237415608760124,5.876987046603715,0.3078681133188613
naive_zero_delta,valid,111,111,1.3585419028867085,1.373435751647775,0.12718175589674152,1.3585419028867085,1.373435751647775,-45.35884573484257
ridge_raw_only,valid,111,111,1.4688901665287604,1.688168996241666,-0.3186786023867547,1.4688901665287604,1.688168996241666,-69.0402613200339
ridge_raw_plus_latent,valid,111,111,2.7371797252671053,3.093628865918346,-3.428366347829595,2.7371797252671053,3.093628865918346,-234.20813613070297
ridge_raw_only_no_latent,valid,111,111,1.4688901665287604,1.688168996241666,-0.3186786023867547,1.4688901665287604,1.688168996241666,-69.0402613200339
elastic_with_latent,valid,111,111,0.6199293881000331,0.6736457528859644,0.7900237036780368,0.6199293881000331,0.6736457528859644,-10.152675594177744
elastic_no_latent,valid,111,111,0.7786287737328194,0.91842123575819,0.6097068285850109,0.7786287737328194,0.91842123575819,-19.73002145318286
ridge_with_latent,valid,111,111,1.172342746080817,1.422102226958795,0.06423078840076168,1.172342746080817,1.422102226958795,-48.70242180090377
ridge_no_latent,valid,111,111,1.3542461784340296,1.6336056359458075,-0.2348140580285456,1.3542461784340296,1.6336056359458075,-64.58588207121389
gbdt_with_latent,valid,111,111,1.6625512678325722,1.9405953463315095,-0.7425172665431214,1.6625512678325722,1.9405953463315095,-91.55201721060192
gbdt_no_latent,valid,111,111,1.6321712569249172,1.9252450502842209,-0.7150593364652011,1.6321712569249172,1.9252450502842209,-90.09361741971738
random_forest_with_latent,valid,111,111,2.8858913502061396,3.58727546438647,-4.9543803571182226,2.8858913502061396,3.58727546438647,-315.26080491228123
random_forest_no_latent,valid,111,111,2.318419390846362,2.887596785643422,-2.858159860820859,2.318419390846362,2.887596785643422,-203.92220346736465
gam_spline_with_latent,valid,111,111,2.163703505738047,2.4697253431307455,-1.822308187199086,2.163703505738047,2.4697253431307455,-148.90400435656653
gam_spline_no_latent,valid,111,111,2.0094307190916547,2.309843447861171,-1.4687221363565626,2.0094307190916547,2.309843447861171,-130.12364395995053
lstm_sequence_with_latent,valid,111,111,1.2550528580724756,1.5073397339590777,-0.05130665577330973,1.2550528580724756,1.5073397339590777,-54.83907463469823
gru_sequence_with_latent,valid,111,111,1.4272550432010704,1.697793834953638,-0.3337579574028988,1.4272550432010704,1.697793834953638,-69.84118579394035
lstm_sequence_no_latent,valid,111,111,0.3550918146547571,0.41845256022009486,0.9189786308788724,0.3550918146547571,0.41845256022009486,-3.3033669125134937
gru_sequence_no_latent,valid,111,111,0.30411514798137645,0.3738935921188568,0.9353150624223361,0.30411514798137645,0.3738935921188568,-2.435674108315359
physics_hybrid_with_latent,valid,111,111,0.3992881261832288,0.5157530160120047,0.8769190976189757,0.3992881261832288,0.5157530160120047,-5.537315878690651
physics_hybrid_no_latent,valid,111,111,0.5583227959597519,0.7460276922015322,0.7424764110599564,0.5583227959597519,0.7460276922015322,-12.678101269549211
