feature,coef,abs_coef
cumulative_ah,-46.21286407327645,46.21286407327645
cumulative_event_count,41.87706140103035,41.87706140103035
current_rms_proxy_a,23.10724593840479,23.10724593840479
p95_abs_current_a,-20.722423584933082,20.722423584933082
rolling_latent_filter_mean_3,15.696884365556857,15.696884365556857
cumulative_flight_count,-14.524095135431862,14.524095135431862
latent_soh_filterpy_filter_pct,-12.598043293112093,12.598043293112093
latent_soh_filter_pct,-12.598043293106873,12.598043293106873
event_efc,12.451411709119485,12.451411709119485
prev_observed_soh_pct,12.301381496580847,12.301381496580847
cumulative_efc,10.044885585489308,10.044885585489308
soc_min_pct,9.733585334630849,9.733585334630849
score_observation_instability,9.242299964568346,9.242299964568346
observed_soh_pct,-9.005526992069834,9.005526992069834
prev_latent_filter_pct,8.471278720356768,8.471278720356768
soc_span_pct,-8.346234224615086,8.346234224615086
condition_multiplier,-7.6057569545866155,7.6057569545866155
measurement_sigma_pct,-7.605756954515139,7.605756954515139
_filterpy_pred_state_pct,-7.277021388069248,7.277021388069248
score_gap,7.027021356443413,7.027021356443413
soc_stress_index,4.945112659455219,4.945112659455219
degradation_stress_proxy,4.611834824066058,4.611834824066058
thermal_severity_proxy,-4.539230061521108,4.539230061521108
event_duration_s,4.176487798975043,4.176487798975043
instant_stress_index,4.108274914975048,4.108274914975048
soc_mean_pct,-3.9082259149365197,3.9082259149365197
current_temp_stress_index,-3.364161619391727,3.364161619391727
event_ah,-3.1053125193837285,3.1053125193837285
n_rows,-2.976945183296532,2.976945183296532
prev2_latent_filter_pct,-2.960115238107359,2.960115238107359
avg_cell_temp_mean_c,2.642734969256185,2.642734969256185
_filterpy_pred_var_pct2,2.604940943236687,2.604940943236687
soc_max_pct,-2.5336652423800667,2.5336652423800667
rolling_stress_index_mean_5,2.5330176793478736,2.5330176793478736
observed_soh_delta_1,2.52015205454817,2.52015205454817
flag_new_est_batt_cap_any,2.4966666061656593,2.4966666061656593
soc_edge_stress_proxy,-2.262509090926453,2.262509090926453
score_switch,2.224226895150254,2.224226895150254
score_didt,2.116925272858182,2.116925272858182
cap_est_delta_raw,-2.109377553591486,2.109377553591486
estimation_reset_risk,2.063837266687773,2.063837266687773
score_soc_edge,1.8842171079474288,1.8842171079474288
cap_est_span_raw,1.8587069203706765,1.8587069203706765
storage_stress_proxy,-1.4573158622985998,1.4573158622985998
latent_soh_filter_std_pct,-1.3867555819575565,1.3867555819575565
rolling_duration_mean_5,-1.3823786984561228,1.3823786984561228
rolling_soc_span_mean_5,-1.3489978974859715,1.3489978974859715
avg_cell_temp_span_c,1.3126739732269888,1.3126739732269888
rolling_current_abs_mean_5,-1.2697276162074607,1.2697276162074607
internal_resistance_proxy_ohm,-1.1888080115062098,1.1888080115062098
latent_filter_delta_1,-1.1554477503484821,1.1554477503484821
delta_days,0.9985913587203531,0.9985913587203531
event_type_charge,0.9302240714715866,0.9302240714715866
charge_event_flag,0.9302240712102866,0.9302240712102866
avg_cell_temp_max_c,-0.928205541944979,0.928205541944979
avg_cell_temp_min_c,0.8703052833633088,0.8703052833633088
score_event_type,0.8448034859877086,0.8448034859877086
voltage_mean_v,0.822204439324351,0.822204439324351
arrhenius_temp_proxy,-0.7905246984060739,0.7905246984060739
voltage_max_v,-0.751819869753163,0.751819869753163
score_current,0.713849829642798,0.713849829642798
rolling_gap_days_mean_5,-0.7054192411512545,0.7054192411512545
rolling_observed_delta_std_5,-0.6776273151623431,0.6776273151623431
event_type_other,-0.6437633369640395,0.6437633369640395
rolling_observed_soh_mean_3,-0.6166387313171764,0.6166387313171764
rolling_latent_filter_delta_std_5,-0.6153489606565908,0.6153489606565908
latent_filter_delta_2,-0.5899604855029261,0.5899604855029261
rolling_temp_mean_5,0.5879408758956524,0.5879408758956524
score_dtemp,0.5603673226544171,0.5603673226544171
voltage_sag_proxy_v,0.5558412655014678,0.5558412655014678
coulomb_gap_abs_pct,-0.5371626710674585,0.5371626710674585
kalman_coulomb_gap_span_pct,-0.5338369690026304,0.5338369690026304
flight_event_flag,-0.5017705840338982,0.5017705840338982
event_type_flight,-0.5017705837451564,0.5017705837451564
rolling_stress_index_max_5,-0.44537075716684715,0.44537075716684715
duration_stress_index,-0.3605493195656143,0.3605493195656143
prev2_observed_soh_pct,0.32425554398564554,0.32425554398564554
rolling_observed_soh_std_3,0.2890021377143392,0.2890021377143392
current_span_a,0.2681903995398307,0.2681903995398307
rolling_flight_frac_5,0.23658260141720938,0.23658260141720938
current_abs_mean_a,0.2275373803198862,0.2275373803198862
rolling_condition_mean_5,0.20849653039851787,0.20849653039851787
rolling_sigma_mean_5,0.20849653036237586,0.20849653036237586
kalman_coulomb_gap_mean_pct,-0.18928605678683932,0.18928605678683932
observed_soh_slope_pct_per_day_1,0.18308697895934853,0.18308697895934853
p95_abs_dtemp_c_per_min,-0.1787775657843288,0.1787775657843288
p95_abs_dcurrent_a_per_s,0.15975606648405222,0.15975606648405222
observed_soh_iqr_pct,-0.15471593639522385,0.15471593639522385
rolling_latent_filter_delta_mean_5,0.15215979118732306,0.15215979118732306
observed_soh_span_pct,0.13044929861889515,0.13044929861889515
rolling_current_abs_max_5,-0.10953075463850344,0.10953075463850344
rolling_temp_span_mean_5,-0.08517527205668834,0.08517527205668834
rolling_observed_delta_mean_5,-0.06713908894358189,0.06713908894358189
battery_1,0.060387038404841095,0.060387038404841095
battery_2,-0.06038703839915674,0.06038703839915674
battery_id,-0.0603870373102305,0.0603870373102305
flag_rst_coulomb_any,-0.05127699798825128,0.05127699798825128
observed_soh_delta_2,-0.045101728392793874,0.045101728392793874
time_since_prev_event_days,0.042729700590866115,0.042729700590866115
prev_delta_days,-0.039317920293169016,0.039317920293169016
rolling_soc_mean_5,-0.029071644431835034,0.029071644431835034
throughput_stress_proxy,0.015064287081324734,0.015064287081324734
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
