model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,0.8856382978723404,2.4435107286138655,0.9386174889581271,0.8856382978723404,2.4435107286138655,-0.0006270811329185388
ridge_raw_only,train,752,752,1.11849759060106,2.2759160483427587,0.9467488946946959,1.11849759060106,2.2759160483427587,0.13192703973287534
ridge_raw_plus_latent,train,752,752,1.117285596811537,2.273705803323894,0.9468522735863864,1.117285596811537,2.273705803323894,0.13361227086609484
elastic_raw_plus_latent_plus_history,train,752,752,0.9264556388792973,2.432412351995016,0.9391738189255483,0.9264556388792973,2.432412351995016,0.008441932532353702
ridge_raw_plus_latent_plus_history,train,752,752,1.1055063161001504,2.153507263262285,0.9523230096983792,1.1055063161001504,2.153507263262285,0.2227934824926049
gbdt_raw_plus_latent_plus_history,train,752,752,0.6074126410110595,1.0675418886923902,0.9882838209422626,0.6074126410110595,1.0675418886923902,0.8090086923199187
random_forest_raw_plus_latent_plus_history,train,752,752,0.6573958963373314,1.6629358129516747,0.9715706373842173,0.6573958963373314,1.6629358129516747,0.5365587094784335
gam_spline_raw_plus_latent_plus_history,train,752,752,1.0395718806068506,2.0083387840549367,0.9585341950341056,1.0395718806068506,2.0083387840549367,0.3240451280732788
lstm_sequence,train,752,752,11.822665458029888,14.235660517856914,-1.0833939353251743,11.822665458029888,14.235660517856914,-32.96244886320059
gru_sequence,train,752,752,10.54469500196741,12.810850477760711,-0.6872213988925842,10.54469500196741,12.810850477760711,-26.50424176109713
physics_hybrid_nn,train,752,752,0.7542497452269209,1.9868708620291198,0.9594159455714266,0.7542497452269209,1.9868708620291198,0.3384189855690227
physics_informed_pinn,train,752,752,1.064242220939474,2.304491786427212,0.9454032891881505,1.064242220939474,2.304491786427212,0.1099916498715453
naive_zero_delta,valid,166,166,0.3614457831325301,0.8359396992145376,0.7978245348788375,0.3614457831325301,0.8359396992145376,0.0
ridge_raw_only,valid,166,166,0.5795574640622096,0.9055021345828388,0.7627766106718719,0.5795574640622096,0.9055021345828388,-0.1733539932056627
ridge_raw_plus_latent,valid,166,166,0.5765554267208328,0.9019552798671503,0.7646313805015371,0.5765554267208328,0.9019552798671503,-0.1641799332941214
elastic_raw_plus_latent_plus_history,valid,166,166,0.39932380662389955,0.838883405370078,0.796398132845714,0.39932380662389955,0.838883405370078,-0.007055267721375547
ridge_raw_plus_latent_plus_history,valid,166,166,0.6081332150176749,0.9294556125030708,0.7500599466363816,0.6081332150176749,0.9294556125030708,-0.2362531388951219
gbdt_raw_plus_latent_plus_history,valid,166,166,0.6496549058320149,1.0972701034617403,0.65165815912049,0.6496549058320149,1.0972701034617403,-0.7229679213091014
random_forest_raw_plus_latent_plus_history,valid,166,166,0.43685413506409265,0.840119216546149,0.7957978139098869,0.43685413506409265,0.840119216546149,-0.010024564393785518
gam_spline_raw_plus_latent_plus_history,valid,166,166,0.6171508906340164,0.9454537353609337,0.7413817826650702,0.6171508906340164,0.9454537353609337,-0.2791770612717106
lstm_sequence,valid,166,166,2.1918793643813537,2.7179000006558622,-1.137201632398901,2.1918793643813537,2.7179000006558622,-9.571023695274247
gru_sequence,valid,166,166,1.4793586730957031,1.7749927853591752,0.08846838921241018,1.4793586730957031,1.7749927853591752,-3.5086163656965725
physics_hybrid_nn,valid,166,166,0.4369305989828454,0.8529165765867646,0.7895292930115924,0.4369305989828454,0.8529165765867646,-0.041029913606351
physics_informed_pinn,valid,166,166,0.5085369707590126,0.84278832400468,0.7944982283863511,0.5085369707590126,0.84278832400468,-0.016452572474573213
naive_zero_delta,test,164,164,1.3231707317073171,4.236168310067426,0.8326080231285402,1.3231707317073171,4.236168310067426,-0.0038456498815522266
ridge_raw_only,test,164,164,1.658646031642218,4.16332875011755,0.8383150355804148,1.658646031642218,4.16332875011755,0.03037916621004233
ridge_raw_plus_latent,test,164,164,1.612784955352861,4.12921377616578,0.8409539236863882,1.612784955352861,4.12921377616578,0.04620451456434127
elastic_raw_plus_latent_plus_history,test,164,164,1.3619352044111162,4.23640090062385,0.8325896410157256,1.3619352044111162,4.23640090062385,-0.003955886968952882
