model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,7.43969409148428,8.34011183345697,-0.6112549230554098,7.43969409148428,8.34011183345697,-1.2606384327303117
ridge_raw_only,train,752,752,2.2785191594594925,2.86178727393916,0.8102878241296281,2.2785191594594925,2.86178727393916,0.7338281920553014
ridge_raw_plus_latent,train,752,752,2.0168161679886674,2.572428642428971,0.8467123444260445,2.0168161679886674,2.572428642428971,0.7849328740628501
elastic_raw_plus_latent_plus_history,train,752,752,2.768099346730854,3.2487719341303016,0.755511205998481,2.768099346730854,3.2487719341303016,0.6569749726234282
ridge_raw_plus_latent_plus_history,train,752,752,1.6395917542437455,2.1690445594067813,0.8910173266700394,1.6395917542437455,2.1690445594067813,0.8470940778482082
gbdt_raw_plus_latent_plus_history,train,752,752,0.08798097699465687,0.1181331600889343,0.9996767309312445,0.08798097699465687,0.1181331600889343,0.9995464439112118
random_forest_raw_plus_latent_plus_history,train,752,752,0.27056296260100504,0.38787324340298196,0.9965150211039232,0.27056296260100504,0.38787324340298196,0.9951104712749079
gam_spline_raw_plus_latent_plus_history,train,752,752,0.7100621023330308,1.0165483637030928,0.9760626207687599,0.7100621023330308,1.0165483637030928,0.966415147165933
lstm_sequence,train,752,752,8.575473417110912,10.803087532834905,-1.7034372838620815,8.575473417110912,10.803087532834905,-2.7930026694878847
gru_sequence,train,752,752,7.220528164438507,8.433509463411026,-0.6475446080426681,7.220528164438507,8.433509463411026,-1.3115539368010793
physics_hybrid_nn,train,752,752,2.7286571358595864,3.3107693454030955,0.746090845251849,2.7286571358595864,3.3107693454030955,0.6437579271706597
physics_informed_pinn,train,752,752,4.854534151899903,5.719222952881564,0.24230475293731146,4.854534151899903,5.719222952881564,-0.06306889822182282
naive_zero_delta,valid,165,165,7.792940253020906,9.574824430438767,-1.135859503236412,7.792940253020906,9.574824430438767,-1.9623627686725587
ridge_raw_only,valid,165,165,3.9465281727775396,4.8270871971681615,0.4571481389685238,3.9465281727775396,4.8270871971681615,0.24708336873867098
ridge_raw_plus_latent,valid,165,165,4.3873035229282324,6.3160950039808545,0.07058783920918021,4.3873035229282324,6.3160950039808545,-0.28906230850217507
elastic_raw_plus_latent_plus_history,valid,165,165,4.240125979059258,7.186520455555552,-0.2032292339782209,4.240125979059258,7.186520455555552,-0.6688370557681531
ridge_raw_plus_latent_plus_history,valid,165,165,4.42342657710798,6.236254876141062,0.09393624876813567,4.42342657710798,6.236254876141062,-0.25667887734466577
gbdt_raw_plus_latent_plus_history,valid,165,165,4.715109386769125,7.301205633489384,-0.24193882314704673,4.715109386769125,7.301205633489384,-0.7225259082280555
random_forest_raw_plus_latent_plus_history,valid,165,165,7.071318555878584,9.543670353545014,-1.1219830132272683,7.071318555878584,9.543670353545014,-1.943116560155259
gam_spline_raw_plus_latent_plus_history,valid,165,165,5.127007142679446,8.321055415804738,-0.613124441535837,5.127007142679446,8.321055415804738,-1.23734743769452
lstm_sequence,valid,165,165,5.015154472042066,7.417399076287656,-0.28178249042304393,5.015154472042066,7.417399076287656,-0.7777876875384184
gru_sequence,valid,165,165,4.97518086082536,6.9867289947986455,-0.13725757642645076,4.97518086082536,6.9867289947986455,-0.5773366636202395
physics_hybrid_nn,valid,165,165,4.53796752261634,7.021463806832482,-0.1485935312510951,4.53796752261634,7.021463806832482,-0.5930592382881874
physics_informed_pinn,valid,165,165,5.012838035705524,7.448168898695443,-0.29243906282021204,5.012838035705524,7.448168898695443,-0.792567982432909
naive_zero_delta,test,1,1,18.95966205232078,18.95966205232078,,18.95966205232078,18.95966205232078,
ridge_raw_only,test,1,1,8.756171682500991,8.756171682500991,,8.756171682500991,8.756171682500991,
ridge_raw_plus_latent,test,1,1,14.75543223412187,14.75543223412187,,14.75543223412187,14.75543223412187,
elastic_raw_plus_latent_plus_history,test,1,1,16.115768586605185,16.115768586605185,,16.115768586605185,16.115768586605185,
ridge_raw_plus_latent_plus_history,test,1,1,13.667882869354287,13.667882869354287,,13.667882869354287,13.667882869354287,
gbdt_raw_plus_latent_plus_history,test,1,1,16.578936565054036,16.578936565054036,,16.578936565054036,16.578936565054036,
random_forest_raw_plus_latent_plus_history,test,1,1,19.018991079896608,19.018991079896608,,19.018991079896608,19.018991079896608,
gam_spline_raw_plus_latent_plus_history,test,1,1,18.343421186314444,18.343421186314444,,18.343421186314444,18.343421186314444,
lstm_sequence,test,1,1,14.921710669609496,14.921710669609496,,14.921710669609496,14.921710669609496,
gru_sequence,test,1,1,13.889735877129027,13.889735877129027,,13.889735877129027,13.889735877129027,
physics_hybrid_nn,test,1,1,14.672702490898558,14.672702490898558,,14.672702490898558,14.672702490898558,
physics_informed_pinn,test,1,1,15.42076462468762,15.42076462468762,,15.42076462468762,15.42076462468762,
