feature,coef,abs_coef
cumulative_flight_count,-1.1942052734830406,1.1942052734830406
cumulative_event_count,-1.0930804561270342,1.0930804561270342
_filterpy_pred_state_pct,-0.5571328805053924,0.5571328805053924
latent_soh_filterpy_filter_pct,-0.5524476995931558,0.5524476995931558
latent_soh_filter_pct,-0.5524476995931549,0.5524476995931549
rolling_latent_filter_mean_3,-0.5522165514888577,0.5522165514888577
prev_latent_filter_pct,-0.5503151748467657,0.5503151748467657
prev2_latent_filter_pct,-0.49059561101526566,0.49059561101526566
rolling_current_abs_max_5,-0.3019907955850027,0.3019907955850027
latent_filter_delta_1,0.2539824541307397,0.2539824541307397
prev_delta_days,-0.20214287444482185,0.20214287444482185
rolling_observed_delta_mean_5,0.19750683260045154,0.19750683260045154
rolling_latent_filter_delta_mean_5,0.18665591862292827,0.18665591862292827
_filterpy_pred_var_pct2,-0.16850990603008403,0.16850990603008403
latent_soh_smooth_std_pct,0.16265445387416405,0.16265445387416405
rolling_flight_frac_5,-0.15125107842334423,0.15125107842334423
time_since_prev_event_days,-0.15112463511268256,0.15112463511268256
rolling_temp_mean_5,-0.1473206981417957,0.1473206981417957
flag_rst_coulomb_any,0.14703673767419617,0.14703673767419617
battery_id,0.14550000475128738,0.14550000475128738
battery_1,-0.14550000475127872,0.14550000475127872
battery_2,0.14550000475127872,0.14550000475127872
observed_soh_delta_1,0.13852704629969012,0.13852704629969012
rolling_current_abs_mean_5,0.12755692168552987,0.12755692168552987
duration_stress_index,-0.11735777671170555,0.11735777671170555
arrhenius_temp_proxy,-0.11051094515800888,0.11051094515800888
throughput_stress_proxy,0.09627164420824597,0.09627164420824597
score_soc_edge,-0.09209639471797698,0.09209639471797698
current_span_a,-0.07361829575882772,0.07361829575882772
latent_filter_delta_2,0.07162536160964975,0.07162536160964975
avg_cell_temp_mean_c,0.06996778120118587,0.06996778120118587
observed_soh_delta_2,0.06823550307740592,0.06823550307740592
voltage_mean_v,0.06764704014755198,0.06764704014755198
rolling_stress_index_max_5,0.06740800251195433,0.06740800251195433
voltage_max_v,0.06586121415870871,0.06586121415870871
current_abs_mean_a,-0.0625457055498078,0.0625457055498078
delta_days,-0.06107841361247971,0.06107841361247971
n_rows,-0.06062272631810871,0.06062272631810871
cap_est_delta_raw,-0.05907163400743959,0.05907163400743959
estimation_reset_risk,0.05840133408710991,0.05840133408710991
rolling_observed_soh_std_3,-0.05238779930590864,0.05238779930590864
kalman_coulomb_gap_span_pct,0.051680449885740366,0.051680449885740366
avg_cell_temp_max_c,-0.04975416739114895,0.04975416739114895
event_type_other,0.04936946260911522,0.04936946260911522
avg_cell_temp_min_c,-0.04867074104417884,0.04867074104417884
rolling_sigma_mean_5,0.04639543556329792,0.04639543556329792
rolling_condition_mean_5,0.046395435563297435,0.046395435563297435
rolling_latent_filter_delta_std_5,-0.04554390168084291,0.04554390168084291
p95_abs_dcurrent_a_per_s,0.045076680603311686,0.045076680603311686
score_switch,0.04265124102894472,0.04265124102894472
