model,eval_split,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,773,2.5627282566259715,2.914194303292988,0.8635627586515381,2.5627282566259715,2.914194303292988,-0.34465049478219245
naive_zero_delta,valid,166,1.9708295677975243,2.0151436507040685,-0.6546621779976509,1.9708295677975243,2.0151436507040685,-21.989836295442917
naive_zero_delta,test,165,3.4446801095890915,4.437007986364283,0.6041178939150806,3.4446801095890915,4.437007986364283,-1.5171319637128788
naive_zero_delta,holdout,96,1.0075418075984173,1.118620008741313,-10.200899757165066,1.0075418075984173,1.118620008741313,-4.298342320699278
ridge_raw_only,train,773,1.701754022073386,2.1788092922888564,0.9237334049541345,1.701754022073386,2.1788092922888564,0.24835833860157175
ridge_raw_only,valid,166,0.6299849234885117,0.8091101012400479,0.7332450020550456,0.6299849234885117,0.8091101012400479,-2.7062874919682978
ridge_raw_only,test,165,2.4156574191951115,3.329540438606607,0.7770774311162814,2.4156574191951115,3.329540438606607,-0.41740562391023817
ridge_raw_only,holdout,96,1.3946561952248768,1.578333041129883,-21.298982176226374,1.3946561952248768,1.578333041129883,-9.548049133038763
ridge_raw_plus_latent,train,773,0.9427303793947094,1.231439910725894,0.9756374709647564,0.9427303793947094,1.231439910725894,0.7598962981249464
ridge_raw_plus_latent,valid,166,0.7887375069851225,0.9462946263681012,0.6351199936705997,0.7887375069851225,0.9462946263681012,-4.069633986040744
ridge_raw_plus_latent,test,165,2.912172918486992,3.3428059614125076,0.7752975606092878,2.912172918486992,3.3428059614125076,-0.4287225510346542
ridge_raw_plus_latent,holdout,96,1.460139491479168,1.6397203942452079,-23.067298284752805,1.460139491479168,1.6397203942452079,-10.384512656264791
elastic_raw_plus_latent_plus_history,train,773,1.3404773679162258,1.6941454204822852,0.9538897695997877,1.3404773679162258,1.6941454204822852,0.5455629012330119
elastic_raw_plus_latent_plus_history,valid,166,0.8199582903871826,0.9189893152908278,0.6558734004667774,0.8199582903871826,0.9189893152908278,-3.781286653780916
elastic_raw_plus_latent_plus_history,test,165,2.71546631580335,3.870418815467582,0.6987678123833581,2.71546631580335,3.870418815467582,-0.9153206378728227
elastic_raw_plus_latent_plus_history,holdout,96,1.8047941096194335,1.878447234612431,-30.585353695273326,1.8047941096194335,1.878447234612431,-13.940765458674015
ridge_raw_plus_latent_plus_history,train,773,0.7757331541691725,0.9909179585563577,0.9842249291487091,0.7757331541691725,0.9909179585563577,0.8445295682046445
ridge_raw_plus_latent_plus_history,valid,166,0.8098392609590983,0.9627630227149706,0.6223094467084151,0.8098392609590983,0.9627630227149706,-4.24762341580586
ridge_raw_plus_latent_plus_history,test,165,2.694881322451889,3.0675623693600573,0.8107777273644114,2.694881322451889,3.0675623693600573,-0.20312947561025596
ridge_raw_plus_latent_plus_history,holdout,96,1.9358151779318025,2.072487484986055,-37.44780734679837,1.9358151779318025,2.072487484986055,-17.18690009017571
gbdt_raw_plus_latent_plus_history,train,773,0.06969644605813474,0.09353057178193495,0.9998594589808281,0.06969644605813474,0.09353057178193495,0.9986149049255252
gbdt_raw_plus_latent_plus_history,valid,166,1.996348040924426,2.390930671686707,-1.3293314240386311,1.996348040924426,2.390930671686707,-31.36367448809547
gbdt_raw_plus_latent_plus_history,test,165,4.416104277081645,5.123897203459417,0.4720579338671308,4.416104277081645,5.123897203459417,-2.356807062571819
gbdt_raw_plus_latent_plus_history,holdout,96,0.35646484750541846,0.4898327461993476,-1.1477482517979603,0.35646484750541846,0.4898327461993476,-0.015945656457616586
random_forest_raw_plus_latent_plus_history,train,773,0.276936506037154,0.41138706474844117,0.9972810752751307,0.276936506037154,0.41138706474844117,0.9732037716356807
random_forest_raw_plus_latent_plus_history,valid,166,2.5759757921395,3.008050973823392,-2.686953852632232,2.5759757921395,3.008050973823392,-50.226447687008125
random_forest_raw_plus_latent_plus_history,test,165,5.4721566456645165,6.039995285548019,0.266401135456077,5.4721566456645165,6.039995285548019,-3.664431966245229
random_forest_raw_plus_latent_plus_history,holdout,96,0.5114038953468713,0.6688224694342539,-3.0041418470575687,0.5114038953468713,0.6688224694342539,-0.8940723215362174
gam_spline_raw_plus_latent_plus_history,train,773,0.3915029490167262,0.512214244792225,0.9957849840322124,0.3915029490167262,0.512214244792225,0.9584591182687064
gam_spline_raw_plus_latent_plus_history,valid,166,0.5699734000796352,0.7019372861647628,0.7992322538703844,0.5699734000796352,0.7019372861647628,-1.789462210655218
gam_spline_raw_plus_latent_plus_history,test,165,2.385866571328241,3.1689440947699468,0.7980636015071665,2.385866571328241,3.1689440947699468,-0.28396953403682934
gam_spline_raw_plus_latent_plus_history,holdout,96,1.213978205498319,1.4652197695887963,-18.217340425630166,1.213978205498319,1.4652197695887963,-8.090345443299627
lstm_sequence,train,751,12.216289252117082,14.460162032008919,-2.50064742690791,12.216289252117082,14.460162032008919,-31.31038728451403
lstm_sequence,valid,166,1.6383302193785345,2.0049204501464617,-0.6379159431343471,1.6383302193785345,2.0049204501464617,-21.757164513134892
lstm_sequence,test,165,5.5337822609702805,8.089727297282385,-0.31599189638963776,5.5337822609702805,8.089727297282385,-7.367453884563616
lstm_sequence,holdout,74,25.18447539223182,25.18605501098157,-7455.39898599343,25.18447539223182,25.18605501098157,-4666.447962514132
gru_sequence,train,751,10.179933531444076,12.690372926285702,-1.6961920441886864,10.179933531444076,12.690372926285702,-23.885399332577148
gru_sequence,valid,166,1.4974901664092046,1.8129097732369375,-0.3392131323736274,1.4974901664092046,1.8129097732369375,-17.606994882323786
gru_sequence,test,165,7.690559686167535,10.060369342840398,-1.035229089704612,7.690559686167535,10.060369342840398,-11.940570226416952
gru_sequence,holdout,74,23.074468286584914,23.076205985869294,-6258.471370965169,23.074468286584914,23.076205985869294,-3917.2126589131885
physics_hybrid_nn,train,773,1.4787618106950937,2.026113125749884,0.9340487091911678,1.4787618106950937,2.026113125749884,0.35002031013565216
physics_hybrid_nn,valid,166,0.4501423999488758,0.5433915134844227,0.8796841006089715,0.4501423999488758,0.5433915134844227,-0.6716661971968099
physics_hybrid_nn,test,165,2.221779482453265,3.3041051512447486,0.7804703569374862,2.221779482453265,3.3041051512447486,-0.3958324284972845
physics_hybrid_nn,holdout,96,1.8365960492785405,1.9352770444143352,-32.525405103314945,1.8365960492785405,1.9352770444143352,-14.858464634848122
physics_informed_pinn,train,773,1.3920686838920602,1.7154524741227644,0.9527226308629042,1.3920686838920602,1.7154524741227644,0.5340602230454523
physics_informed_pinn,valid,166,0.5610131139708826,0.6828656633803089,0.8099937572674083,0.5610131139708826,0.6828656633803089,-1.6399421426436183
physics_informed_pinn,test,165,2.4889108225983363,3.3726388007840025,0.7712689543597007,2.4889108225983363,3.3726388007840025,-0.45433758491515497
