epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,9.434194564819336,0.8896950483322144,8.15408992767334,0.31362125277519226,4.851946844297572e-09,0.9343937039375305,1.3341554965363231,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5592089295387268
2,7.64213228225708,0.5341827869415283,6.875415802001953,0.3129362463951111,1.5009254950015816e-09,0.30426353216171265,1.277857967667933,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.5585111379623413
3,6.7718353271484375,0.6255589723587036,5.949570178985596,0.3122258186340332,4.168942968618694e-10,0.16237232089042664,1.2496651615362333,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.04849257320165634,0.5578504800796509
4,6.380177974700928,0.9135443568229675,5.270261287689209,0.3115426301956177,1.1382876585752655e-10,0.16240563988685608,1.20261755326829,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.0484452061355114,0.5572578310966492
5,6.253924369812012,1.2420828342437744,4.8076019287109375,0.3109038770198822,5.481359116599194e-11,0.19515302777290344,1.1199453941492987,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.04839785397052765,0.5567379593849182
6,6.239377021789551,1.5068695545196533,4.527811050415039,0.31030768156051636,6.967747212538455e-11,0.19817234575748444,1.0239176083243113,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.048350509256124496,0.556267261505127
7,6.215701103210449,1.6551541090011597,4.364988327026367,0.30973756313323975,1.2102496782517846e-10,0.16275924444198608,0.9342182079636633,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.04830319061875343,0.5558101534843445
8,6.119744777679443,1.6891587972640991,4.244962215423584,0.30917295813560486,2.135070592546029e-10,0.12415008246898651,0.8670152196269533,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.04825591668486595,0.5553412437438965
9,5.9565958976745605,1.6444908380508423,4.131394863128662,0.3085998594760895,3.4828345762960566e-10,0.10564170777797699,0.8114745575224468,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.04820869490504265,0.5548510551452637
10,5.770742416381836,1.5654568672180176,4.023810863494873,0.30801427364349365,5.263838254165876e-10,0.10987058281898499,0.7713797873775712,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.048161543905735016,0.5543390512466431
11,5.60481595993042,1.486538052558899,3.9316587448120117,0.3074166476726532,7.098122090098968e-10,0.1316436529159546,0.7497045994645458,0.017981061711907387,0.017981061711907387,0.017981061711907387,0.017981061711907387,0.017981061711907387,0.04811447113752365,0.5538109540939331
12,5.47830057144165,1.4251518249511719,3.8603429794311523,0.3068097233772278,8.673699536387858e-10,0.15760493278503418,0.7317354374673624,0.017963295802474022,0.017963295802474022,0.017963295802474022,0.017963295802474022,0.017963295802474022,0.04806748777627945,0.5532738566398621
13,5.388887882232666,1.3856853246688843,3.8078770637512207,0.30619505047798157,9.585826576952172e-10,0.16891130805015564,0.7077484354397106,0.017945554107427597,0.017945554107427597,0.017945554107427597,0.017945554107427597,0.017945554107427597,0.04802059754729271,0.5527328252792358
14,5.326322555541992,1.368819236755371,3.766024112701416,0.3055727779865265,9.503541287259054e-10,0.1547718644142151,0.6715569860582856,0.01792783848941326,0.01792783848941326,0.01792783848941326,0.01792783848941326,0.01792783848941326,0.04797380045056343,0.5521895885467529
15,5.282311916351318,1.3769468069076538,3.7226064205169678,0.3049432933330536,8.292370679008343e-10,0.12114817649126053,0.6398161793390958,0.017910150811076164,0.017910150811076164,0.017910150811076164,0.017910150811076164,0.017910150811076164,0.0479271225631237,0.5516424775123596
16,5.251688003540039,1.4133986234664917,3.6652159690856934,0.3043059706687927,6.233213944994986e-10,0.08368019759654999,0.6208554599875091,0.017892487347126007,0.017892487347126007,0.017892487347126007,0.017892487347126007,0.017892487347126007,0.04788054898381233,0.5510879158973694
17,5.23135232925415,1.4796394109725952,3.5860068798065186,0.30366086959838867,4.033785527823852e-10,0.05550280213356018,0.6110701340329556,0.01787484996020794,0.01787484996020794,0.01787484996020794,0.01787484996020794,0.01787484996020794,0.04783407971262932,0.5505228638648987
18,5.213590145111084,1.5725561380386353,3.47934889793396,0.3030110001564026,2.3742779964308625e-10,0.04071822389960289,0.6138596127737015,0.01785723678767681,0.01785723678767681,0.01785723678767681,0.01785723678767681,0.01785723678767681,0.047787707298994064,0.5499479174613953
19,5.191957473754883,1.6826963424682617,3.34906005859375,0.30236151814460754,1.3320668179606088e-10,0.036080364137887955,0.6182441475114188,0.017839651554822922,0.017839651554822922,0.017839651554822922,0.017839651554822922,0.017839651554822922,0.04774143546819687,0.5493673086166382
20,5.164783000946045,1.7963823080062866,3.2086193561553955,0.30171889066696167,8.183143052065134e-11,0.035689301788806915,0.6224779569073658,0.017822090536355972,0.017822090536355972,0.017822090536355972,0.017822090536355972,0.017822090536355972,0.04769524186849594,0.5487878322601318
21,5.1348958015441895,1.9001973867416382,3.0757038593292236,0.30108869075775146,5.909020495131756e-11,0.03380122035741806,0.6232689312409669,0.01780456304550171,0.017804555594921112,0.017804555594921112,0.017804555594921112,0.017804555594921112,0.04764912649989128,0.5482152104377747
22,5.10739278793335,1.984865665435791,2.9654085636138916,0.30047258734703064,5.039562864239677e-11,0.027527835220098495,0.6210672184868649,0.017787063494324684,0.017787054181098938,0.017787054181098938,0.017787054181098938,0.017787054181098938,0.04760308191180229,0.5476521253585815
23,5.087566375732422,2.0478789806365967,2.8850479125976562,0.29987019300460815,4.8894648746466984e-11,0.018816929310560226,0.6190868909617189,0.01776958629488945,0.017769578844308853,0.017769578844308853,0.017769578844308853,0.017769578844308853,0.04755712300539017,0.5470981001853943
24,5.077982425689697,2.0913708209991455,2.8340582847595215,0.2992780804634094,5.178433723496134e-11,0.011656264774501324,0.6149808532889682,0.01775214448571205,0.017752137035131454,0.017752137035131454,0.017752137035131454,0.017752137035131454,0.047511231154203415,0.5465492606163025
25,5.077157020568848,2.1187002658843994,2.8071444034576416,0.29868826270103455,5.5563321305074354e-11,0.007874185219407082,0.6101530083095978,0.017734728753566742,0.017734719440340996,0.017734719440340996,0.017734719440340996,0.017734719440340996,0.04746542125940323,0.5460006594657898
26,5.080459117889404,2.1329071521759033,2.7967894077301025,0.2980940341949463,5.599344252149585e-11,0.006862558424472809,0.6052514386213911,0.01771734468638897,0.017717327922582626,0.017717327922582626,0.017717327922582626,0.017717327922582626,0.047419700771570206,0.545447587966919
27,5.082619667053223,2.135638952255249,2.796445369720459,0.29749080538749695,5.008199757683407e-11,0.0071592777967453,0.6021916846156986,0.017699986696243286,0.017699971795082092,0.017699971795082092,0.017699971795082092,0.017699971795082092,0.047374073415994644,0.5448861122131348
28,5.07941198348999,2.1281464099884033,2.8009984493255615,0.29687631130218506,3.787562624646412e-11,0.007316977716982365,0.6002022510513632,0.01768266223371029,0.017682647332549095,0.017682647332549095,0.017682647332549095,0.017682647332549095,0.04732854664325714,0.5443140864372253
29,5.068882465362549,2.112840414047241,2.806253671646118,0.2962509095668793,2.2521704987066293e-11,0.006651663687080145,0.5993626132489378,0.01766536571085453,0.017665348947048187,0.017665348947048187,0.017665348947048187,0.017665348947048187,0.0472831167280674,0.5437313914299011
30,5.052183151245117,2.093557119369507,2.8094072341918945,0.2956172823905945,8.900113285248423e-12,0.005640294868499041,0.5988573317511968,0.01764809899032116,0.017648082226514816,0.017648082226514816,0.017648082226514816,0.017648082226514816,0.04723777994513512,0.5431399941444397
31,5.033002853393555,2.074154853820801,2.810072898864746,0.29497936367988586,1.1414631176029366e-12,0.005141946021467447,0.5974545802422312,0.017630865797400475,0.017630843445658684,0.017630843445658684,0.017630843445658684,0.017630843445658684,0.04719255864620209,0.5425445437431335
32,5.015748977661133,2.056520938873291,2.8106536865234375,0.29434141516685486,0.0,0.005614723544567823,0.5941442502994131,0.017613660544157028,0.017613636329770088,0.017613636329770088,0.017613636329770088,0.017613636329770088,0.04714743047952652,0.5419507622718811
33,5.003227233886719,2.039491653442383,2.8151278495788574,0.29370760917663574,0.0,0.007015072274953127,0.5892294189836316,0.01759648509323597,0.01759646087884903,0.01759646087884903,0.01759646087884903,0.01759646087884903,0.04710240289568901,0.5413640141487122
34,4.995026588439941,2.0196468830108643,2.8266398906707764,0.2930808961391449,0.0,0.008796798065304756,0.5843781438702768,0.017579345032572746,0.017579320818185806,0.017579320818185806,0.017579320818185806,0.017579320818185806,0.04705746844410896,0.540786862373352
35,4.988436698913574,1.9939744472503662,2.845676898956299,0.29246246814727783,0.0,0.010217800736427307,0.5780981384299204,0.01756223849952221,0.017562204971909523,0.017562204971909523,0.017562204971909523,0.017562204971909523,0.047012634575366974,0.5402193665504456
36,4.981173515319824,1.9625438451766968,2.869935989379883,0.29185250401496887,0.0,0.011068535968661308,0.5717211368564078,0.01754516363143921,0.017545122653245926,0.017545122653245926,0.017545122653245926,0.017545122653245926,0.04696790128946304,0.5396578907966614
37,4.972665786743164,1.9287383556365967,2.8953304290771484,0.2912496328353882,0.0,0.011887994594871998,0.566536203643501,0.017528114840388298,0.017528073862195015,0.017528073862195015,0.017528073862195015,0.017528073862195015,0.04692326858639717,0.5390977263450623
38,4.963160037994385,1.8970189094543457,2.9174821376800537,0.2906518876552582,0.0,0.013331655412912369,0.5629338884991345,0.017511099576950073,0.01751105673611164,0.01751105673611164,0.01751105673611164,0.01751105673611164,0.04687873274087906,0.5385356545448303
39,4.952828407287598,1.8705217838287354,2.933429718017578,0.2900572121143341,0.0,0.015394003130495548,0.5610131139708826,0.017494114115834236,0.017494073137640953,0.017494073137640953,0.017494073137640953,0.017494073137640953,0.0468343049287796,0.5379700660705566
40,4.942115783691406,1.8503392934799194,2.942776918411255,0.2894638180732727,0.0,0.01707123965024948,0.5620649144995224,0.017477164044976234,0.017477121204137802,0.017477121204137802,0.017477121204137802,0.017477121204137802,0.0467899814248085,0.5374014973640442
41,4.932231426239014,1.8362776041030884,2.9472827911376953,0.28887003660202026,0.0,0.016944266855716705,0.5648720720849423,0.01746024563908577,0.01746019534766674,0.01746019534766674,0.01746019534766674,0.01746019534766674,0.04674576222896576,0.5368316173553467
42,4.924594879150391,1.827784538269043,2.949036121368408,0.2882751226425171,0.0,0.014546399004757404,0.5690301546657651,0.017443358898162842,0.017443303018808365,0.017443303018808365,0.017443303018808365,0.017443303018808365,0.04670165106654167,0.536261796951294
43,4.919672012329102,1.8242419958114624,2.9488439559936523,0.28767818212509155,0.0,0.010988378897309303,0.5723737264583316,0.0174265056848526,0.017426440492272377,0.017426440492272377,0.017426440492272377,0.017426440492272377,0.04665764793753624,0.5356935262680054
44,4.916556358337402,1.8247333765029907,2.946309804916382,0.2870796024799347,0.0,0.00789314229041338,0.5722223493456194,0.017409687861800194,0.017409613355994225,0.017409613355994225,0.017409613355994225,0.017409613355994225,0.046613745391368866,0.5351270437240601
45,4.913852691650391,1.8276921510696411,2.94140625,0.2864798903465271,0.0,0.006057822145521641,0.5692942995033435,0.017392899841070175,0.01739281788468361,0.01739281788468361,0.01739281788468361,0.01739281788468361,0.04656994342803955,0.5345630049705505
46,4.910696029663086,1.8307627439498901,2.935661792755127,0.28588050603866577,0.0,0.0053245313465595245,0.5654883806374503,0.017376145347952843,0.01737605594098568,0.01737605594098568,0.01737605594098568,0.01737605594098568,0.046526242047548294,0.534001886844635
47,4.906740188598633,1.8311680555343628,2.931650161743164,0.28528332710266113,0.0,0.005121592432260513,0.5630598962520664,0.0173594132065773,0.017359323799610138,0.017359323799610138,0.017359323799610138,0.017359323799610138,0.0464826375246048,0.5334438681602478
48,4.901740550994873,1.8267730474472046,2.9313955307006836,0.28469008207321167,0.0,0.004906938411295414,0.5633080754087597,0.017342716455459595,0.017342625185847282,0.017342625185847282,0.017342625185847282,0.017342625185847282,0.04643913730978966,0.5328890681266785
49,4.8957414627075195,1.8173255920410156,2.935236692428589,0.28410154581069946,0.0,0.004513337276875973,0.5657375779648826,0.017326049506664276,0.017325958237051964,0.017325958237051964,0.017325958237051964,0.017325958237051964,0.04639573022723198,0.5323370695114136
50,4.889453887939453,1.8047401905059814,2.9419054985046387,0.2835178077220917,0.0,0.004195961635559797,0.5693971537274101,0.017309414222836494,0.01730932481586933,0.01730932481586933,0.01730932481586933,0.01730932481586933,0.04635242745280266,0.531787633895874
51,4.883837699890137,1.7919020652770996,2.9493911266326904,0.282938152551651,0.0,0.004302254877984524,0.5727625538496293,0.017292814329266548,0.017292723059654236,0.017292723059654236,0.017292723059654236,0.017292723059654236,0.0463092178106308,0.531241238117218
