feature,importance_mean,importance_std
internal_resistance_proxy_ohm,5.3103266906529e-05,0.0004700603648004632
cap_est_delta_raw,2.1749314925134654e-05,2.328586428908496e-05
plane_166,0.0,0.0
condition_multiplier,0.0,0.0
cumulative_event_count,0.0,0.0
cumulative_flight_count,0.0,0.0
rolling_condition_mean_5,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
event_type_charge,0.0,0.0
prev_latent_filter_pct,0.0,0.0
event_type_flight,0.0,0.0
flag_rst_coulomb_any,0.0,0.0
flag_new_est_batt_cap_any,0.0,0.0
event_type_other,0.0,0.0
battery_2,0.0,0.0
score_didt,0.0,0.0
score_dtemp,0.0,0.0
score_soc_edge,0.0,0.0
estimation_reset_risk,0.0,0.0
score_observation_instability,0.0,0.0
score_event_type,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
charge_event_flag,0.0,0.0
avg_cell_temp_min_c,-7.979219181919462e-06,3.408119064734212e-05
coulomb_gap_abs_pct,-2.258488945310333e-05,0.0009502239121418519
cap_est_span_raw,-5.582809013553458e-05,4.3396725581458525e-05
current_rms_proxy_a,-9.017974801954765e-05,0.000331726566160293
time_since_prev_event_days,-9.58939325010455e-05,3.1128166167514106e-05
rolling_stress_index_mean_5,-0.00010645212137880833,0.00022293516952395328
observed_soh_slope_pct_per_day_1,-0.00018153378890124473,0.00010469946082038582
rolling_soc_mean_5,-0.00028160056846786573,0.0003400839874379517
soc_stress_index,-0.0004810736536728477,0.000781694076614791
kalman_coulomb_gap_span_pct,-0.000507320371579656,0.0005139989321467208
rolling_duration_mean_5,-0.0005184624797101023,0.0003485481104787943
p95_abs_dcurrent_a_per_s,-0.0005299583172342359,0.0002863930283789618
current_span_a,-0.000563482446500263,0.000386310603169628
throughput_stress_proxy,-0.0005663258921716263,0.0002162437444488121
soc_min_pct,-0.0007578274100557891,0.000228662208764293
rolling_temp_span_mean_5,-0.0008619823836879092,0.001333999141227582
rolling_observed_delta_std_5,-0.0009658287521050468,0.0026915587753683842
rolling_stress_index_max_5,-0.0010652677195298389,0.00037616456478601154
rolling_temp_mean_5,-0.0012040061627201838,0.0003591838969791186
soc_max_pct,-0.0012876262110578906,0.0003126343514485193
soc_mean_pct,-0.0013173512479364824,0.0005712067661786288
rolling_current_abs_mean_5,-0.0013757207428389151,0.0008203479892102971
rolling_flight_frac_5,-0.0014949870621821404,0.0026295120969488175
avg_cell_temp_mean_c,-0.0015485710229290461,0.0006255743409375668
rolling_current_abs_max_5,-0.0040560352386457945,0.0021957723033207235
rolling_gap_days_mean_5,-0.004071380178568074,0.0015028596512160685
battery_1,-0.00519066275521185,0.0013357502384285464
rolling_latent_filter_delta_std_5,-0.011598280251934767,0.003929412176613444
