epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,8.43745910204374,6.941163099729097,4.275047375605657,0.001472087138189146,2.0911518276989227e-06,1.2822003658456849,0.01932036504149437,0.017327500507235527,0.02131875604391098,0.020415473729372025,0.020517930388450623
2,7.559430892650898,6.288882989149827,3.6298073621896596,0.0057630162112987954,2.0747227608808316e-05,1.1732911725539634,0.021972976624965668,0.023018233478069305,0.0351153165102005,0.02513950876891613,0.030997805297374725
3,6.17678950383113,5.323781270247239,2.4342646323717556,0.05077782781937948,5.503558713826351e-05,0.6810296766190519,0.026005761697888374,0.029060522094368935,0.05097472667694092,0.0321408212184906,0.04363754019141197
4,4.844575973657461,4.347473658048189,1.4126590627890367,0.13358930727610221,0.00011783586523961276,0.5292483901053775,0.028436562046408653,0.02829294465482235,0.05007587745785713,0.03713085502386093,0.04961603879928589
5,3.9389328223008375,3.577607503304115,1.0234752618349516,0.1554491795026339,0.00011912958871107548,0.5538645775940991,0.028191179037094116,0.027021462097764015,0.04648083075881004,0.037471793591976166,0.048996660858392715
6,3.4096117203052225,3.0780720252257128,0.9336024660330552,0.23894238357360548,9.648777631809935e-05,0.9094850890103344,0.028026942163705826,0.02617432177066803,0.04441617801785469,0.03836653009057045,0.04897597059607506
7,3.402078463481023,3.1518461245756884,0.6977176746496787,0.3015584212083083,7.220277620945126e-05,0.8449103853248866,0.02736574038863182,0.02551288716495037,0.04178834334015846,0.03701825439929962,0.045468609780073166
8,2.927328449029189,2.6893145121060886,0.644888006723844,0.6151577188418462,6.661129737040028e-05,0.8539447517736827,0.0265804436057806,0.024936014786362648,0.04109690710902214,0.03607240319252014,0.044045284390449524
9,2.629816614664518,2.4301825853494496,0.5332183494017675,0.6503818814571087,5.933992360951379e-05,0.9620374178597434,0.02552127279341221,0.023681875318288803,0.03901703283190727,0.034286487847566605,0.04154391586780548
10,2.7086604925302358,2.535386378948505,0.4497908904002263,0.7923653355011573,5.6901237257989123e-05,0.8401435714340504,0.025083966553211212,0.023549752309918404,0.03893693909049034,0.032803501933813095,0.0403752326965332
11,2.7775358878649197,2.63055995794443,0.3731866146509464,0.818032620044855,5.32983940502163e-05,1.0189175085258562,0.024507880210876465,0.022986767813563347,0.038441289216279984,0.031654711812734604,0.03950292244553566
12,2.308719678567006,2.171993061900139,0.334512669306535,0.9823606151800889,6.022007073624991e-05,1.1058049960862297,0.024585215374827385,0.023112332448363304,0.03935796767473221,0.032052136957645416,0.04042413830757141
13,2.305073325450604,2.1667965054512024,0.33599166113596696,1.03398643548672,5.7786499382928014e-05,1.142329858126546,0.024325456470251083,0.023073788732290268,0.0398113876581192,0.03090403974056244,0.0393509678542614
14,2.5097945011579075,2.3985924353966346,0.2558238087938382,1.0831836416171148,6.143836071714759e-05,1.0305946869065528,0.02426828071475029,0.023417985066771507,0.04124443605542183,0.03080388903617859,0.03988504037261009
