model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,2.5863602075961603,2.9361745431411195,0.8556813935287355,2.5863602075961603,2.9361745431411195,-0.3336711313846692
ridge_raw_only,train,752,752,1.7270495719597976,2.2029698274431775,0.918758920283098,1.7270495719597976,2.2029698274431775,0.2492382974711843
ridge_raw_plus_latent,train,752,752,0.9528460165572037,1.2429180546053944,0.9741391031533292,0.9528460165572037,1.2429180546053944,0.7610153506922271
elastic_raw_plus_latent_plus_history,train,752,752,1.303794197128585,1.656853573885078,0.9540456268341238,1.303794197128585,1.656853573885078,0.5753283491937635
ridge_raw_plus_latent_plus_history,train,752,752,0.4947200324921657,0.6427483702422556,0.9930842297514311,0.4947200324921657,0.6427483702422556,0.9360902702892863
gbdt_raw_plus_latent_plus_history,train,752,752,0.06609780488796031,0.08860309413411471,0.9998685815425412,0.06609780488796031,0.08860309413411471,0.9987855411916082
random_forest_raw_plus_latent_plus_history,train,752,752,0.25341758562654565,0.3900159636625563,0.9974536191732188,0.25341758562654565,0.3900159636625563,0.9764684909227855
gam_spline_raw_plus_latent_plus_history,train,752,752,0.36861054738186894,0.4850497066287762,0.9960614979011357,0.36861054738186894,0.4850497066287762,0.9636036774565232
lstm_sequence,train,752,752,9.288902602659238,11.749093190724167,-1.3108262154262618,9.288902602659238,11.749093190724167,-20.35471155463612
gru_sequence,train,752,752,11.352729432673813,13.733499931447076,-2.157337793093117,11.352729432673813,13.733499931447076,-28.17745930090102
physics_hybrid_nn,train,752,752,1.3800068650686603,1.9761187969433416,0.9346290664373105,1.3800068650686603,1.9761187969433416,0.3958968350932395
physics_informed_pinn,train,752,752,1.3527362250889452,1.679204146249221,0.9527974365603282,1.3527362250889452,1.679204146249221,0.5637936249101865
naive_zero_delta,valid,166,166,1.9649059487315275,2.0093400969148516,-0.6538684676984379,1.9649059487315275,2.0093400969148516,-21.863109259182
ridge_raw_only,valid,166,166,0.6194848165836923,0.7949842416223878,0.7411124857233433,0.6194848165836923,0.7949842416223878,-2.5788659378591468
ridge_raw_plus_latent,valid,166,166,0.796003724477037,0.9513959680693179,0.6292196767763154,0.796003724477037,0.9513959680693179,-4.125674264057392
elastic_raw_plus_latent_plus_history,valid,166,166,0.67457109584832,0.7966447523468814,0.7400298618683878,0.67457109584832,0.7966447523468814,-2.593832150690384
ridge_raw_plus_latent_plus_history,valid,166,166,0.5054745648613495,0.6375744967172537,0.8334840118139417,0.5054745648613495,0.6375744967172537,-1.301920198404002
gbdt_raw_plus_latent_plus_history,valid,166,166,1.8851720656471658,2.248849061434269,-1.071641871486059,1.8851720656471658,2.248849061434269,-27.63841676575111
random_forest_raw_plus_latent_plus_history,valid,166,166,2.356391866175377,2.729336286772963,-2.051463390797122,2.356391866175377,2.729336286772963,-41.18348814720224
gam_spline_raw_plus_latent_plus_history,valid,166,166,0.5502369410995126,0.6790247419235581,0.8111290069249546,0.5502369410995126,0.6790247419235581,-1.6109562126027157
lstm_sequence,valid,166,166,2.145237379281351,2.61808855210846,-1.8077777546673324,2.145237379281351,2.61808855210846,-37.814773262951526
gru_sequence,valid,166,166,1.428265569454182,1.6366595449813601,-0.09726306539909468,1.428265569454182,1.6366595449813601,-14.168585555776335
physics_hybrid_nn,valid,166,166,0.5758705439070666,0.7034323837484923,0.7973069856081484,0.5758705439070666,0.7034323837484923,-1.8020320990597911
physics_informed_pinn,valid,166,166,0.5724423059895234,0.7006716434637049,0.7988948700848941,0.5724423059895234,0.7006716434637049,-1.780081153750749
naive_zero_delta,test,164,164,3.4566524462507155,4.44900974179846,0.603111696622906,3.4566524462507155,4.44900974179846,-1.5230182602264164
ridge_raw_only,test,164,164,2.4283922607934634,3.3343050180634854,0.777078355229625,2.4283922607934634,3.3343050180634854,-0.4171125114286325
ridge_raw_plus_latent,test,164,164,2.922053899131031,3.3530504096662517,0.7745647879724022,2.922053899131031,3.3530504096662517,-0.43309125414873395
elastic_raw_plus_latent_plus_history,test,164,164,2.5116407434710104,3.6871016811805553,0.7274088098761988,2.5116407434710104,3.6871016811805553,-0.7328617255967593
ridge_raw_plus_latent_plus_history,test,164,164,2.678036877853791,3.5315284786859524,0.7499268801521355,2.678036877853791,3.5315284786859524,-0.5897143916798155
gbdt_raw_plus_latent_plus_history,test,164,164,4.0339115333535895,4.745707015030527,0.5484109194121229,4.0339115333535895,4.745707015030527,-1.870751006636569
random_forest_raw_plus_latent_plus_history,test,164,164,5.265925129797005,5.910960138106074,0.2994201405894281,5.265925129797005,5.910960138106074,-3.453584958285627
gam_spline_raw_plus_latent_plus_history,test,164,164,2.0035618857798037,2.728325555711196,0.8507432541805815,2.0035618857798037,2.728325555711196,0.05117512418457537
lstm_sequence,test,164,164,7.298776322978982,10.556658955435147,-1.2345731160719557,7.298776322978982,10.556658955435147,-13.20517744586668
gru_sequence,test,164,164,5.268997436560656,8.150580795188715,-0.3320443978924039,5.268997436560656,8.150580795188715,-7.467803940600584
physics_hybrid_nn,test,164,164,2.3463191930950824,3.2685201586452868,0.7857879377078514,2.3463191930950824,3.2685201586452868,-0.36174571063220085
