feature,coef,abs_coef
duration_stress_index,-0.35984980701413366,0.35984980701413366
cumulative_event_count,-0.31821397124920436,0.31821397124920436
cumulative_flight_count,-0.3103879302632681,0.3103879302632681
observed_soh_delta_1,-0.301676146185298,0.301676146185298
current_abs_mean_a,-0.2966925034494151,0.2966925034494151
p95_abs_current_a,0.2661398001751077,0.2661398001751077
rolling_observed_soh_std_3,0.21635197621866314,0.21635197621866314
score_current,0.2113358138578785,0.2113358138578785
observed_soh_slope_pct_per_day_1,-0.20978383788133492,0.20978383788133492
rolling_temp_mean_5,-0.2087841524978043,0.2087841524978043
soc_mean_pct,0.20487190471870673,0.20487190471870673
observed_soh_pct,-0.20446327845262957,0.20446327845262957
n_rows,-0.19247182550006492,0.19247182550006492
score_soc_edge,-0.17639551423715472,0.17639551423715472
current_rms_proxy_a,0.17436755119568537,0.17436755119568537
prev_delta_days,-0.17209771048459999,0.17209771048459999
score_gap,-0.16733143258041477,0.16733143258041477
rolling_observed_delta_mean_5,-0.1607030603804279,0.1607030603804279
rolling_latent_filter_delta_std_5,-0.159262071411426,0.159262071411426
rolling_observed_delta_std_5,0.1575493082479,0.1575493082479
throughput_stress_proxy,0.14856828119646856,0.14856828119646856
avg_cell_temp_mean_c,0.13719393771358535,0.13719393771358535
event_duration_s,-0.13485762885146596,0.13485762885146596
voltage_max_v,0.130650347014088,0.130650347014088
prev_observed_soh_pct,-0.12990823236674381,0.12990823236674381
arrhenius_temp_proxy,-0.12053665350346368,0.12053665350346368
storage_stress_proxy,-0.1053985243275744,0.1053985243275744
voltage_mean_v,0.09811954562712882,0.09811954562712882
time_since_prev_event_days,-0.09710682930922916,0.09710682930922916
delta_days,0.09106787593047615,0.09106787593047615
rolling_soc_span_mean_5,0.09103159816734198,0.09103159816734198
observed_soh_delta_2,-0.0849682333041197,0.0849682333041197
estimation_reset_risk,0.0798237849578231,0.0798237849578231
rolling_flight_frac_5,0.07899287816044145,0.07899287816044145
latent_filter_delta_1,-0.07832826434120162,0.07832826434120162
score_didt,0.07678594909075633,0.07678594909075633
observed_soh_span_pct,0.07646447070087521,0.07646447070087521
flag_rst_coulomb_any,0.07562828219029416,0.07562828219029416
score_switch,0.07542589747937183,0.07542589747937183
latent_soh_filterpy_filter_pct,-0.07354208109045492,0.07354208109045492
latent_soh_filter_pct,-0.07354208109045464,0.07354208109045464
flight_event_flag,-0.07182071380676758,0.07182071380676758
event_type_flight,-0.0718207138067661,0.0718207138067661
_filterpy_pred_state_pct,-0.0707073630628652,0.0707073630628652
prev_latent_filter_pct,-0.06969454557872747,0.06969454557872747
rolling_stress_index_mean_5,-0.06773714631142347,0.06773714631142347
rolling_soc_mean_5,0.06751327397025439,0.06751327397025439
rolling_latent_filter_mean_3,-0.06701216835466371,0.06701216835466371
rolling_latent_filter_delta_mean_5,-0.06678785777679704,0.06678785777679704
event_type_other,0.06622884040717751,0.06622884040717751
rolling_gap_days_mean_5,0.06546849977941077,0.06546849977941077
soc_edge_stress_proxy,-0.06434956770877369,0.06434956770877369
flag_new_est_batt_cap_any,0.06108608023939023,0.06108608023939023
rolling_current_abs_max_5,0.05998929568907621,0.05998929568907621
soc_min_pct,0.05813772561343797,0.05813772561343797
soc_max_pct,0.05579718549851848,0.05579718549851848
rolling_condition_mean_5,-0.051836304264580656,0.051836304264580656
rolling_sigma_mean_5,-0.051836304264580184,0.051836304264580184
current_temp_stress_index,-0.048975775128189514,0.048975775128189514
observed_soh_iqr_pct,-0.048379591906663154,0.048379591906663154
coulomb_gap_abs_pct,0.04793480085009869,0.04793480085009869
rolling_stress_index_max_5,0.04538644361788224,0.04538644361788224
rolling_current_abs_mean_5,0.0424293129009039,0.0424293129009039
prev2_observed_soh_pct,-0.04138327570720257,0.04138327570720257
latent_filter_delta_2,-0.040223992853190976,0.040223992853190976
degradation_stress_proxy,0.03971565222306838,0.03971565222306838
score_event_type,0.03877191750645008,0.03877191750645008
rolling_observed_soh_mean_3,-0.038162209179945235,0.038162209179945235
rolling_temp_span_mean_5,-0.03760482363231494,0.03760482363231494
p95_abs_dtemp_c_per_min,-0.037302372854998954,0.037302372854998954
_filterpy_pred_var_pct2,-0.03719801162691423,0.03719801162691423
avg_cell_temp_max_c,0.03711496699607574,0.03711496699607574
rolling_duration_mean_5,0.034386641181456484,0.034386641181456484
battery_id,0.031427165111783256,0.031427165111783256
battery_2,0.03142716511178147,0.03142716511178147
battery_1,-0.031427165111781404,0.031427165111781404
internal_resistance_proxy_ohm,-0.027073816332571603,0.027073816332571603
measurement_sigma_pct,0.02650895399150767,0.02650895399150767
condition_multiplier,0.026508953991507253,0.026508953991507253
kalman_coulomb_gap_span_pct,-0.0255807646722338,0.0255807646722338
score_observation_instability,0.0239499064019422,0.0239499064019422
cap_est_span_raw,-0.02067006417985502,0.02067006417985502
event_type_charge,0.01984758320893899,0.01984758320893899
charge_event_flag,0.019847583208938795,0.019847583208938795
kalman_coulomb_gap_mean_pct,-0.01970557619329932,0.01970557619329932
soc_span_pct,-0.017666546245836013,0.017666546245836013
avg_cell_temp_span_c,0.014466392472338184,0.014466392472338184
soc_stress_index,0.00997599727399764,0.00997599727399764
voltage_sag_proxy_v,-0.008562628449735989,0.008562628449735989
thermal_severity_proxy,0.008524540380242477,0.008524540380242477
cap_est_delta_raw,-0.008375417965214507,0.008375417965214507
p95_abs_dcurrent_a_per_s,-0.007795177205996407,0.007795177205996407
