epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,19.580883759718674,18.761171405132,2.341983666786781,0.0009002714382054714,1.0904458349614288e-06,0.7470565703978022,0.01871730387210846,0.015595288947224617,0.019207974895834923,0.016001956537365913,0.016648871824145317
2,6.317219516405692,5.5676004359355336,2.141736624332575,0.0005621460105220859,4.5099905037204735e-06,0.6799778306340597,0.01744028553366661,0.014662072993814945,0.018572112545371056,0.014869405888020992,0.015735981985926628
3,6.191250728873106,5.462317988276482,2.082646761949246,0.0003165669689993732,1.790886017261073e-05,0.6128384693559393,0.016064906492829323,0.013672145083546638,0.018693551421165466,0.013935195282101631,0.015319298952817917
4,6.265667548546424,5.553183335524339,2.0356601614218492,0.00015774074619492659,7.98995970399119e-05,0.5476227266242705,0.014621909707784653,0.0126546211540699,0.01997637376189232,0.013115552254021168,0.015588137321174145
5,5.684855407247176,5.067156901726356,1.7648407387045713,0.0002126793889111958,0.001004557590931654,0.5002207928393261,0.01309295929968357,0.012294230051338673,0.028911259025335312,0.013485968112945557,0.01994333043694496
6,5.225473617131893,4.7277715641718645,1.4219937530847697,0.0002139772681656583,0.0011106292949989438,0.4713482224797628,0.011721511371433735,0.010558336041867733,0.024882763624191284,0.011519957333803177,0.01710076443850994
7,5.013248416093679,4.551949705068882,1.3179797942821796,0.0002844070050509974,0.001383383758366108,0.4543576527790851,0.010749989189207554,0.009513878263533115,0.023833222687244415,0.010612905956804752,0.0160677507519722
8,5.393125534057617,4.960375015552227,1.2363980796474676,0.0005549769773376913,0.0018181131454184651,0.4410759339849633,0.010061907581984997,0.008919251151382923,0.024182746186852455,0.010161789134144783,0.016084719449281693
9,4.909059625405532,4.497513486788823,1.175804154230998,0.0007354745755257305,0.0016996337799355388,0.43005858271955005,0.009399325586855412,0.008395846001803875,0.02304423600435257,0.009692171588540077,0.015511303208768368
10,4.733274734937227,4.334720758291391,1.1385856110316057,0.002449219175245022,0.0012011894723400474,0.4172548960490399,0.008854220621287823,0.007925475016236305,0.020202886313199997,0.00911298580467701,0.014122085645794868
11,4.987276636637175,4.511837564981901,1.3582494648603292,0.002588294393577738,0.0012388130417093635,0.4070267734757389,0.008308620192110538,0.007901792414486408,0.021134693175554276,0.009231817908585072,0.014904094859957695
12,4.756609293130728,4.345725217690835,1.1737063744893441,0.004335867841300219,0.001018695067614317,0.40248209022613896,0.00804782286286354,0.007534046657383442,0.018393807113170624,0.008652079850435257,0.013461812399327755
13,4.61289565379803,4.238360767181103,1.0699201948367631,0.003140904041524314,0.0014703088672831655,0.40491890045533696,0.007837257348001003,0.007640433497726917,0.020259156823158264,0.00891089253127575,0.01457758154720068
14,4.47848091675685,4.134517188255604,0.9824536396906927,0.005249635733986573,0.0014330621343106031,0.4027748107910156,0.007586588151752949,0.007423923816531897,0.01924358494579792,0.00866746250540018,0.014055863954126835
