epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,24.918730332301212,22.083754796248215,8.099868196707506,0.0010691533411423175,8.973077569862653e-07,0.9700043000370623,0.01852291263639927,0.01833014190196991,0.017117662355303764,0.015585011802613735,0.0198065172880888
2,24.471844911575317,21.632900164677547,8.111203248684223,0.0011921182382278717,4.478655682760291e-06,0.9541912308658462,0.018386879935860634,0.01981867477297783,0.018180502578616142,0.015819936990737915,0.020442217588424683
3,25.75602436065674,23.0048126073984,7.860467892426711,0.0023847525008022785,4.996693678549491e-05,0.9878720203077936,0.01855982095003128,0.02640346623957157,0.023717710748314857,0.017163248732686043,0.024676354601979256
4,23.953381318312424,21.348305702209473,7.4424262046813965,0.011312822139678666,0.0006873136153444648,1.1332325303410908,0.018405845388770103,0.045231372117996216,0.041471101343631744,0.020787324756383896,0.03555091843008995
5,20.674776228574608,18.761498290758865,5.465152226961576,0.023730791567896422,0.0005177781567908823,1.0357518483357258,0.01726309023797512,0.035753488540649414,0.03213389217853546,0.01846836879849434,0.027928868308663368
6,20.112543692955605,18.34377618936392,5.051769806788518,0.03242540459793348,0.0008832165040075779,1.2167749519807747,0.016547592356801033,0.04192621260881424,0.038513317704200745,0.01916787214577198,0.029745498672127724
7,19.52773039157574,18.027450488163876,4.284772911897073,0.030471330230983976,0.0009713355684652925,1.325322162674134,0.01602953113615513,0.041571568697690964,0.039479173719882965,0.018577588722109795,0.028535492718219757
8,19.399183199955868,17.940846920013428,4.163743789379414,0.05129517142016154,0.0018313113832846284,1.8019372411521084,0.015448922291398048,0.04801429808139801,0.04746445268392563,0.019444162026047707,0.030741484835743904
9,19.43647204912626,18.02485495347243,4.028044485128843,0.09006100377211204,0.0004616895457729697,1.1375118393495858,0.014512667432427406,0.029727928340435028,0.0278412327170372,0.015512801706790924,0.022175492718815804
10,17.78383152301495,16.487210498406338,3.6952375150643864,0.16437835805118084,0.0015381347620859742,1.6693832213620106,0.014662808738648891,0.04496387019753456,0.043550748378038406,0.019083978608250618,0.029425600543618202
11,17.697061942173885,16.452005312992977,3.5415931940078735,0.27495351089881015,0.000888441049028188,1.1180473235716302,0.013494215905666351,0.03489364683628082,0.03324463963508606,0.016804024577140808,0.02439921349287033
12,17.61397281059852,16.430031116192158,3.3592098492842455,0.4109019415023235,0.001403030357323587,1.2754174657614834,0.013107521459460258,0.03996279835700989,0.03909909352660179,0.017846232280135155,0.026416907086968422
