feature,importance_mean,importance_std
rolling_latent_filter_delta_mean_5,0.1814538195881994,0.016625616639362868
latent_soh_smooth_std_pct,0.0872545580524557,0.014500240252868684
rolling_observed_soh_mean_3,0.07709282171527114,0.022873195129372477
rolling_temp_mean_5,0.07512518388092389,0.035787858279621235
rolling_current_abs_mean_5,0.046812520656205156,0.011822906704019814
rolling_latent_filter_delta_std_5,0.045224987077111756,0.020161257767709835
_filterpy_pred_var_pct2,0.043737384151821955,0.03130619453653211
rolling_current_abs_max_5,0.03703117825629167,0.008558742679580985
rolling_stress_index_max_5,0.030867452062553903,0.018100407819052134
duration_stress_index,0.023216633927095033,0.010403878816171361
internal_resistance_proxy_ohm,0.022525508618201684,0.005081456095076577
latent_filter_delta_2,0.02130753096354816,0.05122122974190172
throughput_stress_proxy,0.01975504513337647,0.0033453208494557017
event_duration_s,0.016556556554785117,0.0043400633484081685
prev2_observed_soh_pct,0.016256105853401516,0.01224243885571777
battery_id,0.015829809595133602,0.010626820280539077
avg_cell_temp_mean_c,0.010379583951890758,0.01660580084174813
time_since_prev_event_days,0.00970759151489169,0.0038933291043581407
rolling_soc_span_mean_5,0.009509214780202413,0.006519637114603861
score_switch,0.009046133454286042,0.003419260167347256
cap_est_span_raw,0.006191471354302003,0.0032714179543680798
degradation_stress_proxy,0.005574315603700341,0.00904286691331572
rolling_stress_index_mean_5,0.0054316481369371065,0.0028343773931947414
kalman_coulomb_gap_span_pct,0.005298979943285431,0.014157388606142395
rolling_observed_delta_mean_5,0.005215148424824534,0.003521000199005216
prev2_latent_filter_pct,0.005102052751514386,0.0010627519515219216
prev_delta_days,0.004747887762514402,0.004387034188439556
rolling_observed_delta_std_5,0.0043555346517509365,0.038482689306023415
n_rows,0.0034675993448436415,0.0012521418051065075
rolling_latent_filter_mean_3,0.0030704119753449887,0.001597786701166334
voltage_mean_v,0.002923641897279694,0.0014352686298207886
avg_cell_temp_min_c,0.0028502469463104418,0.00858830771237378
delta_days,0.0023596299875380923,0.008132591252887835
current_abs_mean_a,0.0020269006990709217,0.010792197134966791
rolling_gap_days_mean_5,0.0016783694367839886,0.015599218387070507
cap_est_delta_raw,0.0011226446599632567,0.0015623366042395149
rolling_flight_frac_5,0.0010738544303563913,0.007891691947695727
observed_soh_span_pct,0.0008197329807368092,0.0020045855749453007
rolling_condition_mean_5,0.0,0.0
event_type_charge,0.0,0.0
flag_rst_coulomb_any,0.0,0.0
prev_latent_filter_pct,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
estimation_reset_risk,0.0,0.0
battery_1,0.0,0.0
event_type_flight,0.0,0.0
battery_2,0.0,0.0
flag_new_est_batt_cap_any,0.0,0.0
plane_166,0.0,0.0
cumulative_efc,0.0,0.0
score_observation_instability,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
event_efc,0.0,0.0
cumulative_event_count,0.0,0.0
charge_event_flag,0.0,0.0
flight_event_flag,0.0,0.0
condition_multiplier,0.0,0.0
cumulative_ah,0.0,0.0
score_didt,0.0,0.0
cumulative_flight_count,0.0,0.0
score_soc_edge,0.0,0.0
score_dtemp,0.0,0.0
score_event_type,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
avg_cell_temp_max_c,0.0,0.0
soc_stress_index,-0.00028432529114983394,0.0007891544401284846
event_type_other,-0.0006352704128936182,0.00014117120286485373
soc_span_pct,-0.0007236394488442599,0.01193202925527176
p95_abs_current_a,-0.0007625915206913803,0.0019870291019913177
soc_edge_stress_proxy,-0.001819028497627251,0.01057127413337869
p95_abs_dcurrent_a_per_s,-0.0020947776469043334,0.011306873900908336
observed_soh_delta_2,-0.002220477180477154,0.0031622134154333497
kalman_coulomb_gap_mean_pct,-0.0023421523176589075,0.007454558764426391
current_span_a,-0.0030993475846305073,0.000856881483282638
voltage_sag_proxy_v,-0.0031562372831812624,0.0028255240399374273
observed_soh_iqr_pct,-0.0031656146419011934,0.000771926865911642
score_current,-0.0032832217743520077,0.008709810028743459
voltage_max_v,-0.0034688483209249555,0.0013699088017466805
latent_filter_delta_1,-0.0038973809854274677,0.016811149584858045
thermal_severity_proxy,-0.004714693910407597,0.006869903695870521
score_gap,-0.005244058294893783,0.0015328488420798825
current_rms_proxy_a,-0.005502600933889212,0.0024481519741803154
rolling_sigma_mean_5,-0.006679172873606909,0.004027828678677093
instant_stress_index,-0.007747015968553405,0.0036334485905624445
arrhenius_temp_proxy,-0.007917872529059799,0.003982232113749354
current_temp_stress_index,-0.008011137775040745,0.007752195891110425
observed_soh_delta_1,-0.00838702467411121,0.009210565282432985
_filterpy_pred_state_pct,-0.008750239974131624,0.0025446186676497855
soc_max_pct,-0.01080435567924507,0.008943107067504633
coulomb_gap_abs_pct,-0.012270065089158599,0.03628051941982404
soc_mean_pct,-0.013564129074783438,0.005741086276048578
avg_cell_temp_span_c,-0.015338032356833686,0.005139832087639784
storage_stress_proxy,-0.0169447432750216,0.004787727038629445
rolling_observed_soh_std_3,-0.01749718203474604,0.011770792930553928
rolling_duration_mean_5,-0.022427512585610286,0.011700732024425942
measurement_sigma_pct,-0.02773769209927508,0.018452210649905716
event_ah,-0.0286494111032221,0.006014207158916984
observed_soh_slope_pct_per_day_1,-0.038829418268611526,0.011891001257934821
soc_min_pct,-0.05277098768639181,0.03124239690590738
prev_observed_soh_pct,-0.05521757476467552,0.01567354286614817
rolling_soc_mean_5,-0.062289490941737746,0.028510593144886742
observed_soh_pct,-0.09547306434385376,0.03274941208958009
rolling_temp_span_mean_5,-0.16201477240963608,0.04211779061419335
latent_soh_filter_pct,-0.18538194355965576,0.2048864087179981
