feature,coef,abs_coef
cumulative_flight_count,-0.85612022067746,0.85612022067746
flag_rst_coulomb_any,0.7121336294433925,0.7121336294433925
cumulative_event_count,-0.6828842440016862,0.6828842440016862
cumulative_ah,-0.6744795703464901,0.6744795703464901
cumulative_efc,-0.6208906125277357,0.6208906125277357
rolling_stress_index_max_5,0.6016059607401003,0.6016059607401003
voltage_mean_v,0.5989306996158223,0.5989306996158223
voltage_max_v,0.5861012917534109,0.5861012917534109
observed_soh_pct,-0.5642651442734246,0.5642651442734246
avg_cell_temp_mean_c,0.5536597381274216,0.5536597381274216
rolling_latent_filter_delta_std_5,-0.5497584321728731,0.5497584321728731
rolling_latent_filter_delta_mean_5,-0.5346962092967841,0.5346962092967841
throughput_stress_proxy,0.5027254896583666,0.5027254896583666
event_ah,-0.49779904507733225,0.49779904507733225
observed_soh_delta_1,-0.48648800916467677,0.48648800916467677
latent_soh_smooth_std_pct,-0.46422839078881856,0.46422839078881856
rolling_observed_delta_std_5,0.4598620447251463,0.4598620447251463
arrhenius_temp_proxy,-0.4542657483142246,0.4542657483142246
prev_observed_soh_pct,-0.4246449082228778,0.4246449082228778
soc_edge_stress_proxy,-0.4101354225282285,0.4101354225282285
score_soc_edge,-0.38433845583716547,0.38433845583716547
rolling_current_abs_mean_5,0.3828114340095883,0.3828114340095883
rolling_temp_mean_5,-0.35641632552227864,0.35641632552227864
rolling_duration_mean_5,0.3529164637635381,0.3529164637635381
_filterpy_pred_var_pct2,-0.3373699009128701,0.3373699009128701
observed_soh_delta_2,-0.33314747094522057,0.33314747094522057
prev2_observed_soh_pct,-0.32361793585106413,0.32361793585106413
cap_est_span_raw,-0.3114572374495216,0.3114572374495216
avg_cell_temp_max_c,0.2885931994935166,0.2885931994935166
p95_abs_current_a,0.2850671446116479,0.2850671446116479
rolling_observed_soh_mean_3,-0.26852367662166166,0.26852367662166166
rolling_flight_frac_5,-0.2665463638502613,0.2665463638502613
current_rms_proxy_a,0.2635747333344537,0.2635747333344537
latent_soh_filterpy_filter_pct,-0.2611703363074586,0.2611703363074586
latent_soh_filter_pct,-0.2611703363074584,0.2611703363074584
_filterpy_pred_state_pct,-0.2484952638059344,0.2484952638059344
voltage_sag_proxy_v,-0.24524210440189337,0.24524210440189337
score_current,0.23847877355836336,0.23847877355836336
prev_latent_filter_pct,-0.2321393182464389,0.2321393182464389
rolling_latent_filter_mean_3,-0.2220941903875172,0.2220941903875172
latent_filter_delta_1,-0.2204067052018307,0.2204067052018307
rolling_temp_span_mean_5,-0.2162632668709575,0.2162632668709575
duration_stress_index,-0.20960085249698807,0.20960085249698807
prev2_latent_filter_pct,-0.20815341598569637,0.20815341598569637
flag_new_est_batt_cap_any,-0.207897179454777,0.207897179454777
cap_est_delta_raw,-0.19300590780881993,0.19300590780881993
event_duration_s,0.19280527512682874,0.19280527512682874
rolling_observed_soh_std_3,0.18714053617522375,0.18714053617522375
soc_mean_pct,0.1840533608847236,0.1840533608847236
internal_resistance_proxy_ohm,-0.1817063657054486,0.1817063657054486
observed_soh_iqr_pct,-0.17849094762277146,0.17849094762277146
observed_soh_span_pct,0.17826990220431665,0.17826990220431665
time_since_prev_event_days,-0.1763654943571036,0.1763654943571036
rolling_soc_span_mean_5,-0.1703659144564684,0.1703659144564684
soc_max_pct,0.1635075463164095,0.1635075463164095
score_didt,-0.1528337378142581,0.1528337378142581
event_efc,-0.1481599030142179,0.1481599030142179
degradation_stress_proxy,0.14666088899187388,0.14666088899187388
avg_cell_temp_span_c,0.13712477110643082,0.13712477110643082
coulomb_gap_abs_pct,-0.11913896614812776,0.11913896614812776
rolling_soc_mean_5,0.1160054620576289,0.1160054620576289
observed_soh_slope_pct_per_day_1,-0.115878759351076,0.115878759351076
current_span_a,0.11440583538990805,0.11440583538990805
latent_filter_delta_2,-0.11117192455501429,0.11117192455501429
battery_2,0.10932081866836327,0.10932081866836327
battery_1,-0.10932081866836321,0.10932081866836321
battery_id,0.10932081866835945,0.10932081866835945
thermal_severity_proxy,0.10496916370088243,0.10496916370088243
score_gap,0.09957335257558768,0.09957335257558768
estimation_reset_risk,0.09823640761679736,0.09823640761679736
rolling_gap_days_mean_5,0.09751146464558673,0.09751146464558673
delta_days,-0.0916036041622903,0.0916036041622903
score_observation_instability,0.08539043079942878,0.08539043079942878
event_type_flight,-0.07849747235772797,0.07849747235772797
flight_event_flag,-0.07849747235772586,0.07849747235772586
current_temp_stress_index,0.07703395219002632,0.07703395219002632
storage_stress_proxy,0.07471328812201919,0.07471328812201919
kalman_coulomb_gap_span_pct,-0.07140560960703497,0.07140560960703497
current_abs_mean_a,-0.06866829882899342,0.06866829882899342
prev_delta_days,-0.061718794068386214,0.061718794068386214
event_type_other,0.05459912021173976,0.05459912021173976
soc_min_pct,0.05436736685671985,0.05436736685671985
score_event_type,0.05165688530233306,0.05165688530233306
kalman_coulomb_gap_mean_pct,-0.04754754289841301,0.04754754289841301
rolling_sigma_mean_5,0.04007471033086939,0.04007471033086939
rolling_condition_mean_5,0.04007471033086753,0.04007471033086753
soc_span_pct,0.0380321902670355,0.0380321902670355
charge_event_flag,0.0344873231060637,0.0344873231060637
event_type_charge,0.03448732310605819,0.03448732310605819
p95_abs_dcurrent_a_per_s,-0.030881360832320567,0.030881360832320567
condition_multiplier,0.02745489441649628,0.02745489441649628
measurement_sigma_pct,0.027454894416494843,0.027454894416494843
n_rows,0.02722371326748717,0.02722371326748717
p95_abs_dtemp_c_per_min,-0.026587853664652758,0.026587853664652758
soc_stress_index,-0.025371435985225572,0.025371435985225572
score_dtemp,0.016726400756014906,0.016726400756014906
instant_stress_index,-0.012809269063513306,0.012809269063513306
avg_cell_temp_min_c,-0.010658267644502869,0.010658267644502869
rolling_stress_index_mean_5,-0.009811192769176207,0.009811192769176207
rolling_current_abs_max_5,-0.009246075571001742,0.009246075571001742
score_switch,0.008232186861474788,0.008232186861474788
rolling_observed_delta_mean_5,0.007662382356864604,0.007662382356864604
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
