epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,24.24502944946289,1.3562452793121338,22.210107803344727,0.31507471203804016,2.4408027599065463e-08,2.0845541954040527,1.1359851331595916,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5618181824684143
2,22.74126625061035,0.7227926850318909,21.84442710876465,0.3146958351135254,1.6679790348916868e-07,0.06678801774978638,0.9672230180487575,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.5614447593688965
3,22.226009368896484,0.516862690448761,21.551977157592773,0.31434035301208496,5.118911303725326e-07,0.0,0.881415907158909,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.04849261790513992,0.5610312223434448
4,21.96076011657715,0.5633384585380554,21.240453720092773,0.31393396854400635,9.307479444942146e-07,0.0,0.8666693446147873,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.04844536632299423,0.5605818033218384
5,21.742252349853516,0.6844778060913086,20.901050567626953,0.31344687938690186,1.2506283155744313e-06,0.0,0.9033983988934252,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.0483982153236866,0.560093343257904
6,21.486602783203125,0.8007624745368958,20.529399871826172,0.312881201505661,1.386683948112477e-06,0.0,0.9859092436641096,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.04835115000605583,0.5595636963844299
7,21.22514533996582,0.914993941783905,20.154022216796875,0.3122609257698059,1.3669706504515489e-06,0.0,1.0922775728156768,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.048304181545972824,0.5589935779571533
8,21.005722045898438,1.0458948612213135,19.80402183532715,0.3116095960140228,1.2545638128358405e-06,0.0,1.1787847495940795,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.04825727269053459,0.5583915710449219
9,20.859821319580078,1.2039791345596313,19.500370025634766,0.31094399094581604,1.1052380841647391e-06,0.0,1.2345993317753436,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.048210423439741135,0.5577753186225891
10,20.79987907409668,1.389426350593567,19.255313873291016,0.3102765679359436,9.591249181539752e-07,0.0,1.2780819169010025,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.04816361889243126,0.5571662783622742
11,20.803001403808594,1.582629919052124,19.065563201904297,0.3096154034137726,8.400007232012285e-07,0.0,1.3346880717449878,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.04811684414744377,0.5565817356109619
12,20.818389892578125,1.7493501901626587,18.9145565032959,0.30896663665771484,7.598746378789656e-07,0.0,1.4067205406097045,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.04807009547948837,0.5560278296470642
13,20.811452865600586,1.8671398162841797,18.790145874023438,0.3083355724811554,7.23842958905152e-07,0.0,1.4746032163321254,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.04802338033914566,0.5554995536804199
14,20.782081604003906,1.9350947141647339,18.693124771118164,0.30772504210472107,7.324297826016846e-07,0.0,1.5134284237781204,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.047976695001125336,0.5549854040145874
15,20.743675231933594,1.962496042251587,18.62761116027832,0.30713534355163574,7.840880016374285e-07,0.0,1.5031253401055393,0.017910141497850418,0.017910141497850418,0.017910141497850418,0.017910141497850418,0.017910141497850418,0.04793005436658859,0.5544735193252563
16,20.703384399414062,1.9583632946014404,18.591739654541016,0.30656367540359497,8.742259183236456e-07,0.0,1.4465996615857963,0.01789247803390026,0.01789247803390026,0.01789247803390026,0.01789247803390026,0.01789247803390026,0.04788348451256752,0.5539555549621582
