feature,coef,abs_coef
latent_filter_delta_2,-0.22422239655590162,0.22422239655590162
rolling_stress_index_max_5,0.22197831548675834,0.22197831548675834
prev_delta_days,-0.21925985111335292,0.21925985111335292
rolling_latent_filter_delta_mean_5,0.21474810802782587,0.21474810802782587
soc_mean_pct,0.1874712751107911,0.1874712751107911
score_didt,0.1801323600781568,0.1801323600781568
latent_filter_delta_1,-0.17762091761238724,0.17762091761238724
measurement_sigma_pct,-0.14469398767284927,0.14469398767284927
condition_multiplier,-0.14469398764214467,0.14469398764214467
rolling_current_abs_max_5,-0.13249802036319866,0.13249802036319866
event_ah,-0.12451164471266431,0.12451164471266431
voltage_max_v,-0.12186450198211526,0.12186450198211526
rolling_current_abs_mean_5,0.1164873917879519,0.1164873917879519
internal_resistance_proxy_ohm,-0.11468738736834742,0.11468738736834742
score_soc_edge,0.089253573797541,0.089253573797541
flag_new_est_batt_cap_any,0.08884744267013768,0.08884744267013768
score_switch,0.08881075046798914,0.08881075046798914
estimation_reset_risk,0.08693005656312491,0.08693005656312491
rolling_sigma_mean_5,-0.08313764745044494,0.08313764745044494
rolling_condition_mean_5,-0.08313764736146399,0.08313764736146399
current_span_a,-0.08054303268219587,0.08054303268219587
arrhenius_temp_proxy,-0.07859869306851247,0.07859869306851247
throughput_stress_proxy,-0.07568849685853218,0.07568849685853218
avg_cell_temp_span_c,0.0734367853288933,0.0734367853288933
observed_soh_span_pct,-0.073116417773883,0.073116417773883
score_current,-0.07306305348511016,0.07306305348511016
voltage_sag_proxy_v,0.07084932654872869,0.07084932654872869
observed_soh_iqr_pct,-0.07006241573063621,0.07006241573063621
rolling_observed_delta_std_5,-0.06905242384466441,0.06905242384466441
rolling_latent_filter_delta_std_5,0.05617180753795111,0.05617180753795111
event_type_flight,0.05515214058647816,0.05515214058647816
flight_event_flag,0.05515214057680929,0.05515214057680929
score_gap,-0.05108159145403896,0.05108159145403896
event_type_other,-0.04093102267593408,0.04093102267593408
p95_abs_dcurrent_a_per_s,0.03932364929068445,0.03932364929068445
rolling_gap_days_mean_5,0.03553354942305827,0.03553354942305827
score_event_type,-0.034961946727246125,0.034961946727246125
rolling_observed_delta_mean_5,-0.03457056613484091,0.03457056613484091
flag_rst_coulomb_any,0.033518280248148125,0.033518280248148125
p95_abs_dtemp_c_per_min,0.026586818711298654,0.026586818711298654
charge_event_flag,-0.022393446698221096,0.022393446698221096
event_type_charge,-0.022393446660452725,0.022393446660452725
kalman_coulomb_gap_span_pct,0.01992969425159596,0.01992969425159596
coulomb_gap_abs_pct,-0.014164276687732038,0.014164276687732038
observed_soh_slope_pct_per_day_1,0.013252429792248511,0.013252429792248511
rolling_observed_soh_std_3,-0.013073389115744799,0.013073389115744799
score_dtemp,0.010656727771488628,0.010656727771488628
rolling_soc_mean_5,-0.008348367097185611,0.008348367097185611
kalman_coulomb_gap_mean_pct,-0.007359380847799364,0.007359380847799364
avg_cell_temp_min_c,-0.006174262549311148,0.006174262549311148
voltage_mean_v,-0.0057879050863310095,0.0057879050863310095
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
