plane_id,battery_id,flight_id,event_datetime,event_type,delta_observed_soh_pct,delta_latent_soh_pct,observed_soh_pct,latent_soh_smooth_pct,residual_pct,standardized_residual,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,condition_multiplier,measurement_sigma_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,p95_abs_current_a,p95_abs_dcurrent_a_per_s,soc_min_pct,soc_max_pct
166,1,5899,2024-05-01 17:00:00,charge,29.0,0.1692208285097223,100.0,75.2674243507819,24.732575649218106,7.740649889950051,0.6,0.22757060683931543,0.0,0.9,0.0,1.9693714890873952,0.0,0.75,4.260206571945034,3.1951549289587753,0,0,1.421857445436965,3.3700000000000045,24.0,0.9993933682764916,81.0,99.0
166,1,6363,2024-06-10 19:00:00,charge,21.0,-0.015442732306951257,92.0,70.15302939290646,21.84697060709354,3.559766946062576,0.615,0.13328703889914062,0.0,2.0,2.0,1.8739418767975322,1.5,0.75,8.182921686772506,6.137191265079379,1,1,-1.794709383987693,3.029999999999987,24.6,0.5004954905359155,0.0,100.0
166,1,5036,2023-10-23 17:00:00,charge,12.0,-0.0022994621934770976,93.0,86.97081943215679,6.029180567843213,2.083552103641706,0.1325,0.13333583145233988,0.0,0.0,0.0,0.7510247117695064,1.5,0.75,3.8582704074163847,2.8937028055622886,1,1,-0.6051235588475189,1.2600000000000051,5.3,0.5007184057321783,29.0,61.0
166,1,12722,2025-12-02 17:35:00,charge,10.0,-0.0685456460689835,50.0,56.88109222203622,-6.881092222036223,-1.6862034640045742,0.0925,0.35976596114574055,0.0,1.0,0.0,2.021691186216037,1.5,0.75,5.441092860521334,4.080819645391,1,1,-0.10845593108018575,7.75,3.7,1.9901260420244347,44.0,100.0
166,1,5921,2024-05-05 02:50:00,charge,7.0,-0.022221565940256482,93.0,75.24878229908462,17.751217700915376,5.252189381606168,0.64,0.13333476141293465,0.0,1.0,0.0,1.605153901943726,0.5,0.75,4.5063664975174955,3.3797748731381216,0,1,0.2507695097185959,3.1100000000000136,25.6,0.5007135167612814,64.0,100.0
166,1,5004,2023-10-16 16:30:00,charge,6.0,-0.0009955096085434434,92.0,87.62703190518408,4.372968094815917,1.914859668740362,0.24,0.13323935100119338,0.0,0.6,0.0,1.1233412763626478,0.0,0.75,3.044935470522881,2.283701602892161,0,0,2.141706381813202,1.3900000000000148,9.6,0.500277654098109,91.0,96.0
166,1,5298,2023-12-08 16:44:00,other,6.0,-0.06587996787912687,80.0,81.931444542712,-1.9314445427120006,-0.5289932053294331,0.605,0.5586100225447929,0.0,0.9,0.0,2.2756936152279272,0.5,0.25,4.86822772832954,3.651170796247155,0,1,-1.3784680761396362,4.110000000000014,72.6,4.477784591383741,28.0,99.0
166,1,5363,2023-12-15 17:05:00,charge,6.0,-0.05027219898839519,83.0,81.45171010986583,1.5482898901341713,0.2341463820181907,0.615,0.13331775286705028,0.0,0.6,3.0,2.318881228728512,1.5,0.75,8.816649236196671,6.612486927147503,1,1,3.8694061436425513,3.0900000000000034,24.6,0.5006358074759709,28.0,96.0
166,1,4974,2023-10-10 17:54:00,charge,5.0,-0.0010585771182860526,88.0,88.01647428271497,-0.016474282714966648,-0.002621597108992683,0.31,0.1332967725775225,0.0,0.8,3.0,2.0083716790823414,1.5,0.75,8.378751338744898,6.284063504058674,1,1,0.6418583954116949,3.760000000000005,12.4,0.5005399574817065,36.0,98.0
166,1,5368,2023-12-16 21:15:00,charge,5.0,-0.002786348794188598,87.0,81.37854492381562,5.621455076184375,0.9088557105695483,0.5575,0.1332859422369677,0.0,1.0,3.0,1.369293273577862,1.5,0.75,8.246934411861123,6.185200808895842,1,1,0.22146636788929533,2.6500000000000057,22.3,0.500490480671041,28.0,100.0
