feature,importance_mean,importance_std
flag_new_est_batt_cap_any,0.0,0.0
event_type_flight,0.0,0.0
condition_multiplier,0.0,0.0
estimation_reset_risk,0.0,0.0
event_type_other,0.0,0.0
flight_event_flag,0.0,0.0
battery_2,0.0,0.0
event_efc,0.0,0.0
plane_166,0.0,0.0
cumulative_event_count,0.0,0.0
score_dtemp,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
score_event_type,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
score_observation_instability,0.0,0.0
cumulative_ah,0.0,0.0
cumulative_efc,0.0,0.0
cumulative_flight_count,0.0,0.0
score_didt,0.0,0.0
rolling_soc_span_mean_5,-4.0185412406223973e-05,0.00017432594994272452
score_soc_edge,-4.93485894836887e-05,7.128129592130879e-05
score_switch,-7.120316522373216e-05,6.390679658713448e-05
battery_1,-9.55706322192107e-05,0.0002448024035818769
voltage_mean_v,-0.0001191159510740114,0.00011865490045350017
coulomb_gap_abs_pct,-0.0001252979738831428,0.0006817120186317661
event_duration_s,-0.00014645025715473992,0.0006979799514417302
prev2_observed_soh_pct,-0.0001492876793370179,0.0002807509454630828
observed_soh_delta_2,-0.0001734212377584754,0.00018672710549992255
observed_soh_slope_pct_per_day_1,-0.0002050639063615911,7.85883620702937e-05
soc_max_pct,-0.000307298451554594,0.0002615986034186513
observed_soh_iqr_pct,-0.0003569213282723638,0.00010424296255160518
cap_est_span_raw,-0.0003640177371093678,0.00027764911276021234
avg_cell_temp_span_c,-0.0003987099712439601,0.0003974563583548572
observed_soh_span_pct,-0.0003997626703754698,0.0009136455254445061
cap_est_delta_raw,-0.0004166712271577389,0.0001685150571498268
rolling_observed_delta_mean_5,-0.00042617678367733446,0.0008737559436821364
p95_abs_dcurrent_a_per_s,-0.0006484649253996721,0.0004847161575297912
storage_stress_proxy,-0.0008430582772397166,0.0005575907555471493
n_rows,-0.0008595358440520506,0.00018861620209491032
event_ah,-0.0016016039941461279,0.0027313606071886253
kalman_coulomb_gap_span_pct,-0.0017085307577497488,0.00039274051702189777
rolling_temp_mean_5,-0.001897118929264341,0.0016238027254383946
rolling_temp_span_mean_5,-0.0019903293286911428,0.0005454173506244854
prev_observed_soh_pct,-0.0023235324415622925,0.0013793677305358912
latent_filter_delta_2,-0.0024462236976125597,0.004452605951972788
delta_days,-0.002564239670234336,0.0006046851904946577
soc_min_pct,-0.0027246146755198096,0.0034511694786823963
rolling_stress_index_max_5,-0.002782344237447454,0.0011940614837056794
time_since_prev_event_days,-0.002982003286697221,0.00024645653854554744
rolling_current_abs_mean_5,-0.003490657993715551,0.0008374970228232993
observed_soh_delta_1,-0.0035002639300269144,0.001149823436645057
battery_id,-0.00418246151074122,0.0022079215614490945
p95_abs_current_a,-0.004193651505402407,0.0004622842535691727
score_gap,-0.004492513147374843,0.001176367705875742
rolling_latent_filter_delta_std_5,-0.004722028219561736,0.0009629801707032228
rolling_observed_soh_mean_3,-0.010231556077023108,0.0023414101685575025
rolling_current_abs_max_5,-0.017798275952062514,0.005693102556703377
rolling_latent_filter_delta_mean_5,-0.0759925294939526,0.009864665540980385
_filterpy_pred_var_pct2,-0.09193150411760316,0.005892537821328519
