feature,coef,abs_coef
cumulative_ah,-28.339103353243917,28.339103353243917
cumulative_efc,26.965226699586996,26.965226699586996
p95_abs_current_a,-19.640837452458758,19.640837452458758
current_rms_proxy_a,19.536455908149453,19.536455908149453
prev_latent_filter_pct,13.287478987947104,13.287478987947104
prev_observed_soh_pct,11.938551528504611,11.938551528504611
observed_soh_pct,-10.602124394167896,10.602124394167896
latent_soh_filter_pct,-9.107974316632703,9.107974316632703
latent_soh_filterpy_filter_pct,-9.107974316626064,9.107974316626064
event_efc,7.844922682491048,7.844922682491048
cumulative_flight_count,-6.6890589437759305,6.6890589437759305
event_duration_s,4.941576287631113,4.941576287631113
soc_min_pct,4.898673355994607,4.898673355994607
cumulative_event_count,4.8576056132456005,4.8576056132456005
score_observation_instability,4.15790441904281,4.15790441904281
soc_span_pct,-3.9415780185585394,3.9415780185585394
_filterpy_pred_state_pct,-3.4628955801837265,3.4628955801837265
score_gap,3.4060397333524812,3.4060397333524812
condition_multiplier,-3.2978430608169815,3.2978430608169815
measurement_sigma_pct,-3.2978430607380957,3.2978430607380957
observed_soh_delta_1,3.1301943381605724,3.1301943381605724
rolling_observed_soh_mean_3,2.9367885740905235,2.9367885740905235
avg_cell_temp_mean_c,2.7425819710268433,2.7425819710268433
thermal_severity_proxy,-2.6933770698996082,2.6933770698996082
current_temp_stress_index,-2.5611604977976743,2.5611604977976743
degradation_stress_proxy,2.5527600600388394,2.5527600600388394
soc_mean_pct,-2.5194579159487507,2.5194579159487507
n_rows,-2.4941515648425576,2.4941515648425576
_filterpy_pred_var_pct2,2.409039020888355,2.409039020888355
event_ah,-2.3117484874511023,2.3117484874511023
score_didt,1.986700135071172,1.986700135071172
rolling_stress_index_mean_5,-1.9422441249113374,1.9422441249113374
cap_est_delta_raw,-1.861810098785682,1.861810098785682
soc_stress_index,1.823072819970026,1.823072819970026
rolling_latent_filter_mean_3,1.8228014499613665,1.8228014499613665
duration_stress_index,-1.7067481062814513,1.7067481062814513
cap_est_span_raw,1.4665653281307567,1.4665653281307567
soc_edge_stress_proxy,-1.4318952902772881,1.4318952902772881
rolling_current_abs_max_5,-1.4266454168699634,1.4266454168699634
rolling_soc_span_mean_5,1.3965437363341104,1.3965437363341104
prev2_latent_filter_pct,1.3619756775940588,1.3619756775940588
latent_soh_filter_std_pct,-1.3451784177625206,1.3451784177625206
instant_stress_index,1.2798958860409415,1.2798958860409415
score_soc_edge,1.254836422221697,1.254836422221697
rolling_flight_frac_5,1.253038573528072,1.253038573528072
flag_new_est_batt_cap_any,1.117122230441964,1.117122230441964
rolling_latent_filter_delta_std_5,-1.055208467393543,1.055208467393543
score_switch,1.0531271279887686,1.0531271279887686
current_span_a,1.0514473649503953,1.0514473649503953
soc_max_pct,-1.0259503035069955,1.0259503035069955
voltage_mean_v,1.0070477819741872,1.0070477819741872
estimation_reset_risk,1.0043060915873185,1.0043060915873185
rolling_latent_filter_delta_mean_5,-0.9997524272519318,0.9997524272519318
rolling_temp_mean_5,0.9757197022776818,0.9757197022776818
arrhenius_temp_proxy,-0.9559284342010835,0.9559284342010835
internal_resistance_proxy_ohm,-0.94052545949461,0.94052545949461
avg_cell_temp_max_c,-0.8804845074450706,0.8804845074450706
rolling_soc_mean_5,0.8486360863807184,0.8486360863807184
avg_cell_temp_span_c,0.8077036690016993,0.8077036690016993
latent_filter_delta_1,-0.7468466116052511,0.7468466116052511
score_current,0.7341471275711592,0.7341471275711592
latent_filter_delta_2,-0.7007752504609028,0.7007752504609028
storage_stress_proxy,-0.6244079138227906,0.6244079138227906
prev2_observed_soh_pct,-0.6030101152223811,0.6030101152223811
coulomb_gap_abs_pct,-0.5653732374990229,0.5653732374990229
rolling_current_abs_mean_5,0.553224942889576,0.553224942889576
observed_soh_iqr_pct,0.4918846556091465,0.4918846556091465
kalman_coulomb_gap_span_pct,-0.48752165668508624,0.48752165668508624
rolling_observed_soh_std_3,0.4237472774515564,0.4237472774515564
rolling_gap_days_mean_5,-0.41386144336263586,0.41386144336263586
delta_days,0.31921510264262903,0.31921510264262903
rolling_temp_span_mean_5,-0.26874884907650193,0.26874884907650193
event_type_other,-0.260762321119366,0.260762321119366
event_type_charge,0.25614555766372804,0.25614555766372804
charge_event_flag,0.2561455574928308,0.2561455574928308
avg_cell_temp_min_c,0.24647669873678266,0.24647669873678266
voltage_max_v,-0.2409975937219503,0.2409975937219503
rolling_observed_delta_std_5,-0.23942032203329994,0.23942032203329994
rolling_condition_mean_5,0.23851905600632034,0.23851905600632034
rolling_sigma_mean_5,0.23851905578106208,0.23851905578106208
score_event_type,0.21098407709321484,0.21098407709321484
p95_abs_dcurrent_a_per_s,-0.19851148468479876,0.19851148468479876
rolling_observed_delta_mean_5,0.19272255689875892,0.19272255689875892
flag_rst_coulomb_any,0.18895374090101744,0.18895374090101744
rolling_duration_mean_5,-0.18876420208597794,0.18876420208597794
voltage_sag_proxy_v,-0.18321637168410745,0.18321637168410745
rolling_stress_index_max_5,0.17964561616896563,0.17964561616896563
battery_1,0.14408870420934905,0.14408870420934905
battery_2,-0.14408870420650693,0.14408870420650693
battery_id,-0.14408870318471143,0.14408870318471143
observed_soh_slope_pct_per_day_1,0.13183623388796883,0.13183623388796883
observed_soh_delta_2,0.09799006827899774,0.09799006827899774
flight_event_flag,-0.07443269887750043,0.07443269887750043
event_type_flight,-0.07443269874044307,0.07443269874044307
p95_abs_dtemp_c_per_min,-0.0674704470626455,0.0674704470626455
throughput_stress_proxy,0.05317574541413349,0.05317574541413349
kalman_coulomb_gap_mean_pct,0.04004546417237892,0.04004546417237892
current_abs_mean_a,-0.023752556579066064,0.023752556579066064
score_dtemp,0.02123961213700672,0.02123961213700672
time_since_prev_event_days,-0.018952232995604744,0.018952232995604744
observed_soh_span_pct,0.014050789766754874,0.014050789766754874
prev_delta_days,-0.011169563996094959,0.011169563996094959
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
