plane_id,battery_id,n_events,switch_event_count,high_noise_event_count,score_current_p50,score_current_p90,score_current_p95,score_current_max,score_didt_p50,score_didt_p90,score_didt_p95,score_didt_max,score_dtemp_p50,score_dtemp_p90,score_dtemp_p95,score_dtemp_max,score_soc_edge_p50,score_soc_edge_p90,score_soc_edge_p95,score_soc_edge_max,score_observation_instability_p50,score_observation_instability_p90,score_observation_instability_p95,score_observation_instability_max,score_gap_p50,score_gap_p90,score_gap_p95,score_gap_max,score_switch_p50,score_switch_p90,score_switch_p95,score_switch_max,score_event_type_p50,score_event_type_p90,score_event_type_p95,score_event_type_max,score_missing_p50,score_missing_p90,score_missing_p95,score_missing_max,condition_multiplier_p50,condition_multiplier_p90,condition_multiplier_p95,condition_multiplier_max,measurement_sigma_pct_p50,measurement_sigma_pct_p90,measurement_sigma_pct_p95,measurement_sigma_pct_max
166,1,553,494,87,0.5950000000000001,0.6725,0.6950000000000001,1.0875,0.3010364563109992,0.7219991961814369,0.7530529445366497,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,1.5296778988473936,2.3337451965626608,2.4687613460944737,4.0,0.5,1.5,1.5,1.5,0.75,0.75,0.75,0.75,0.0,0.0,0.0,2.0,2.1557736884323657,3.2543087421228623,3.8206850525133293,4.397355683962465,0.9700981597945646,1.4644389339552881,1.7193082736309984,1.9788100577831091
166,2,553,496,84,0.582249999999999,0.6480833333333333,0.6625,1.0450000000000002,0.30022906258322285,0.7011826012649763,0.721852231175703,2.0,0.0,0.0,0.0,0.01996385944557739,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.5274309337745913,2.3131247432542805,2.4255212689356616,4.0,0.5,1.5,1.5,1.5,0.75,0.75,0.75,0.75,0.0,0.0,0.0,2.0,2.1295480015161754,3.199948957310228,3.7165589894141458,4.445459611869934,0.958296600682279,1.4399770307896025,1.6724515452363657,2.0004568253414705
