epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,110.32988797701321,94.9048585158128,44.071413847116325,0.0018023611673225577,1.3147595154805458e-06,1.5248620826077748,0.0205342099070549,0.02046503685414791,0.020864441990852356,0.01657751388847828,0.022761225700378418
2,107.78512896024264,92.76961018488957,42.90123000511756,0.004443535133479879,6.201810265338281e-06,1.4885810943971198,0.02319999411702156,0.022221986204385757,0.02538308873772621,0.018747728317975998,0.026601728051900864
3,105.55345036433293,90.41761075533353,43.24333909841684,0.033562603764809094,0.0002123553422279656,1.692553738513625,0.03528434783220291,0.03313951939344406,0.05618901178240776,0.03345685079693794,0.05615672469139099
4,87.83303833007812,80.04334259033203,22.243093142142662,0.23058822808357385,0.002202241914346814,2.89311351546322,0.05051159858703613,0.04863668978214264,0.1153339147567749,0.059733133763074875,0.11102554202079773
5,73.22859279926007,67.34820791391226,16.77895766038161,0.3875297812315134,0.002260852139443159,2.433033495064241,0.04924586042761803,0.04509373754262924,0.10706713795661926,0.059782832860946655,0.10601809620857239
6,69.03547463050255,63.92174441997822,14.573297060452974,0.6537542664087735,0.0026321171317249537,1.9795844296374954,0.04815910384058952,0.04349372535943985,0.10053319483995438,0.06622706353664398,0.10629355907440186
7,67.72811244084285,63.239046830397385,12.775369093968319,0.884340953368407,0.002606727182865143,2.0383786580648766,0.050299130380153656,0.041547611355781555,0.09440620988607407,0.07017458230257034,0.10639628022909164
8,64.64072975745567,60.52168215238131,11.695858845343956,1.2748225606404817,0.0031215520575642586,2.0739313608192536,0.05458744242787361,0.04183299094438553,0.09902612864971161,0.08013222366571426,0.11619335412979126
9,64.14155519925632,59.75218758216271,12.428998543665958,1.9609905022841234,0.0030763265676796436,1.8404689007494823,0.0559515543282032,0.038527678698301315,0.0940733551979065,0.07845501601696014,0.1121036484837532
10,58.454717269310585,55.3744493998014,8.678186966822697,2.1451114324422984,0.0033288784325122833,1.799856392734022,0.054124340415000916,0.038152385503053665,0.10204672813415527,0.07851976901292801,0.12029138952493668
11,57.61228385338416,54.99993500342736,7.2982856126932,2.897517075905433,0.002806380856782198,1.552534999617611,0.04914373531937599,0.03638359531760216,0.0993356853723526,0.0733620673418045,0.11564032733440399
12,54.97866212404691,52.66536356852605,6.396240307734563,3.7307165402632494,0.003082121489569545,1.6958103869334762,0.04780235514044762,0.03726593777537346,0.10635512322187424,0.07751835137605667,0.12480402737855911
