feature,coef,abs_coef
cumulative_flight_count,-2.905646431535232,2.905646431535232
cumulative_ah,-1.4712933644698494,1.4712933644698494
latent_soh_filterpy_filter_pct,-1.3733906670165381,1.3733906670165381
latent_soh_filter_pct,-1.3733906670165354,1.3733906670165354
_filterpy_pred_state_pct,-1.3629630447011079,1.3629630447011079
cumulative_efc,-1.3552440130423362,1.3552440130423362
rolling_latent_filter_mean_3,-1.3385810612202305,1.3385810612202305
prev_latent_filter_pct,-1.3324298965525663,1.3324298965525663
cumulative_event_count,-1.319688732309998,1.319688732309998
prev2_latent_filter_pct,-1.273872893340182,1.273872893340182
rolling_duration_mean_5,-1.2171495681801925,1.2171495681801925
latent_soh_filter_std_pct,1.0330526213022622,1.0330526213022622
rolling_temp_mean_5,1.0247609723676832,1.0247609723676832
_filterpy_pred_var_pct2,-0.7448930545084745,0.7448930545084745
avg_cell_temp_mean_c,0.5829980762491248,0.5829980762491248
score_gap,0.5824016377921641,0.5824016377921641
rolling_soc_span_mean_5,-0.46119427086817527,0.46119427086817527
observed_soh_iqr_pct,-0.45435359719135043,0.45435359719135043
rolling_observed_delta_std_5,-0.42478548967631274,0.42478548967631274
rolling_observed_delta_mean_5,0.4163137868123079,0.4163137868123079
rolling_stress_index_max_5,0.4145941491302604,0.4145941491302604
soc_edge_stress_proxy,0.3953965310167844,0.3953965310167844
observed_soh_pct,-0.39123017570587504,0.39123017570587504
rolling_latent_filter_delta_std_5,0.39105950925775157,0.39105950925775157
rolling_gap_days_mean_5,0.3839842690444319,0.3839842690444319
rolling_observed_soh_mean_3,-0.3809673745285359,0.3809673745285359
battery_id,0.35999010977787643,0.35999010977787643
battery_1,-0.35999010977787516,0.35999010977787516
battery_2,0.359990109777875,0.359990109777875
rolling_temp_span_mean_5,0.3585547884990444,0.3585547884990444
prev_observed_soh_pct,-0.3444604897541964,0.3444604897541964
coulomb_gap_abs_pct,-0.34132876816467117,0.34132876816467117
latent_filter_delta_2,0.33656881777467124,0.33656881777467124
rolling_stress_index_mean_5,0.31926498795944674,0.31926498795944674
avg_cell_temp_max_c,0.3115929345718956,0.3115929345718956
current_span_a,-0.2976647129685294,0.2976647129685294
score_didt,-0.28902930448949316,0.28902930448949316
score_soc_edge,-0.28536701072644544,0.28536701072644544
event_duration_s,-0.2820128975170907,0.2820128975170907
kalman_coulomb_gap_span_pct,-0.26381584637357586,0.26381584637357586
event_type_other,-0.24243038504484904,0.24243038504484904
prev2_observed_soh_pct,-0.24145148418919374,0.24145148418919374
rolling_soc_mean_5,-0.22710178494581748,0.22710178494581748
current_temp_stress_index,0.22566834576813366,0.22566834576813366
