corr_with_next_latent_delta_flight_20_pct,abs_corr
0.38306617670395615,0.38306617670395615
-0.3238742099707043,0.3238742099707043
-0.32272023159873997,0.32272023159873997
-0.3225745817462068,0.3225745817462068
-0.32062731793563387,0.32062731793563387
-0.31914095011640353,0.31914095011640353
-0.31914095011640353,0.31914095011640353
0.27066651369067246,0.27066651369067246
0.2607226459001081,0.2607226459001081
0.25309900586272555,0.25309900586272555
-0.21761254496648055,0.21761254496648055
-0.20897212860864828,0.20897212860864828
-0.2082213805100721,0.2082213805100721
0.19685191611998148,0.19685191611998148
-0.1931291816395183,0.1931291816395183
-0.19250023508085118,0.19250023508085118
-0.1841557424920446,0.1841557424920446
-0.16853432813205,0.16853432813205
-0.16100886913142812,0.16100886913142812
0.14024629612161998,0.14024629612161998
-0.13095594966791604,0.13095594966791604
0.12870554445219404,0.12870554445219404
0.12854372502417838,0.12854372502417838
0.10502645477614968,0.10502645477614968
0.10166360251307932,0.10166360251307932
0.09923517958048057,0.09923517958048057
0.09388227945739401,0.09388227945739401
-0.08457976088074882,0.08457976088074882
0.08014317586885768,0.08014317586885768
0.0793105187033903,0.0793105187033903
-0.0731901723903866,0.0731901723903866
0.07285959465937988,0.07285959465937988
0.07205775332010778,0.07205775332010778
0.07114089542525455,0.07114089542525455
0.06657404643469583,0.06657404643469583
0.06491447411301556,0.06491447411301556
0.06479760476274746,0.06479760476274746
0.063517291073119,0.063517291073119
-0.06193733685330109,0.06193733685330109
0.06170045294940415,0.06170045294940415
0.061149152699502156,0.061149152699502156
-0.06084654521331893,0.06084654521331893
0.05770364100134371,0.05770364100134371
0.05334171759999928,0.05334171759999928
0.05018055754087755,0.05018055754087755
-0.04881870713287221,0.04881870713287221
0.04786979598280024,0.04786979598280024
0.04751454314552985,0.04751454314552985
0.041404882716415424,0.041404882716415424
0.04010529753021317,0.04010529753021317
0.03767797221818166,0.03767797221818166
0.03714304481503365,0.03714304481503365
-0.037047455405549636,0.037047455405549636
0.03468888534394544,0.03468888534394544
-0.03427780245012869,0.03427780245012869
0.0341014395144032,0.0341014395144032
-0.032786178786171516,0.032786178786171516
-0.03190036536296447,0.03190036536296447
-0.031696910946378436,0.031696910946378436
0.030869165953887553,0.030869165953887553
0.030806429965485185,0.030806429965485185
0.030418605080136767,0.030418605080136767
0.02930969898795471,0.02930969898795471
0.029079263804194445,0.029079263804194445
-0.02789822621525494,0.02789822621525494
-0.026816907967700993,0.026816907967700993
-0.025191660488053987,0.025191660488053987
-0.024984039410560807,0.024984039410560807
0.023795287218189683,0.023795287218189683
0.023795287218187886,0.023795287218187886
0.023006630918104266,0.023006630918104266
-0.022763233562437733,0.022763233562437733
0.022485716523168525,0.022485716523168525
-0.022257476956697508,0.022257476956697508
0.01900440854252513,0.01900440854252513
0.018070874983241305,0.018070874983241305
-0.017076712689870273,0.017076712689870273
0.016823765151800077,0.016823765151800077
0.015625249667160675,0.015625249667160675
-0.014361695462263955,0.014361695462263955
0.01421249729323211,0.01421249729323211
0.012805667886188903,0.012805667886188903
-0.01082599593063973,0.01082599593063973
-0.01074317061839683,0.01074317061839683
-0.010067284804768067,0.010067284804768067
-0.00814646246251837,0.00814646246251837
0.007726817414735184,0.007726817414735184
-0.006545218269658077,0.006545218269658077
0.006285690957025516,0.006285690957025516
-0.005469272978881867,0.005469272978881867
0.004321780542315131,0.004321780542315131
0.003098988751232492,0.003098988751232492
-0.003006418238789621,0.003006418238789621
-0.0025763380197874417,0.0025763380197874417
-0.002525461863569923,0.002525461863569923
-0.0009622118334279264,0.0009622118334279264
-0.0005922654843841909,0.0005922654843841909
-0.000512421067310141,0.000512421067310141
