plane_id,battery_id,group_type,n_events,charge_fraction,flight_fraction,other_fraction,new_est_flag_fraction,rst_coulomb_flag_fraction,score_current_mean,score_current_median,score_didt_mean,score_didt_median,score_dtemp_mean,score_dtemp_median,score_soc_edge_mean,score_soc_edge_median,score_observation_instability_mean,score_observation_instability_median,score_gap_mean,score_gap_median,score_switch_mean,score_switch_median,score_event_type_mean,score_event_type_median,condition_multiplier_mean,condition_multiplier_median,measurement_sigma_pct_mean,measurement_sigma_pct_median,p95_abs_current_a_mean,p95_abs_current_a_median,p95_abs_dcurrent_a_per_s_mean,p95_abs_dcurrent_a_per_s_median,kalman_coulomb_gap_mean_pct_mean,kalman_coulomb_gap_mean_pct_median,kalman_coulomb_gap_span_pct_mean,kalman_coulomb_gap_span_pct_median
166,1,spike,35,0.7142857142857143,0.08571428571428572,0.2,0.5714285714285714,0.8571428571428571,0.5212309523809524,0.6125,0.26737889653441455,0.13333583145233988,0.0,0.0,0.8428571428571429,0.9,1.3142857142857143,2.0,1.4507941637045045,1.605153901943726,1.0,1.5,0.5857142857142857,0.75,3.7603709215715933,3.7752301595612408,1.8801854607857966,1.8876150797806204,32.40485714285714,24.6,2.011958565706769,0.5007184057321783,-0.3531552904636201,-0.25832199398142086,2.6114285714285805,2.8400000000000176
166,1,non_spike,518,0.5366795366795367,0.3590733590733591,0.10424710424710425,0.33976833976833976,0.8957528957528957,0.5505564304461942,0.59375,0.42029503972231913,0.3596684246249311,0.006637879795376987,0.0,0.784448818897638,1.0,0.32625482625482627,0.0,1.5164117564743878,1.5295932004358437,0.7876447876447876,0.5,0.42857142857142855,0.75,2.6210281055172455,2.223019640049827,1.3105140527586228,1.1115098200249136,41.967145669291334,26.8,9.411863493282171,1.9892382495613963,0.22848955405512025,-0.8104403573487368,11.289468503937018,2.7250000000000085
166,2,spike,37,0.7297297297297297,0.08108108108108109,0.1891891891891892,0.5675675675675675,0.8648648648648649,0.5207747747747747,0.61,0.2513038444554767,0.13331720427762514,0.0,0.0,0.7810810810810811,0.9,1.2702702702702702,2.0,1.4494919683369338,1.4752123845095435,1.0,1.5,0.5945945945945946,0.75,3.707920423819744,3.9740258258944694,1.853960211909872,1.9870129129472347,31.476756756756753,24.5,1.8163553857707069,0.5006333011269221,-0.38316123737829644,-0.6018928637285634,2.5997297297297406,2.8700000000000188
166,2,non_spike,516,0.5348837209302325,0.36046511627906974,0.10465116279069768,0.32751937984496127,0.8992248062015504,0.5325691978961209,0.58,0.39643189146876545,0.3425922183491819,3.984802284546386e-05,0.0,0.7996055226824457,1.0,0.29844961240310075,0.0,1.5039978123233508,1.5419329970732925,0.7771317829457365,0.5,0.4273255813953488,0.75,2.575480612236504,2.205912852936397,1.287740306118252,1.1029564264681986,40.59015779092702,25.8,6.932264815433266,1.837801679020199,-0.06631994988961243,-0.7692071253929443,9.426291913215,2.730000000000004
