epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,99.43734741210938,1.5893234014511108,97.6903076171875,0.3154267370700836,1.7874332058909204e-07,0.0,5.443788609360204,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5613128542900085
2,93.04281616210938,1.683354377746582,90.8186264038086,0.31452134251594543,3.5893734207093075e-08,1.5342987775802612,5.4899669762813685,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.5603939890861511
3,88.761962890625,2.562814712524414,84.8014144897461,0.3135873079299927,2.0395571898035314e-09,4.963765621185303,5.465398013953006,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.048492588102817535,0.5595200061798096
4,85.89277648925781,3.8807809352874756,79.78108215332031,0.31265702843666077,3.1091970664753887e-10,8.29834270477295,5.43546151825876,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.04844525456428528,0.5586932301521301
5,83.92816162109375,5.369773864746094,75.73746490478516,0.3117426335811615,7.256959356355397e-12,10.660226821899414,5.433635364879262,0.018088137730956078,0.018088137730956078,0.018088137730956078,0.018088137730956078,0.018088137730956078,0.04839794337749481,0.557916522026062
6,82.53303527832031,6.836630821228027,72.57398223876953,0.31085366010665894,0.0,11.86796760559082,5.4304522890033144,0.018070241436362267,0.018070241436362267,0.018070241436362267,0.018070241436362267,0.018070241436362267,0.04835064709186554,0.5571896433830261
7,81.48164367675781,8.157529830932617,70.15383911132812,0.3099958300590515,0.0,12.061094284057617,5.422000861890388,0.0180523619055748,0.0180523619055748,0.0180523619055748,0.0180523619055748,0.0180523619055748,0.04830336943268776,0.5565065145492554
8,80.616455078125,9.262161254882812,68.32675170898438,0.30917009711265564,0.0,11.49180793762207,5.415955098470052,0.01803450845181942,0.01803450845181942,0.01803450845181942,0.01803450845181942,0.01803450845181942,0.04825610667467117,0.5558570623397827
9,79.83007049560547,10.119963645935059,66.94710540771484,0.3083746135234833,0.0,10.435234069824219,5.409535864627722,0.01801668107509613,0.01801668107509613,0.01801668107509613,0.01801668107509613,0.01801668107509613,0.04820885509252548,0.5552296042442322
10,79.05850219726562,10.731507301330566,65.88710021972656,0.30760642886161804,0.0,9.144378662109375,5.400372730601918,0.017998870462179184,0.017998870462179184,0.017998870462179184,0.017998870462179184,0.017998870462179184,0.04816162586212158,0.5546144247055054
11,78.27432250976562,11.11980152130127,65.04454803466797,0.306863009929657,0.0,7.82612943649292,5.388208840110085,0.017981085926294327,0.017981085926294327,0.017981085926294327,0.017981085926294327,0.017981085926294327,0.04811441898345947,0.5540032386779785
12,77.47614288330078,11.321320533752441,64.34454345703125,0.30614158511161804,0.0,6.628850936889648,5.3723966193921635,0.017963329330086708,0.017963329330086708,0.017963329330086708,0.017963329330086708,0.017963329330086708,0.04806724190711975,0.5533900260925293
13,76.67894744873047,11.37890911102295,63.737876892089844,0.30543917417526245,0.0,5.637781620025635,5.356410957105232,0.01794559694826603,0.01794559694826603,0.01794559694826603,0.01794559694826603,0.01794559694826603,0.04802011325955391,0.5527719259262085
14,75.90697479248047,11.336678504943848,63.19768524169922,0.3047533929347992,0.0,4.88094425201416,5.342657794374408,0.01792789064347744,0.01792789064347744,0.01792789064347744,0.01792789064347744,0.01792789064347744,0.047973040491342545,0.5521492958068848
15,75.1878890991211,11.23601245880127,62.713844299316406,0.30408188700675964,0.0,4.34397029876709,5.327223020611387,0.01791020855307579,0.01791020855307579,0.01791020855307579,0.01791020855307579,0.01791020855307579,0.047926027327775955,0.5515252947807312
16,74.54568481445312,11.112308502197266,62.285377502441406,0.3034224808216095,0.0,3.9851226806640625,5.3157356493400805,0.01789255440235138,0.01789255440235138,0.01789255440235138,0.01789255440235138,0.01789255440235138,0.04787908121943474,0.5509054660797119
17,73.99247741699219,10.992393493652344,61.912235260009766,0.3027726411819458,0.0,3.745828628540039,5.312285683371804,0.017874926328659058,0.017874926328659058,0.017874926328659058,0.017874926328659058,0.017874926328659058,0.04783221706748009,0.550295352935791
18,73.52267456054688,10.893216133117676,61.58842468261719,0.3021294176578522,0.0,3.5598907470703125,5.303222193862453,0.017857322469353676,0.017857322469353676,0.017857322469353676,0.017857322469353676,0.017857322469353676,0.047785449773073196,0.5496998429298401
19,73.11541748046875,10.823036193847656,61.29962921142578,0.3014899790287018,0.0,3.368046522140503,5.286535505814986,0.017839744687080383,0.017839744687080383,0.017839744687080383,0.017839744687080383,0.017839744687080383,0.047738779336214066,0.5491206049919128
20,72.74604034423828,10.785697937011719,61.02606201171875,0.300851970911026,0.0,3.1354126930236816,5.265751278039181,0.017822198569774628,0.017822198569774628,0.017822198569774628,0.017822198569774628,0.017822198569774628,0.04769222438335419,0.5485554337501526
21,72.39828491210938,10.785515785217285,60.747596740722656,0.3002133369445801,0.0,2.8602561950683594,5.245432165897253,0.01780468039214611,0.01780468039214611,0.01780468039214611,0.01780468039214611,0.01780468039214611,0.04764578491449356,0.5479992628097534
22,72.06800079345703,10.82939338684082,60.44651794433594,0.2995733618736267,0.0,2.5692179203033447,5.22483173717152,0.017787188291549683,0.017787188291549683,0.017787188291549683,0.017787188291549683,0.017787188291549683,0.04759947210550308,0.5474450588226318
23,71.75811004638672,10.925386428833008,60.10751724243164,0.29893258213996887,0.0,2.302957534790039,5.210601667924361,0.01776972971856594,0.01776972971856594,0.01776972971856594,0.01776972971856594,0.01776972971856594,0.047553278505802155,0.5468847751617432
