epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,40.79630162165715,33.661846307607796,20.384099373450645,0.0010618030254800732,7.668755301892816e-07,0.7627169137977692,0.018845725804567337,0.019355224445462227,0.018060879781842232,0.014986583963036537,0.016660071909427643
2,38.73201482112591,32.03903214748089,19.122735005158646,0.0012823913891154986,2.947766915895045e-06,0.6941071935446865,0.018895525485277176,0.018833503127098083,0.01715521328151226,0.014110646210610867,0.016507651656866074
3,47.79441833496094,41.33300043986394,18.461011703197773,0.0032342606886791494,1.558255826239474e-05,0.6175586286797581,0.019181152805685997,0.01846175640821457,0.01623091660439968,0.013031108304858208,0.017323870211839676
4,38.004095811110275,32.14393901824951,16.741555819144615,0.030615015170322016,0.00018273548630531877,0.5883455850991858,0.021836256608366966,0.024703187867999077,0.018130434677004814,0.014492050744593143,0.027148116379976273
5,28.182493209838867,24.18232404268705,11.420371459080624,0.1519370720936702,0.0024155692663043737,0.5631341129900461,0.02605239674448967,0.05318894609808922,0.02539854682981968,0.022393371909856796,0.06734384596347809
6,22.01907191826747,19.585125748927776,6.945123837544368,0.15764248485748583,0.0026742122136056423,0.46982781283826713,0.0207512266933918,0.05171458423137665,0.023311929777264595,0.02157769165933132,0.06818825751543045
7,19.88698801627526,17.947631175701435,5.534578213324914,0.11273535215654053,0.0029596658423542976,0.4651824767331043,0.017763620242476463,0.05151967331767082,0.02182237058877945,0.020643511787056923,0.06674472242593765
8,17.225674381622902,15.938341282881224,3.6726300578850966,0.0956344621327634,0.0019259401597082615,0.47938817954925167,0.01655833050608635,0.042935457080602646,0.01939060539007187,0.017977286130189896,0.056583452969789505
9,16.92130360236535,15.713915201333853,3.4435286613611074,0.10767166817990634,0.002874384867027402,0.4983594963349492,0.017210006713867188,0.052596043795347214,0.021192114800214767,0.02025356888771057,0.0698600709438324
10,16.190807920235855,15.157360361172604,2.944099490459149,0.15062813518139032,0.002248189877718687,0.4691780274172863,0.016237210482358932,0.04488315060734749,0.019357362762093544,0.017630966380238533,0.060901522636413574
11,16.018513129307674,15.018745862520658,2.848212480545044,0.1446381933414019,0.0017529339529573917,0.43472165946500846,0.015346777625381947,0.03979487344622612,0.01819596439599991,0.016175391152501106,0.055950094014406204
12,15.654685561473553,14.7192342373041,2.662351268988389,0.1814259754923674,0.0030257264152169228,0.45511558256953594,0.016014011576771736,0.05046861246228218,0.020423289388418198,0.0185546912252903,0.07027455419301987
13,17.447909648601826,16.288409746610203,3.303368180990219,0.16605103646333402,0.002013628603890538,0.43179941751870765,0.015287119895219803,0.043034084141254425,0.019049352034926414,0.016895413398742676,0.06135809049010277
14,16.405576889331524,15.635968318352333,2.182700120485746,0.28318044199393344,0.0021315792109817266,0.42083018659109095,0.015085098333656788,0.04252728819847107,0.019310705363750458,0.01677960529923439,0.061705105006694794
15,17.568430863893948,16.823317601130558,2.1159737829405527,0.22611009988388822,0.0028693166095763445,0.43477933952607306,0.015406920574605465,0.04762706533074379,0.020481178537011147,0.018292833119630814,0.07091188430786133
16,16.39164425776555,15.267316341400146,3.196224189721621,0.282455243743383,0.0020774598233401775,0.44144839551075393,0.014354195445775986,0.03998677432537079,0.018465125933289528,0.016316674649715424,0.061437226831912994
17,15.69841087781466,14.769803780775804,2.627077831671788,0.45648802243746245,0.001574328518472612,0.47461415486163405,0.013458073139190674,0.035634610801935196,0.017482401803135872,0.015185819007456303,0.056746914982795715
18,14.53362463070796,13.900879218028141,1.7825565888331487,0.44252893583171615,0.0024393294006586075,0.4836330643619399,0.014026299118995667,0.04194379970431328,0.019035574048757553,0.01684960350394249,0.0673224925994873
19,14.71822215960576,14.111188650131226,1.712866702905068,0.3765075085748147,0.001978927990421653,0.4459395810782191,0.01323666051030159,0.0376906581223011,0.018023889511823654,0.01589346118271351,0.062409158796072006
20,31.474130080296444,30.93604905788715,1.516125704233463,0.37188082990738064,0.0021271395962685347,0.4590836030891143,0.012625048868358135,0.036580994725227356,0.017669489607214928,0.015761708840727806,0.06344053149223328
21,15.5214754984929,15.024258943704458,1.3969561437574716,0.414101536164159,0.002182571915909648,0.47289340467338103,0.012667774222791195,0.036869633942842484,0.017704205587506294,0.015820225700736046,0.0655905231833458
22,15.531739473342896,15.03256421822768,1.3994087072519155,0.46911524121577924,0.0022565133403986692,0.47101317256330005,0.012370738200843334,0.03633899614214897,0.017307069152593613,0.015651162713766098,0.06588888168334961
23,13.806509299920155,13.318702230086693,1.3705984342556734,0.40488049618049315,0.0019388822838664055,0.46275150345032473,0.011881636455655098,0.03318186104297638,0.01641513593494892,0.014623806811869144,0.06192554160952568
24,16.730792577450092,16.27911323767442,1.2611296199835265,0.5141999263029832,0.0024386048316955566,0.49896727412580005,0.011651950888335705,0.036341723054647446,0.017076624557375908,0.015251961536705494,0.0685613602399826
