epoch,train_loss,valid_mae
1,7176.548116048177,71.92837524414062
2,7037.881266276042,70.24504852294922
3,6469.1179606119795,64.67234802246094
4,5362.0588785807295,56.1470832824707
5,4211.389801025391,47.56594467163086
6,3149.2648722330728,38.39117431640625
7,2194.9032084147134,28.863346099853516
8,1427.0381317138672,19.620094299316406
9,864.5181274414062,11.169114112854004
10,490.7273057301839,3.859647035598755
11,280.0347086588542,2.0376992225646973
12,175.10909461975098,5.899207592010498
13,132.71817684173584,8.506821632385254
14,117.78491433461507,10.125102043151855
15,112.71326955159505,11.001328468322754
16,110.66351381937663,11.416903495788574
17,109.67486413319905,11.652316093444824
18,107.50906531016032,11.732748031616211
19,98.46107133229573,10.268850326538086
