epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,20.092424392700195,2.500275135040283,17.43387794494629,0.31532663106918335,1.4752646393390023e-06,0.0024302848614752293,3.0141169711073226,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5607239007949829
2,15.889610290527344,1.3237508535385132,14.408069610595703,0.31436508893966675,6.224822755029891e-07,0.0024302848614752293,2.5518937342879746,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.5599066615104675
3,12.78790283203125,0.6876276135444641,11.929577827453613,0.3134014904499054,1.402659250970828e-07,0.05598404258489609,2.0687175143937493,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.048492562025785446,0.5591220855712891
4,10.80488109588623,0.5229716300964355,10.01084041595459,0.3124636113643646,7.55163309662521e-09,0.459350049495697,1.5319602405473873,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.048445165157318115,0.55840003490448
5,9.67184066772461,0.6880875825881958,8.62360668182373,0.3115677833557129,4.6489814775618754e-10,0.8174525499343872,1.0223990469056512,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.0483977384865284,0.5577377676963806
6,9.091726303100586,1.0532556772232056,7.6635823249816895,0.3107261657714844,5.983155637601101e-11,0.8780995607376099,0.6847939072564799,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.04835027456283569,0.5571224689483643
7,8.836182594299316,1.5063321590423584,6.993834495544434,0.30995312333106995,7.425441338193561e-12,0.7241553068161011,0.5794768162788961,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.04830276221036911,0.5565366744995117
8,8.727816581726074,1.9502227306365967,6.489106178283691,0.30926623940467834,6.213096985681343e-13,0.535413920879364,0.5884562439607277,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.048255208879709244,0.5559746026992798
9,8.658048629760742,2.3227245807647705,6.084330081939697,0.3086596429347992,1.736227481230479e-12,0.38665568828582764,0.6207841076195602,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.0482076071202755,0.5554440021514893
10,8.58077621459961,2.596580743789673,5.762181758880615,0.30811965465545654,1.519264228311279e-11,0.27181482315063477,0.6597737382332092,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.048159971833229065,0.5549516677856445
11,8.475410461425781,2.760836124420166,5.518240928649902,0.30762535333633423,6.927812490342689e-11,0.1700805425643921,0.6991766709633247,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.048112332820892334,0.5544965267181396
12,8.32952880859375,2.8149490356445312,5.3406901359558105,0.3071551024913788,2.656803665956886e-10,0.08124616742134094,0.7219826694900433,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.048064690083265305,0.5540710091590881
13,8.146376609802246,2.774592638015747,5.212859153747559,0.30669552087783813,8.156748054766183e-10,0.02230938896536827,0.7256838220280284,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.04801708459854126,0.5536623001098633
14,7.945028781890869,2.6707825660705566,5.120889663696289,0.3062385618686676,2.1538124617137555e-09,0.0009495061822235584,0.718887633538655,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.047969527542591095,0.553257405757904
15,7.747280120849609,2.5398435592651367,5.054069995880127,0.3057807981967926,5.210816667045037e-09,0.0019045451190322638,0.7055741077970423,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.0479220449924469,0.5528469681739807
16,7.568800449371338,2.409290313720703,5.006243705749512,0.30531778931617737,1.2884443734151318e-08,0.0024302848614752293,0.6884563117532654,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.047874655574560165,0.5524266958236694
17,7.421245574951172,2.2943620681762695,4.973852634429932,0.3048465847969055,3.134442749797017e-08,0.0024302848614752293,0.6754786453468771,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.047827377915382385,0.5519920587539673
18,7.303401947021484,2.20509934425354,4.9459733963012695,0.3043656349182129,6.694438781096324e-08,0.0005871718749403954,0.6705680734566831,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.047780223190784454,0.5515387654304504
19,7.210839748382568,2.149014949798584,4.908905029296875,0.303873747587204,1.213347928796793e-07,0.003931661136448383,0.669457403450833,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.04773320257663727,0.5510698556900024
