model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
physics_hybrid_nn,valid,166,166,0.3741777302290907,0.4851426594247799,0.9025827663496415,0.3741777302290907,0.4851426594247799,-0.13346758576721118
physics_informed_pinn,valid,166,166,0.5794768162788961,0.7799436733066033,0.7482187746858202,0.5794768162788961,0.7799436733066033,-1.9295212654329288
naive_zero_delta,test,156,156,4.487310491776825,5.673196599415787,0.35629714348008423,4.487310491776825,5.673196599415787,-1.671144011283559
ridge_raw_only,test,156,156,3.1413981480484856,4.081677443018823,0.6667983592543286,3.1413981480484856,4.081677443018823,-0.38267145813127046
ridge_raw_plus_latent,test,156,156,3.326672095948369,3.6682983959889124,0.730871878286931,3.326672095948369,3.6682983959889124,-0.11678853573584402
elastic_raw_plus_latent_plus_history,test,156,156,3.295483174062657,4.69909686275468,0.558370004417525,3.295483174062657,4.69909686275468,-0.8326115939285328
ridge_raw_plus_latent_plus_history,test,156,156,3.492208243286318,4.7998052794135555,0.5392376265271475,3.492208243286318,4.7998052794135555,-0.9120043387421712
gbdt_raw_plus_latent_plus_history,test,156,156,5.208850058715647,6.040179484114426,0.27032501754107197,5.208850058715647,6.040179484114426,-2.0278985712692705
random_forest_raw_plus_latent_plus_history,test,156,156,6.848344517191442,7.661732896430727,-0.1740424056176224,6.848344517191442,7.661732896430727,-3.8718695419699882
gam_spline_raw_plus_latent_plus_history,test,156,156,2.581158632178167,3.6017862226025685,0.7405428558036751,2.581158632178167,3.6017862226025685,-0.07665732703379047
lstm_sequence,test,156,156,7.411841912689292,9.463360667983803,-0.7911029660782327,7.411841912689292,9.463360667983803,-6.432457247894886
gru_sequence,test,156,156,6.484194402239481,8.73785604744582,-0.5270017676477325,6.484194402239481,8.73785604744582,-5.336528703512832
physics_hybrid_nn,test,156,156,3.0002157298633594,4.309808118393936,0.6285112739041526,3.0002157298633594,4.309808118393936,-0.5415496077413784
physics_informed_pinn,test,156,156,3.275246440105351,4.729699238405403,0.5525991362306794,3.275246440105351,4.729699238405403,-0.8565586990890375
naive_zero_delta,holdout,66,66,0.9761506084201257,1.0368097686732856,-13.458460536194025,0.9761506084201257,1.0368097686732856,-7.803726470451952
ridge_raw_only,holdout,66,66,1.6090885823723253,1.817299507499103,-43.41983192162061,1.6090885823723253,1.817299507499103,-26.04714302898659
ridge_raw_plus_latent,holdout,66,66,1.7114000772918865,1.879665147107796,-46.52092336241234,1.7114000772918865,1.879665147107796,-27.935391140619696
elastic_raw_plus_latent_plus_history,holdout,66,66,2.071663120268266,2.113423482690501,-59.07543863243849,2.071663120268266,2.113423482690501,-35.57980930877392
ridge_raw_plus_latent_plus_history,holdout,66,66,1.0068545251457102,1.2156903580166676,-18.877869611285117,1.0068545251457102,1.2156903580166676,-11.103593355252826
gbdt_raw_plus_latent_plus_history,holdout,66,66,0.4729887279274387,0.5428365647630675,-2.9633468414662247,0.4729887279274387,0.5428365647630675,-1.4132736270540178
random_forest_raw_plus_latent_plus_history,holdout,66,66,0.3872377713768193,0.5096828105407524,-2.494007774076706,0.3872377713768193,0.5096828105407524,-1.1274940476270916
gam_spline_raw_plus_latent_plus_history,holdout,66,66,1.8665682341200756,2.2009194748161343,-64.15266723987051,1.8665682341200756,2.2009194748161343,-38.671323220361586
lstm_sequence,holdout,66,66,22.7946065147151,22.796103338287093,-6988.484195253104,22.7946065147151,22.796103338287093,-4254.882351410635
gru_sequence,holdout,66,66,24.302834585523275,24.304286219181282,-7943.921950870477,24.302834585523275,24.304286219181282,-4836.646408444335
physics_hybrid_nn,holdout,66,66,1.7084716908292654,1.7794777555001635,-41.59013532654722,1.7084716908292654,1.7794777555001635,-24.93304458768852
physics_informed_pinn,holdout,66,66,0.5663496135947466,0.6764827217992839,-5.155131141253809,0.5663496135947466,0.6764827217992839,-2.7478465166958563
