feature,coef,abs_coef
cumulative_efc,27.798891054131253,27.798891054131253
cumulative_ah,-25.525383045823823,25.525383045823823
cumulative_event_count,-10.059007113865338,10.059007113865338
prev_latent_filter_pct,-5.552336656312879,5.552336656312879
score_observation_instability,4.218562929840251,4.218562929840251
prev_observed_soh_pct,-3.6105363701306405,3.6105363701306405
event_duration_s,2.928281774287911,2.928281774287911
event_efc,2.9217370778423026,2.9217370778423026
soc_span_pct,-2.8818911719449445,2.8818911719449445
measurement_sigma_pct,-2.7289354815568654,2.7289354815568654
condition_multiplier,-2.7289354815212317,2.7289354815212317
cumulative_flight_count,2.6884694821118282,2.6884694821118282
soc_min_pct,2.4183884926576593,2.4183884926576593
n_rows,-2.280376758539635,2.280376758539635
prev2_observed_soh_pct,2.1308834919990733,2.1308834919990733
soc_stress_index,2.0618069275718613,2.0618069275718613
soc_max_pct,-2.030762460316463,2.030762460316463
instant_stress_index,1.8699112974492729,1.8699112974492729
observed_soh_pct,1.636409302360464,1.636409302360464
_filterpy_pred_state_pct,-1.5667038891512537,1.5667038891512537
current_rms_proxy_a,-1.4633820571882388,1.4633820571882388
soc_edge_stress_proxy,-1.363688626515709,1.363688626515709
degradation_stress_proxy,1.3410923212988528,1.3410923212988528
score_gap,1.2962240968050662,1.2962240968050662
thermal_severity_proxy,-1.2525402280197504,1.2525402280197504
p95_abs_current_a,1.2257597966897853,1.2257597966897853
avg_cell_temp_mean_c,0.8607505633475389,0.8607505633475389
rolling_observed_soh_mean_3,0.8229650594136739,0.8229650594136739
rolling_latent_filter_mean_3,0.7477803971593697,0.7477803971593697
latent_soh_smooth_std_pct,-0.7248317579203157,0.7248317579203157
score_switch,0.7146331296495679,0.7146331296495679
estimation_reset_risk,0.7101912715460053,0.7101912715460053
current_abs_mean_a,0.6991295787358649,0.6991295787358649
flag_new_est_batt_cap_any,0.6893038115287589,0.6893038115287589
event_ah,-0.6684479144199246,0.6684479144199246
storage_stress_proxy,0.6573935089737002,0.6573935089737002
score_current,0.649529878890036,0.649529878890036
score_didt,0.6078788584279529,0.6078788584279529
delta_days,-0.5665597568098721,0.5665597568098721
observed_soh_delta_2,0.5547516886303681,0.5547516886303681
_filterpy_pred_var_pct2,-0.5334864952228346,0.5334864952228346
current_temp_stress_index,-0.5040570596048928,0.5040570596048928
arrhenius_temp_proxy,-0.48710339813794223,0.48710339813794223
avg_cell_temp_max_c,-0.4868530641655294,0.4868530641655294
voltage_mean_v,0.4820344734300456,0.4820344734300456
rolling_current_abs_mean_5,0.47052541223641375,0.47052541223641375
rolling_latent_filter_delta_std_5,-0.45929985094324627,0.45929985094324627
rolling_stress_index_mean_5,-0.38750984446643255,0.38750984446643255
rolling_gap_days_mean_5,0.37780735607023086,0.37780735607023086
prev2_latent_filter_pct,0.3578001675290027,0.3578001675290027
throughput_stress_proxy,0.35497194772145413,0.35497194772145413
flag_rst_coulomb_any,0.35377319366341625,0.35377319366341625
duration_stress_index,-0.3515933327662041,0.3515933327662041
rolling_duration_mean_5,0.3401225887194294,0.3401225887194294
avg_cell_temp_span_c,0.3287268029990607,0.3287268029990607
score_soc_edge,0.32769008418220796,0.32769008418220796
current_span_a,-0.30238627179890265,0.30238627179890265
rolling_soc_mean_5,0.2961243047920223,0.2961243047920223
voltage_max_v,0.2824861319233409,0.2824861319233409
voltage_sag_proxy_v,0.27000772364912223,0.27000772364912223
time_since_prev_event_days,-0.23487474015755608,0.23487474015755608
rolling_flight_frac_5,-0.22115164042025207,0.22115164042025207
observed_soh_delta_1,-0.2110414900174958,0.2110414900174958
cap_est_span_raw,-0.2042977995575157,0.2042977995575157
latent_soh_filterpy_filter_pct,-0.1993978288232792,0.1993978288232792
latent_soh_filter_pct,-0.19939782881486381,0.19939782881486381
avg_cell_temp_min_c,0.15607466056558006,0.15607466056558006
event_type_other,0.14579166122207501,0.14579166122207501
rolling_current_abs_max_5,-0.13792619898493932,0.13792619898493932
prev_delta_days,-0.13125864172267776,0.13125864172267776
rolling_soc_span_mean_5,0.1234609054278846,0.1234609054278846
rolling_observed_delta_mean_5,0.12153609958825747,0.12153609958825747
rolling_stress_index_max_5,0.11641719337869098,0.11641719337869098
p95_abs_dcurrent_a_per_s,0.11491696060943206,0.11491696060943206
