epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,13.71466900752141,10.904815710507906,8.02806700192965,0.0014788065231046998,2.8426115932234097e-06,1.3286260704409327,0.01933317817747593,0.017310691997408867,0.02137601561844349,0.020512768998742104,0.02053242363035679
2,12.734102909381573,10.180266086871807,7.296318035859328,0.006275990404761755,4.085972614120692e-05,1.2373476265873937,0.0221815574914217,0.023007355630397797,0.03612421452999115,0.02536763623356819,0.03136968985199928
3,10.780822900625376,8.819198535038876,5.600793618422288,0.0673374582368594,0.0001742185850162059,0.9595780092998842,0.02734469063580036,0.032203298062086105,0.06189068406820297,0.0341629795730114,0.04781492426991463
4,8.823994453136738,7.408409925607534,4.032879939446082,0.20382996132740608,0.00013777597632724792,0.41479609536782663,0.029769819229841232,0.03276991844177246,0.05875563621520996,0.04058059677481651,0.04894109070301056
5,7.301497019254244,6.225740139301006,3.055952645265139,0.3086778045846866,0.00020032949396409094,0.6157482687829001,0.03138062357902527,0.035101961344480515,0.06357534229755402,0.05418901517987251,0.05524471029639244
6,5.989565647565401,5.133147395574129,2.4312884990985575,0.2733658231221713,0.00032227992778643966,0.7016063383543925,0.030451158061623573,0.03436640650033951,0.06518687307834625,0.058242809027433395,0.05539659038186073
7,5.310044728792631,4.701423993477454,1.7266293511940882,0.21502400533511087,0.0005559728015214205,0.7659791305185905,0.029550379142165184,0.034242160618305206,0.07364969700574875,0.05808289721608162,0.055440645664930344
8,4.282409594609187,3.813309284356924,1.3242119550704956,0.2813054174184799,0.0006250367150641978,0.9632576395794046,0.028247687965631485,0.032446909695863724,0.07142049074172974,0.05942750349640846,0.055629223585128784
9,3.647735568193289,3.282697159510392,1.0222019919982324,0.36338965938641477,0.0005832130555063486,0.7513886387304147,0.02701263688504696,0.030411889776587486,0.06919204443693161,0.05175616964697838,0.05203308165073395
10,3.5281137319711537,3.236961218026968,0.802575734945444,0.5125506841219388,0.0005095892120152712,0.7048955636198404,0.026843231171369553,0.029598724097013474,0.06628537178039551,0.04979496821761131,0.052123479545116425
11,3.4148113635870128,3.1906683903474073,0.6052362460356492,0.6155157008996377,0.00043907182407565415,0.9743006387326425,0.025641530752182007,0.027749665081501007,0.0631900355219841,0.04790499806404114,0.04943372681736946
12,2.845489685352032,2.6434120191977573,0.5303475260734558,0.822802369411175,0.0004707777115982026,0.7744618270448166,0.024845458567142487,0.026743095368146896,0.06424454599618912,0.04442433640360832,0.04822448268532753
13,2.8123618364334106,2.6101906849787784,0.5240363157712497,0.9379209050765405,0.0004221711424179375,0.998146633898747,0.02482064813375473,0.025944940745830536,0.06302790343761444,0.04266588017344475,0.0474858358502388
14,3.083907283269442,2.9110822402513943,0.43267951676478755,1.069359077857091,0.0004437585885170847,1.1451445384151004,0.024831639602780342,0.025614213198423386,0.0650654211640358,0.04225344955921173,0.04774666205048561
