feature,importance_mean,importance_std
rolling_latent_filter_delta_std_5,0.028554974596315973,0.006556326304159822
latent_soh_smooth_std_pct,0.014789084065902935,0.007813011883613127
latent_filter_delta_1,0.011394839852960147,0.002870404272966345
latent_soh_filter_pct,0.008555664282463437,0.0015245026748191455
soc_min_pct,0.008458538112104508,0.0016331355461458497
rolling_observed_soh_mean_3,0.005288137721723851,0.0005013053925618187
rolling_latent_filter_mean_3,0.005105544518671979,0.0003650841518299397
rolling_latent_filter_delta_mean_5,0.00445529217705567,0.0047354570836572055
rolling_gap_days_mean_5,0.0039768691400202,0.0016322235816304748
event_ah,0.0038491928958759303,0.0007871687875077339
measurement_sigma_pct,0.0036366800613803372,0.0012885645267132876
prev_delta_days,0.003123195058193673,0.0008019924847942657
score_soc_edge,0.0024274216257598622,0.000770190383124101
kalman_coulomb_gap_mean_pct,0.0023368485907681704,0.0011675537915713347
avg_cell_temp_mean_c,0.0023058865024699225,0.0007742787080629941
voltage_sag_proxy_v,0.001743803559782986,0.0014578579770351578
observed_soh_pct,0.0016875722326452625,0.0006848724853123138
soc_edge_stress_proxy,0.0016429707168531759,0.0003496324748119924
p95_abs_dcurrent_a_per_s,0.0016254755716212266,0.0005251240353401129
duration_stress_index,0.0016248003035484794,0.0008140157277587085
kalman_coulomb_gap_span_pct,0.001606355589562103,0.0004598421055966613
rolling_soc_mean_5,0.0015322945853067705,0.0004010208245575879
rolling_temp_span_mean_5,0.0014955193757127283,0.0009917229224598236
voltage_max_v,0.0014903127040933218,0.000386272796373979
rolling_stress_index_mean_5,0.0014763946238567805,0.0006081451221762609
coulomb_gap_abs_pct,0.0013925311986171974,0.0006768393725396379
current_span_a,0.0012302973864168898,0.0006903760250337308
storage_stress_proxy,0.0012196560434622138,0.0011653687786667261
delta_days,0.0005544013267142489,0.0002546522508495481
observed_soh_slope_pct_per_day_1,0.0004928059665750162,0.00045646512696451017
avg_cell_temp_max_c,0.000490183149243073,0.00017625539783800839
current_abs_mean_a,0.00047854161114795345,0.00019951781582752646
current_rms_proxy_a,0.000389061553512704,0.0003834770315999863
rolling_flight_frac_5,0.0003302559884441614,0.0009272484593129054
arrhenius_temp_proxy,0.0002982296943061957,0.0004577776194151153
prev_observed_soh_pct,0.00025603377057645813,0.00017463149477753314
cap_est_span_raw,6.694243383011944e-05,6.055170970054965e-05
score_current,3.083156545966581e-05,0.00014157949854885172
prev2_observed_soh_pct,6.958123523448379e-06,0.0001368054603158296
battery_2,0.0,0.0
battery_1,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
estimation_reset_risk,0.0,0.0
event_type_flight,0.0,0.0
event_type_charge,0.0,0.0
flag_rst_coulomb_any,0.0,0.0
prev_latent_filter_pct,0.0,0.0
rolling_condition_mean_5,0.0,0.0
flag_new_est_batt_cap_any,0.0,0.0
plane_166,0.0,0.0
score_dtemp,0.0,0.0
condition_multiplier,0.0,0.0
cumulative_flight_count,0.0,0.0
cumulative_efc,0.0,0.0
cumulative_event_count,0.0,0.0
cumulative_ah,0.0,0.0
observed_soh_iqr_pct,0.0,0.0
charge_event_flag,0.0,0.0
score_didt,0.0,0.0
flight_event_flag,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
event_efc,0.0,0.0
score_observation_instability,0.0,0.0
score_switch,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
avg_cell_temp_min_c,0.0,0.0
event_type_other,-1.8506777593163547e-05,0.0001298646301139345
score_event_type,-2.5783943979496015e-05,9.454112792316349e-05
observed_soh_delta_2,-4.888413458559171e-05,5.661577126756087e-05
time_since_prev_event_days,-5.842847626058578e-05,0.00035573792889698967
observed_soh_span_pct,-7.201221999082463e-05,0.000421751580044071
voltage_mean_v,-9.507241473856176e-05,0.00015577909644151633
score_gap,-0.00012080542343038126,0.0010986081792820554
rolling_soc_span_mean_5,-0.00022529639076345197,0.007456291741265636
soc_mean_pct,-0.0002796777914229498,0.00024415953687468103
rolling_duration_mean_5,-0.0003163907902863361,0.00043480880752132196
