epoch,train_loss,valid_mae
1,7070.263671875,72.59893798828125
2,6856.309427897136,71.25651550292969
3,6340.273824055989,67.34980773925781
4,5228.996765136719,56.32538986206055
5,3785.788370768229,44.273895263671875
6,2467.376291910807,31.86037826538086
7,1408.9013748168945,19.675682067871094
8,693.8867963155111,8.96031379699707
9,301.14301617940265,1.4457199573516846
10,132.68111069997153,5.014161109924316
11,78.94690720240276,8.283442497253418
12,65.03027009963989,9.618036270141602
13,63.312600453694664,10.230195045471191
14,62.49336942036947,10.398521423339844
15,62.4232873916626,10.531962394714355
16,61.77201096216837,10.488466262817383
17,61.023518880208336,10.509352684020996
