model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,2.634040799234434,4.909064546699248,0.7245236406152626,2.634040799234434,4.909064546699248,-0.18004359767080302
ridge_raw_only,train,752,752,2.4801334050087505,3.6830341595942135,0.8449405126725272,2.4801334050087505,3.6830341595942135,0.3357798263067977
ridge_raw_plus_latent,train,752,752,2.294689042490539,3.365277121643954,0.870542112467273,2.294689042490539,3.365277121643954,0.44544805335682336
elastic_raw_plus_latent_plus_history,train,752,752,2.537418427294317,3.73968034226902,0.8401341088630357,2.537418427294317,3.73968034226902,0.31519088700224707
ridge_raw_plus_latent_plus_history,train,752,752,1.7534511373225343,2.3679183544974687,0.9359055688068548,1.7534511373225343,2.3679183544974687,0.7254420548291403
gbdt_raw_plus_latent_plus_history,train,752,752,0.09748222494979095,0.13600453131189724,0.9997885568567498,0.09748222494979095,0.13600453131189724,0.9990942521237721
random_forest_raw_plus_latent_plus_history,train,752,752,0.3283203407473456,0.5204109650668705,0.9969041513044945,0.3283203407473456,0.5204109650668705,0.9867384757056901
gam_spline_raw_plus_latent_plus_history,train,752,752,0.43776283030502944,0.5993445367452478,0.9958938013885962,0.43776283030502944,0.5993445367452478,0.9824104928895748
lstm_sequence,train,752,752,9.713803351270123,12.190743233867172,-0.6988194245056074,9.713803351270123,12.190743233867172,-6.2771434542114415
gru_sequence,train,752,752,9.641525704150094,11.733913853693515,-0.5738837117721562,9.641525704150094,11.733913853693515,-5.741962910004947
physics_hybrid_nn,train,752,752,2.101637380936933,3.2222621802563705,0.8813115118157886,2.101637380936933,3.2222621802563705,0.49158036315051834
physics_informed_pinn,train,752,752,2.433939798285364,4.0703807932818314,0.8106100494497108,2.433939798285364,4.0703807932818314,0.18872022590537751
naive_zero_delta,valid,166,166,0.44776237510275807,0.4785808523347104,0.9089505866494245,0.44776237510275807,0.4785808523347104,-7.022828911956918
ridge_raw_only,valid,166,166,1.1426142675315891,1.3888430066838895,0.2332163800262822,1.1426142675315891,1.3888430066838895,-66.56522166544244
ridge_raw_plus_latent,valid,166,166,2.0765809311466046,2.3320555615453333,-1.1619433056443689,2.0765809311466046,2.3320555615453333,-189.4998683709335
elastic_raw_plus_latent_plus_history,valid,166,166,0.45192232231590024,0.5780142733324567,0.8671860662448339,0.45192232231590024,0.5780142733324567,-10.702914147715841
ridge_raw_plus_latent_plus_history,valid,166,166,1.5699442020323389,1.9258850071527607,-0.474440388356272,1.5699442020323389,1.9258850071527607,-128.9204744034401
gbdt_raw_plus_latent_plus_history,valid,166,166,1.7740392379521184,2.1011101695827303,-0.7549476411945955,1.7740392379521184,2.1011101695827303,-153.63740134749148
random_forest_raw_plus_latent_plus_history,valid,166,166,0.6039367812122409,0.7215094244249407,0.7930571000099749,0.6039367812122409,0.7215094244249407,-17.23479603071696
gam_spline_raw_plus_latent_plus_history,valid,166,166,1.9369002300761977,2.310566272183353,-1.122283381645501,1.9369002300761977,2.310566272183353,-186.0052298752521
lstm_sequence,valid,166,166,1.6094262797776324,1.9713544165424306,-0.5448842109204679,1.6094262797776324,1.9713544165424306,-135.1276394530458
gru_sequence,valid,166,166,1.447656924328892,1.7336816938774657,-0.19482758647419107,1.447656924328892,1.7336816938774657,-104.28236210220734
physics_hybrid_nn,valid,166,166,0.18266319335450465,0.24120229055942244,0.9768724637835212,0.18266319335450465,0.24120229055942244,-1.0378853568826867
physics_informed_pinn,valid,166,166,0.629344963533696,0.7918529906777539,0.7507382516655224,0.629344963533696,0.7918529906777539,-20.963725932893507
naive_zero_delta,test,136,136,2.468095014074487,3.4380270761006653,0.5303019461196942,2.468095014074487,3.4380270761006653,-1.0633592503201084
ridge_raw_only,test,136,136,1.7807612003893905,2.147910681789852,0.8166703914671093,1.7807612003893905,2.147910681789852,0.19464251448591086
ridge_raw_plus_latent,test,136,136,2.367635675885897,2.812062729789202,0.6857681629760581,2.367635675885897,2.812062729789202,-0.38040420289596844
elastic_raw_plus_latent_plus_history,test,136,136,1.9913883291551624,2.655437524438968,0.7197972769023988,1.9913883291551624,2.655437524438968,-0.23091606595341085
ridge_raw_plus_latent_plus_history,test,136,136,3.419281319113466,4.543264511545824,0.1797689220887283,3.419281319113466,4.543264511545824,-2.603232689653728
gbdt_raw_plus_latent_plus_history,test,136,136,5.292887266264803,5.952260293228435,-0.4078747010621966,5.292887266264803,5.952260293228435,-5.184720723728218
random_forest_raw_plus_latent_plus_history,test,136,136,3.2513307062640378,4.1331252797519245,0.32117580328946904,3.2513307062640378,4.1331252797519245,-1.9820395763886292
gam_spline_raw_plus_latent_plus_history,test,136,136,8.158197140560787,9.73071883595343,-2.7626170880525445,8.158197140560787,9.73071883595343,-15.528982204435852
lstm_sequence,test,136,136,6.351561722137418,7.925767230316364,-1.4962196781884805,6.351561722137418,7.925767230316364,-9.96576390144853
gru_sequence,test,136,136,5.336693408813868,6.968136796492788,-0.9294499237703191,5.336693408813868,6.968136796492788,-7.4759736927831515
physics_hybrid_nn,test,136,136,1.4580971710017225,2.2745363371155456,0.794417598869393,1.4580971710017225,2.2745363371155456,0.09688714787829567
physics_informed_pinn,test,136,136,1.7378309259593214,2.335101032095931,0.783323642041531,1.7378309259593214,2.335101032095931,0.048151969492279956
naive_zero_delta,holdout,48,48,0.7006048344378399,0.7158597572878745,-3.1652763680018134,0.7006048344378399,0.7158597572878745,-22.715929979696085
ridge_raw_only,holdout,48,48,1.6747891569729163,1.9000911141248802,-28.345180054198348,1.6747891569729163,1.9000911141248802,-166.08332747217105
ridge_raw_plus_latent,holdout,48,48,1.698100331169801,1.8768548670149148,-27.631843163319544,1.698100331169801,1.8768548670149148,-162.02178478895854
elastic_raw_plus_latent_plus_history,holdout,48,48,0.42613099276964395,0.5921380149788017,-1.8499274972436974,0.42613099276964395,0.5921380149788017,-15.2266978227584
ridge_raw_plus_latent_plus_history,holdout,48,48,11.082765420802952,11.347518821760422,-1045.6217320463938,11.082765420802952,11.347518821760422,-5958.174258669434
gbdt_raw_plus_latent_plus_history,holdout,48,48,0.2366970400046909,0.2836750817950527,0.3459208548622682,0.2366970400046909,0.2836750817950527,-2.7241454916249555
random_forest_raw_plus_latent_plus_history,holdout,48,48,0.2104568201305496,0.25655650615855313,0.4649997438628808,0.2104568201305496,0.25655650615855313,-2.046143279024281
gam_spline_raw_plus_latent_plus_history,holdout,48,48,4.874897184604623,4.975286287427991,-200.19819327629503,4.874897184604623,4.975286287427991,-1144.566786501379
lstm_sequence,holdout,48,48,21.542930013084327,21.545654490044445,-3772.17811618669,21.542930013084327,21.545654490044445,-21482.431133606395
