epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,23.59790802001953,1.0867905616760254,22.31955337524414,0.3152405917644501,1.2602290766494662e-08,0.13578207790851593,0.6857880557763173,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5603129267692566
2,20.889249801635742,1.2317328453063965,19.44609260559082,0.31424686312675476,2.1389673018901156e-11,0.21720001101493835,0.67849463116383,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.559363603591919
3,19.520532608032227,1.869112253189087,17.493471145629883,0.3132818639278412,0.0,0.005235780030488968,0.629344963533696,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.04849257320165634,0.558539867401123
4,18.97127342224121,2.6091670989990234,16.186668395996094,0.3123723566532135,0.0,0.07700163125991821,0.661136636176427,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.0484452061355114,0.557823657989502
5,18.772930145263672,3.24192214012146,15.355993270874023,0.311525821685791,0.0,0.07700163125991821,0.7647913246192973,0.018088137730956078,0.01808813028037548,0.018088137730956078,0.018088137730956078,0.018088137730956078,0.048397842794656754,0.5571918487548828
6,18.740243911743164,3.6976194381713867,14.868000030517578,0.31074556708335876,0.0,0.07700163125991821,0.8737743681861376,0.018070241436362267,0.01807023212313652,0.018070241436362267,0.018070241436362267,0.018070241436362267,0.048350486904382706,0.556613028049469
7,18.7342472076416,3.966723680496216,14.59325885772705,0.3100293278694153,0.0,0.07700163125991821,0.9458089657170897,0.0180523619055748,0.018052352592349052,0.0180523619055748,0.0180523619055748,0.0180523619055748,0.04830314218997955,0.5560621023178101
8,18.67702293395996,4.074635028839111,14.42845344543457,0.3093683421611786,0.0,0.07700163125991821,0.9708907133193434,0.01803450845181942,0.018034501001238823,0.01803450845181942,0.01803450845181942,0.01803450845181942,0.04825582727789879,0.5555286407470703
9,18.54563331604004,4.060763835906982,14.31124210357666,0.30875346064567566,0.0,0.07700163125991821,0.967021692914143,0.018016673624515533,0.018016664311289787,0.018016673624515533,0.018016673624515533,0.018016673624515533,0.04820854961872101,0.5550141334533691
10,18.352603912353516,3.965376138687134,14.213888168334961,0.3081768751144409,0.0,0.07700163125991821,0.9567291532928336,0.017998861148953438,0.01799885369837284,0.017998861148953438,0.017998861148953438,0.017998861148953438,0.04816132038831711,0.5545215606689453
11,18.124998092651367,3.82258677482605,14.129352569580078,0.30761608481407166,0.0,0.07700163125991821,0.9537010061487955,0.01798107847571373,0.017981071025133133,0.01798107847571373,0.01798107847571373,0.01798107847571373,0.04811415821313858,0.5540447235107422
12,17.902122497558594,3.662877082824707,14.066457748413086,0.30707022547721863,0.0,0.07700163125991821,0.954350326752521,0.017963320016860962,0.01796330325305462,0.017963310703635216,0.017963310703635216,0.017963320016860962,0.048067063093185425,0.5535740852355957
13,17.71678352355957,3.5078752040863037,14.036393165588379,0.3065313696861267,0.0,0.07700163125991821,0.9449153292902057,0.017945580184459686,0.017945563420653343,0.01794557087123394,0.01794557087123394,0.017945580184459686,0.04802005738019943,0.5530991554260254
14,17.580842971801758,3.365389347076416,14.043203353881836,0.305998831987381,0.0,0.07700163125991821,0.9250636939683249,0.01792786456644535,0.017927847802639008,0.017927857115864754,0.017927857115864754,0.01792786456644535,0.0479731447994709,0.552615225315094
15,17.487287521362305,3.2336549758911133,14.081649780273438,0.3054642379283905,0.0,0.07700163125991821,0.9002639510740627,0.017910175025463104,0.01791016012430191,0.017910165712237358,0.017910165712237358,0.017910175025463104,0.047926340252161026,0.5521211624145508
