epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,28.044389724731445,21.189991877629208,19.583914023179275,0.0014072380548056501,2.079787236652919e-06,0.23311388265976055,0.020321283489465714,0.019171185791492462,0.021417435258626938,0.022371672093868256,0.0189682524651289
2,25.14548221001258,19.218569315396824,16.933867110655857,0.002958672452503099,5.3350926464190707e-05,0.24338692449302202,0.02089584432542324,0.02302931435406208,0.027882548049092293,0.033970464020967484,0.024146810173988342
3,18.21770222370441,13.924739773456867,12.264368093930758,0.021676834815969832,0.00222886074334383,0.23611396155108572,0.023333780467510223,0.04079575091600418,0.06465047597885132,0.11514480412006378,0.053775738924741745
4,15.40356731414795,11.963741926046518,9.825605979332558,0.043168458371208265,0.00044916014303453267,0.18300121930589666,0.024328704923391342,0.03478846326470375,0.046776182949543,0.07272865623235703,0.04171648621559143
5,11.378776018436138,8.830245421482967,7.278309602003831,0.056106046128731504,0.0010327890049666166,0.19624223873628374,0.027224959805607796,0.04333734139800072,0.05828051269054413,0.09753155708312988,0.055602893233299255
6,9.43731715128972,7.379244419244619,5.876437517312857,0.06598141875404578,0.0010841432958841324,0.24296611381484332,0.02596559002995491,0.042680174112319946,0.05821000784635544,0.09504390507936478,0.05465739220380783
7,8.05249940432035,6.469410254405095,4.52002726151393,0.05397885561419221,0.0010022359201684594,0.26998371204477506,0.02366488426923752,0.03975524753332138,0.05489398539066315,0.08808780461549759,0.05415429174900055
8,6.184926927089691,4.958561599254608,3.4994619213617764,0.07768920723062295,0.0008873320184648037,0.2742871828454684,0.021909279748797417,0.038224343210458755,0.05397419631481171,0.08487149327993393,0.054948437958955765
9,5.599337357741136,4.630073584043062,2.7638909174845767,0.09509808369554006,0.0008873915066942573,0.27603572048120933,0.021744977682828903,0.03851724788546562,0.054322097450494766,0.0850323736667633,0.06062634661793709
10,5.542968933398907,4.4603582712320184,3.0857695249410777,0.12956196184341723,0.0009219556231983006,0.2844701582748159,0.023076485842466354,0.04097848758101463,0.05852589011192322,0.09052078425884247,0.07394785434007645
11,4.761150983663706,4.1217192228023825,1.8177515130776625,0.16093624555147612,0.0009370278567075729,0.2981967713896865,0.02500195987522602,0.03427882120013237,0.05303545668721199,0.07436268031597137,0.08601629734039307
12,3.3510375389686,2.867234156681941,1.3671461389614985,0.2651168704032898,0.0008103578584268689,0.31952315627711414,0.022913984954357147,0.031712859869003296,0.051946718245744705,0.07142762094736099,0.08670265972614288
13,3.2085813834117007,2.7567212948432336,1.27582198037551,0.2661220294763692,0.000640607497189194,0.2992416915180875,0.02129044197499752,0.027633842080831528,0.04604368284344673,0.06201954558491707,0.07740560173988342
14,3.0459011426338782,2.619014776670016,1.1985029532359197,0.3705180654158959,0.00063496915390715,0.34913149139908717,0.02166515588760376,0.02688058651983738,0.04578820616006851,0.060652490705251694,0.08256129175424576
