feature,importance_mean,importance_std
_filterpy_pred_var_pct2,0.028976443774269178,0.003588356190642688
_filterpy_pred_state_pct,0.013878164690974281,0.006290214933072005
avg_cell_temp_mean_c,0.012503959727863534,0.001790367586256245
rolling_latent_filter_delta_mean_5,0.01232434398481963,0.0027743877679007618
rolling_temp_span_mean_5,0.011910390925147807,0.0013681033463058853
rolling_observed_soh_mean_3,0.011099647405697388,0.0019653378754129823
latent_soh_filter_pct,0.01085746585580868,0.0014683333774171661
score_gap,0.010519966929738033,0.0013375161966035604
throughput_stress_proxy,0.0089587904809874,0.0017892952048213066
rolling_latent_filter_mean_3,0.008425677181023938,0.00406345371015623
soc_min_pct,0.006007671989595553,0.0018981284906326825
rolling_current_abs_mean_5,0.005411227951811493,0.0018958059180728913
prev2_latent_filter_pct,0.005334928754498203,0.00056787379143725
rolling_stress_index_mean_5,0.004295425682374121,0.001551870056288505
coulomb_gap_abs_pct,0.004154173628751612,0.0018106592632644723
latent_filter_delta_1,0.0040151147563391556,0.0031117534408702024
voltage_mean_v,0.004014280097747791,0.0006990768453518609
kalman_coulomb_gap_span_pct,0.00342137082344085,0.0005578435310023996
voltage_sag_proxy_v,0.0030899509275038152,0.0003599408158971094
internal_resistance_proxy_ohm,0.003025513217479692,0.00045301990417193625
rolling_stress_index_max_5,0.00247873022292191,0.0007141335957186073
event_duration_s,0.002393773090025875,0.0018965948854068372
latent_soh_filter_std_pct,0.0023885611859597146,0.000640732177953464
rolling_latent_filter_delta_std_5,0.002221884909102134,0.003521483641872135
score_switch,0.0013992150048950714,0.00025936658234113167
rolling_soc_mean_5,0.0013888867326817822,0.0005061335596128661
rolling_temp_mean_5,0.0012115970038510504,0.00044945089392751453
flight_event_flag,0.0012059682420823338,9.341389835275745e-05
prev_delta_days,0.0009813814948503529,0.002354334188569688
kalman_coulomb_gap_mean_pct,0.0008649325579584421,0.0014116992479343607
p95_abs_current_a,0.0008495269233347869,0.001673563360001335
degradation_stress_proxy,0.0008389671697965784,0.0017394603300995033
prev_observed_soh_pct,0.00062110535393326,0.0002984627542105335
arrhenius_temp_proxy,0.0006144313458032235,0.0006104317620059832
battery_id,0.0005545097290257206,0.000256604445672721
time_since_prev_event_days,0.0005225329303095161,0.00026002771262486886
duration_stress_index,0.00046953517142251934,0.001078805033573306
rolling_flight_frac_5,0.00023423284689523262,6.135440224192035e-05
current_abs_mean_a,0.00017014454151482729,0.0005114143296081112
score_soc_edge,6.989023166343866e-05,2.3627210661718304e-05
soc_max_pct,6.787643258440167e-05,0.00030297724260868364
prev2_observed_soh_pct,5.398095897501953e-05,3.601733653275273e-05
event_type_other,2.492129656412878e-05,3.094055089715353e-05
soc_span_pct,1.9166291830285952e-05,0.0005922847061656228
observed_soh_iqr_pct,1.4613820786124609e-05,1.3070998675477344e-05
cap_est_span_raw,1.7963817502519853e-06,3.196775023020013e-05
estimation_reset_risk,0.0,0.0
rolling_condition_mean_5,0.0,0.0
battery_2,0.0,0.0
battery_1,0.0,0.0
flag_new_est_batt_cap_any,0.0,0.0
flag_rst_coulomb_any,0.0,0.0
event_type_flight,0.0,0.0
event_type_charge,0.0,0.0
prev_latent_filter_pct,0.0,0.0
plane_166,0.0,0.0
cumulative_efc,0.0,0.0
condition_multiplier,0.0,0.0
cumulative_ah,0.0,0.0
cumulative_flight_count,0.0,0.0
cumulative_event_count,0.0,0.0
score_didt,0.0,0.0
score_dtemp,0.0,0.0
score_observation_instability,0.0,0.0
score_event_type,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
charge_event_flag,0.0,0.0
avg_cell_temp_max_c,0.0,0.0
avg_cell_temp_min_c,0.0,0.0
cap_est_delta_raw,-2.8645360380863404e-05,0.0002623826884656229
current_span_a,-4.1679169203867604e-05,0.0010368319460385984
observed_soh_delta_2,-5.567346833050824e-05,0.0009727691776189205
observed_soh_slope_pct_per_day_1,-0.0001297887041135315,0.00022406468150023504
event_efc,-0.00013771116484851965,3.4427791212121585e-05
soc_mean_pct,-0.00013982265852116038,0.00024094863494063511
soc_stress_index,-0.00016918850868761215,0.0005856448427697428
score_current,-0.00025347251090318546,9.026378391625062e-05
rolling_soc_span_mean_5,-0.0003440391868348103,6.201833492239734e-05
avg_cell_temp_span_c,-0.0003767978547541739,0.00017377180455753567
event_ah,-0.00038759567006697583,0.00022203832317147117
observed_soh_delta_1,-0.00039715096465461344,0.0003281804853206351
measurement_sigma_pct,-0.0004253377735819686,0.0004341798023139174
rolling_sigma_mean_5,-0.0004272419662830318,0.0004947408838142752
rolling_observed_soh_std_3,-0.0007513411184014495,0.0002325715380196897
soc_edge_stress_proxy,-0.0007806960457120149,0.0010895801594693365
rolling_gap_days_mean_5,-0.000792533716678101,0.000306489505433309
rolling_duration_mean_5,-0.0009748396995074793,0.0007267917651858843
latent_filter_delta_2,-0.0011265409106072544,0.0009291065385660107
observed_soh_span_pct,-0.0011765579569379182,0.00042485588336023123
voltage_max_v,-0.0014269586993808537,0.0004603307334063524
rolling_observed_delta_std_5,-0.0017379886375812447,0.0007976744299353679
storage_stress_proxy,-0.002147016252472467,0.00037886072221096525
delta_days,-0.002400911520302307,0.0007203269247018452
observed_soh_pct,-0.0024844914331875302,0.0006119710652085533
n_rows,-0.002635747576539915,0.00046617390693908943
current_rms_proxy_a,-0.0026858034896676377,0.0005046105555365543
thermal_severity_proxy,-0.0027651741641715353,0.0009607583928361619
p95_abs_dcurrent_a_per_s,-0.0030743940638901955,0.0012413979998154956
rolling_observed_delta_mean_5,-0.003826157765237437,0.0026049969762478205
current_temp_stress_index,-0.004640096887691514,0.0008710684347027996
instant_stress_index,-0.006332285718422292,0.0011729710447766406
rolling_current_abs_max_5,-0.011178432201694278,0.012722464526511395
