model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,736,736,0.8715825465031337,2.5291863331801423,0.9202246444255946,0.8715825465031337,2.5291863331801423,-0.08566852253831936
ridge_raw_only,train,736,736,1.0813714257699525,1.9947548406629754,0.9503766418147339,1.0813714257699525,1.9947548406629754,0.3246721675324963
ridge_raw_plus_latent,train,736,736,1.0589755444845579,1.9673423127986416,0.951731148966807,1.0589755444845579,1.9673423127986416,0.3431057522902241
ridge_raw_only_no_latent,train,736,736,1.0813714257699525,1.9947548406629754,0.9503766418147339,1.0813714257699525,1.9947548406629754,0.3246721675324963
elastic_with_latent,train,736,736,1.0864467212824387,2.2286554165866095,0.93805689855452,1.0864467212824387,2.2286554165866095,0.15701189993402664
elastic_no_latent,train,736,736,1.086432522328598,2.228629982989481,0.9380583123458902,1.086432522328598,2.228629982989481,0.1570311403219512
ridge_with_latent,train,736,736,0.9692185926300725,1.5210415598873728,0.9711471141867729,0.9692185926300725,1.5210415598873728,0.6073390123269709
ridge_no_latent,train,736,736,0.9890409039083328,1.5578048158967372,0.9697355225260794,0.9890409039083328,1.5578048158967372,0.5881285604066009
gbdt_with_latent,train,736,736,0.05262601535382828,0.07826535993720724,0.999923608283325,0.05262601535382828,0.07826535993720724,0.9989603796613694
gbdt_no_latent,train,736,736,0.052167040667698145,0.08111027139698987,0.99991795373697,0.052167040667698145,0.08111027139698987,0.9988834265353975
random_forest_with_latent,train,736,736,0.19519455913894943,0.43450486526413484,0.997645512531525,0.19519455913894943,0.43450486526413484,0.9679576115602506
random_forest_no_latent,train,736,736,0.1921551193848922,0.4269780557086331,0.9977263782957758,0.1921551193848922,0.4269780557086331,0.969058119532493
gam_spline_with_latent,train,736,736,0.377363127042691,0.5377859097825012,0.9963931678303474,0.377363127042691,0.5377859097825012,0.9509143629072486
gam_spline_no_latent,train,736,736,0.3796048746838222,0.5435958841996208,0.996314813975178,0.3796048746838222,0.5435958841996208,0.9498480396854412
lstm_sequence_with_latent,train,736,736,9.866787706059439,12.237355626223808,-0.8675930887611523,9.866787706059439,12.237355626223808,-24.41620798527175
gru_sequence_with_latent,train,736,736,9.439919725223351,11.542253935672289,-0.661454090969839,9.439919725223351,11.542253935672289,-21.610847613535256
lstm_sequence_no_latent,train,736,736,9.999526180520126,12.468810779203658,-0.9389078302385263,9.999526180520126,12.468810779203658,-25.386735405143046
