epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,134.30774453970102,103.33683718167819,88.48820114135742,0.001943368733359071,1.6242722722381586e-06,5.608441439541903,0.018153497949242592,0.02002265490591526,0.020266862586140633,0.018757347017526627,0.021175703033804893
2,114.13028863760141,88.38079188420222,73.56962233323317,0.006413059380765145,6.971672064537415e-06,5.568087259928386,0.02078985795378685,0.023156683892011642,0.026805676519870758,0.02201073430478573,0.028547994792461395
3,103.0478996863732,81.29567425067609,62.145048288198616,0.0729031706085572,0.0002844151167664677,5.46774296616063,0.03656166046857834,0.04108208045363426,0.07271968573331833,0.04130782559514046,0.07615969330072403
4,70.02295185969426,55.856433574969955,40.447598677415115,0.492928792650883,0.0020289381500333548,5.320015554717092,0.0589296892285347,0.07446667551994324,0.14220640063285828,0.07421819120645523,0.14667771756649017
5,52.29489605243389,42.8491893181434,26.914218242351826,1.286551846907689,0.0026831571012735367,5.3000030979965675,0.06684377044439316,0.07888592034578323,0.1319107860326767,0.07868271321058273,0.14500685036182404
6,46.45220052278959,38.76942972036508,21.794897372906025,2.7277734463031473,0.002177844289690256,5.417560230601918,0.0617581382393837,0.0687040388584137,0.10564969480037689,0.06823018938302994,0.12249795347452164
7,46.845228341909554,38.86257215646597,22.595171781686638,3.7173013320335975,0.0031893723644316196,5.461897139115767,0.0692051574587822,0.07579830288887024,0.11464554071426392,0.07931163161993027,0.13924123346805573
8,41.9584663097675,35.740083547738884,17.5197260929988,4.3239608361170845,0.0028340728022158146,5.534212239583334,0.07141611725091934,0.07081568241119385,0.10539371520280838,0.07749004662036896,0.13490194082260132
9,39.85828370314378,34.05800027113695,16.203409910202026,6.454488534193772,0.0024697978515177965,5.614610429243608,0.07467133551836014,0.06998994201421738,0.10140833258628845,0.07735323905944824,0.1336921602487564
10,41.085121448223404,34.96768936744103,17.10821533203125,6.477819296029898,0.0028347764164209366,5.563669794256037,0.07519892603158951,0.06929703801870346,0.09695523977279663,0.0777914971113205,0.13087770342826843
11,38.064592801607574,32.1422359759991,16.554000010857216,6.42282825249892,0.0029895154293626547,5.645314996892756,0.08081912249326706,0.06553155928850174,0.08857998996973038,0.07547388225793839,0.12466451525688171
12,34.96272263160119,29.67381873497596,14.596670297475962,9.003462791442871,0.0033670752309262753,5.760654056433475,0.08194135874509811,0.06459373980760574,0.08495383709669113,0.0749962255358696,0.1226295530796051
13,33.47981687692496,28.76737484565148,12.913732858804556,9.631785062643198,0.0029553002677857876,5.774530306729403,0.06779225915670395,0.06263469904661179,0.08060451596975327,0.07217397540807724,0.1176372766494751
14,35.252814072829025,30.556478940523586,12.771425540630634,11.316813542292667,0.0030759857036173344,5.799792711662524,0.06551492214202881,0.06264474242925644,0.07885556668043137,0.07268226891756058,0.11731705814599991
15,31.777079655573917,27.322831007150505,12.167160217578594,9.787151666787954,0.002887758193537593,5.711527321555398,0.05831413343548775,0.06010013073682785,0.07467042654752731,0.07062197476625443,0.11223901063203812
