feature,coef,abs_coef
latent_soh_smooth_std_pct,3.361364794646672,3.361364794646672
observed_soh_pct,-2.135755457605563,2.135755457605563
prev_observed_soh_pct,-1.7827649663740797,1.7827649663740797
rolling_observed_soh_mean_3,-1.7260044867680857,1.7260044867680857
prev2_observed_soh_pct,-1.5645199058945956,1.5645199058945956
observed_soh_delta_1,-1.4025663916728834,1.4025663916728834
rolling_latent_filter_delta_std_5,-1.2175704441977884,1.2175704441977884
rolling_current_abs_max_5,-1.1869145535742718,1.1869145535742718
rolling_observed_delta_std_5,1.0228771793178295,1.0228771793178295
latent_filter_delta_1,-0.7657426666975368,0.7657426666975368
rolling_duration_mean_5,0.723358683939014,0.723358683939014
latent_filter_delta_2,-0.709791750922147,0.709791750922147
rolling_latent_filter_delta_mean_5,-0.6607175225795028,0.6607175225795028
observed_soh_iqr_pct,-0.6382142305135615,0.6382142305135615
observed_soh_delta_2,-0.5383009099617696,0.5383009099617696
rolling_current_abs_mean_5,0.5268766687481893,0.5268766687481893
voltage_sag_proxy_v,-0.4247230382364328,0.4247230382364328
score_gap,-0.3994903682109469,0.3994903682109469
score_didt,0.3939397287916401,0.3939397287916401
rolling_stress_index_max_5,0.38159542484308123,0.38159542484308123
rolling_flight_frac_5,0.36654832667653087,0.36654832667653087
duration_stress_index,0.3560546852099059,0.3560546852099059
rolling_condition_mean_5,-0.3497462793013857,0.3497462793013857
rolling_sigma_mean_5,-0.3497462793013856,0.3497462793013856
rolling_gap_days_mean_5,-0.3492191489219314,0.3492191489219314
battery_1,-0.31332040092235114,0.31332040092235114
battery_2,0.3133204009223511,0.3133204009223511
battery_id,0.31332040092233293,0.31332040092233293
avg_cell_temp_min_c,-0.3119065664115176,0.3119065664115176
rolling_observed_soh_std_3,0.30380633969578474,0.30380633969578474
degradation_stress_proxy,-0.2950689809856908,0.2950689809856908
avg_cell_temp_mean_c,0.29457606608917175,0.29457606608917175
arrhenius_temp_proxy,-0.25859409346998424,0.25859409346998424
_filterpy_pred_var_pct2,-0.25512747408667263,0.25512747408667263
cumulative_flight_count,-0.24882904601844263,0.24882904601844263
prev2_latent_filter_pct,0.24838045887566482,0.24838045887566482
flag_rst_coulomb_any,0.24428863934570852,0.24428863934570852
score_observation_instability,0.24220118057560902,0.24220118057560902
voltage_mean_v,0.2384079958175281,0.2384079958175281
thermal_severity_proxy,-0.23587260233648658,0.23587260233648658
n_rows,-0.21689260517897094,0.21689260517897094
observed_soh_slope_pct_per_day_1,-0.21461811413337128,0.21461811413337128
avg_cell_temp_span_c,0.2033148790443697,0.2033148790443697
rolling_temp_mean_5,-0.19986316418685618,0.19986316418685618
internal_resistance_proxy_ohm,0.18983249227001253,0.18983249227001253
observed_soh_span_pct,0.18712045342578082,0.18712045342578082
soc_mean_pct,0.18234632346085522,0.18234632346085522
time_since_prev_event_days,-0.17660290682170637,0.17660290682170637
current_span_a,0.1646365193920394,0.1646365193920394
coulomb_gap_abs_pct,0.16295032582060262,0.16295032582060262
rolling_latent_filter_mean_3,0.15493133195350237,0.15493133195350237
avg_cell_temp_max_c,-0.1440007382945601,0.1440007382945601
score_soc_edge,0.13723203750489568,0.13723203750489568
prev_latent_filter_pct,0.1353094365131383,0.1353094365131383
soc_span_pct,0.12908142174370432,0.12908142174370432
soc_min_pct,-0.12700190252160903,0.12700190252160903
voltage_max_v,-0.12425634956458112,0.12425634956458112
_filterpy_pred_state_pct,0.12309113740010713,0.12309113740010713
measurement_sigma_pct,0.12189354744692689,0.12189354744692689
condition_multiplier,0.12189354744692632,0.12189354744692632
cap_est_span_raw,-0.11985843268596266,0.11985843268596266
cumulative_event_count,-0.11455325669648567,0.11455325669648567
event_efc,-0.09769149200622199,0.09769149200622199
rolling_observed_delta_mean_5,-0.0959953756630171,0.0959953756630171
rolling_soc_span_mean_5,-0.09588084267314961,0.09588084267314961
latent_soh_filterpy_filter_pct,0.09566704584394355,0.09566704584394355
latent_soh_filter_pct,0.095667045843943,0.095667045843943
current_abs_mean_a,-0.09538153640093229,0.09538153640093229
prev_delta_days,0.0948031046582402,0.0948031046582402
score_current,0.0926755277084634,0.0926755277084634
delta_days,-0.08428946933340906,0.08428946933340906
current_temp_stress_index,-0.08316641611201644,0.08316641611201644
rolling_stress_index_mean_5,-0.082058801047432,0.082058801047432
score_dtemp,-0.08156539738741726,0.08156539738741726
kalman_coulomb_gap_span_pct,0.08144834266031194,0.08144834266031194
soc_stress_index,0.0779162765441627,0.0779162765441627
event_ah,0.07547533227579985,0.07547533227579985
storage_stress_proxy,0.07500869520641446,0.07500869520641446
cumulative_ah,-0.07353352498658774,0.07353352498658774
event_type_charge,-0.06911879429232537,0.06911879429232537
charge_event_flag,-0.0691187942923196,0.0691187942923196
instant_stress_index,0.06675986538402418,0.06675986538402418
estimation_reset_risk,0.06657332284065258,0.06657332284065258
score_event_type,-0.06569632217335443,0.06569632217335443
soc_max_pct,0.06012258615311855,0.06012258615311855
p95_abs_dtemp_c_per_min,-0.05201191006332797,0.05201191006332797
flight_event_flag,0.0458966510603302,0.0458966510603302
event_type_flight,0.04589665106032785,0.04589665106032785
kalman_coulomb_gap_mean_pct,-0.04370066322188327,0.04370066322188327
score_switch,0.038141704031289435,0.038141704031289435
p95_abs_current_a,0.03692993825347248,0.03692993825347248
event_type_other,0.03654965647316028,0.03654965647316028
rolling_soc_mean_5,0.03258933150635215,0.03258933150635215
flag_new_est_batt_cap_any,-0.03192102055571038,0.03192102055571038
cap_est_delta_raw,-0.030143933936158687,0.030143933936158687
throughput_stress_proxy,0.029069686378471144,0.029069686378471144
p95_abs_dcurrent_a_per_s,0.0222415237210517,0.0222415237210517
soc_edge_stress_proxy,-0.01900316653685541,0.01900316653685541
cumulative_efc,0.007140867163817973,0.007140867163817973
current_rms_proxy_a,0.003973928655875511,0.003973928655875511
event_duration_s,0.0024706447148204066,0.0024706447148204066
rolling_temp_span_mean_5,0.0010435745278255496,0.0010435745278255496
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
