epoch,train_loss,valid_mae
1,6388.813415527344,66.00305938720703
2,6105.958394368489,65.41370391845703
3,5367.201110839844,56.80204772949219
4,4051.009836832682,44.3415641784668
5,2799.5818990071616,32.917205810546875
6,1732.8258107503254,21.47957420349121
7,935.3364130655924,11.452437400817871
8,441.7126299540202,7.000452995300293
9,195.57269159952799,6.386080265045166
10,101.60821358362834,9.688815116882324
11,75.78744729359944,11.828156471252441
12,70.78213930130005,12.715083122253418
13,69.06697988510132,13.305675506591797
14,68.49427318572998,13.282554626464844
15,69.09799702962239,13.206924438476562
16,69.03828398386638,13.231365203857422
17,68.92841418584187,13.250476837158203
