plane_id,battery_id,flight_id,event_datetime,event_type,delta_observed_soh_pct,delta_latent_soh_pct,observed_soh_pct,latent_soh_smooth_pct,residual_pct,standardized_residual,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,condition_multiplier,measurement_sigma_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,p95_abs_current_a,p95_abs_dcurrent_a_per_s,soc_min_pct,soc_max_pct
166,1,5899,2024-05-01 17:00:00,charge,29.0,1.562543857053484,100.0,80.36259966357036,19.637400336429636,21.91810620145367,0.6,0.22757060683931543,0.0,0.9,0.0,1.9693714890873952,0.0,0.75,1.7918884191853424,0.8959442095926712,0,0,1.421857445436965,3.3700000000000045,24.0,0.9993933682764916,81.0,99.0
166,1,6363,2024-06-10 19:00:00,charge,21.0,-0.014323784201778267,92.0,69.83419829162408,22.165801708375923,8.747881742279588,0.615,0.13328703889914062,0.0,2.0,2.0,1.8739418767975322,1.5,0.75,5.067695783139334,2.533847891569667,1,1,-1.794709383987693,3.029999999999987,24.6,0.5004954905359155,0.0,100.0
166,1,5036,2023-10-23 17:00:00,charge,12.0,-0.0034869692010772724,93.0,87.45226055085551,5.547739449144487,4.398609164016787,0.1325,0.13333583145233988,0.0,0.0,0.0,0.7510247117695064,1.5,0.75,2.5224971086443695,1.2612485543221847,1,1,-0.6051235588475189,1.2600000000000051,5.3,0.5007184057321783,29.0,61.0
166,1,12722,2025-12-02 17:35:00,charge,10.0,0.1903267728766238,50.0,47.5679057114219,2.4320942885780994,1.6704423684431076,0.0925,0.35976596114574055,0.0,1.0,0.0,2.021691186216037,1.5,0.75,2.9119164294723556,1.4559582147361778,1,1,-0.10845593108018575,7.75,3.7,1.9901260420244347,44.0,100.0
166,1,5921,2024-05-05 02:50:00,charge,7.0,-0.09578890992341371,93.0,80.87502316675673,12.124976833243267,11.437590604312614,0.64,0.13333476141293465,0.0,1.0,0.0,1.605153901943726,0.5,0.75,2.1201977326713317,1.0600988663356659,0,1,0.2507695097185959,3.1100000000000136,25.6,0.5007135167612814,64.0,100.0
166,1,5004,2023-10-16 16:30:00,charge,6.0,0.005162519184167991,92.0,88.14629231249518,3.853707687504823,5.194319729173947,0.24,0.13323935100119338,0.0,0.6,0.0,1.1233412763626478,0.0,0.75,1.4838161254727684,0.7419080627363842,0,0,2.141706381813202,1.3900000000000148,9.6,0.500277654098109,91.0,96.0
166,1,5298,2023-12-08 16:44:00,other,6.0,0.07228311635597606,80.0,80.38760174347404,-0.3876017434740362,-0.3452083112340063,0.605,0.5586100225447929,0.0,0.9,0.0,2.2756936152279272,0.5,0.25,2.2456107275545443,1.1228053637772721,0,1,-1.3784680761396362,4.110000000000014,72.6,4.477784591383741,28.0,99.0
166,1,5363,2023-12-15 17:05:00,charge,6.0,0.13209485170473556,83.0,81.13189544171878,1.8681045582812175,0.6209741972817298,0.615,0.13331775286705028,0.0,0.6,3.0,2.318881228728512,1.5,0.75,6.016689796319112,3.008344898159556,1,1,3.8694061436425513,3.0900000000000034,24.6,0.5006358074759709,28.0,96.0
166,1,4974,2023-10-10 17:54:00,charge,5.0,-0.0011569989321884577,88.0,87.55839607326196,0.44160392673803983,0.1497385363130194,0.31,0.1332967725775225,0.0,0.8,3.0,2.0083716790823414,1.5,0.75,5.898333690331972,2.949166845165986,1,1,0.6418583954116949,3.760000000000005,12.4,0.5005399574817065,36.0,98.0
166,1,5368,2023-12-16 21:15:00,charge,5.0,0.005984234650028952,87.0,81.30789793186449,5.692102068135512,1.945222805747941,0.5575,0.1332859422369677,0.0,1.0,3.0,1.369293273577862,1.5,0.75,5.852390843162966,2.926195421581483,1,1,0.22146636788929533,2.6500000000000057,22.3,0.500490480671041,28.0,100.0
