feature,coef,abs_coef
cumulative_flight_count,-1.952917680971185,1.952917680971185
latent_soh_smooth_std_pct,-1.5431876173523098,1.5431876173523098
cumulative_event_count,-1.3094352857395997,1.3094352857395997
cumulative_ah,-1.2961144776904052,1.2961144776904052
cumulative_efc,-1.1949300832507725,1.1949300832507725
latent_soh_filterpy_filter_pct,-0.9693852187440596,0.9693852187440596
latent_soh_filter_pct,-0.9693852187440587,0.9693852187440587
_filterpy_pred_state_pct,-0.9675181005370052,0.9675181005370052
rolling_latent_filter_mean_3,-0.9601374635216292,0.9601374635216292
prev_latent_filter_pct,-0.9597080058969165,0.9597080058969165
prev2_latent_filter_pct,-0.9329111720439758,0.9329111720439758
rolling_current_abs_max_5,-0.8995626400170178,0.8995626400170178
rolling_duration_mean_5,-0.49087568539484794,0.49087568539484794
rolling_temp_mean_5,0.37283981771702546,0.37283981771702546
rolling_flight_frac_5,0.3327168486879738,0.3327168486879738
rolling_current_abs_mean_5,0.32167715094088006,0.32167715094088006
p95_abs_current_a,-0.29756914902358944,0.29756914902358944
avg_cell_temp_mean_c,0.29575541662545207,0.29575541662545207
rolling_observed_delta_mean_5,0.28822047599235084,0.28822047599235084
rolling_soc_mean_5,-0.2755217679328639,0.2755217679328639
rolling_gap_days_mean_5,0.24121633125428601,0.24121633125428601
current_rms_proxy_a,-0.22864164196337555,0.22864164196337555
battery_1,-0.20482832348826827,0.20482832348826827
battery_2,0.20482832348826824,0.20482832348826824
battery_id,0.20482832348826566,0.20482832348826566
event_type_other,-0.19321262724144245,0.19321262724144245
rolling_stress_index_max_5,0.18973008251541373,0.18973008251541373
current_temp_stress_index,0.18365462915330805,0.18365462915330805
_filterpy_pred_var_pct2,-0.1811862789356797,0.1811862789356797
duration_stress_index,-0.1806319900789536,0.1806319900789536
observed_soh_slope_pct_per_day_1,0.17643138414845205,0.17643138414845205
score_gap,0.17502898976801942,0.17502898976801942
avg_cell_temp_max_c,0.17498178093695146,0.17498178093695146
observed_soh_iqr_pct,0.1729340172331135,0.1729340172331135
rolling_observed_delta_std_5,-0.17038828530509467,0.17038828530509467
current_span_a,-0.1644610217189683,0.1644610217189683
arrhenius_temp_proxy,-0.15326420759577322,0.15326420759577322
event_type_flight,0.1523970429421191,0.1523970429421191
flight_event_flag,0.15239704294211806,0.15239704294211806
rolling_latent_filter_delta_std_5,-0.14323062257875957,0.14323062257875957
flag_rst_coulomb_any,0.14104121781687437,0.14104121781687437
internal_resistance_proxy_ohm,-0.13337298435461262,0.13337298435461262
time_since_prev_event_days,0.12567710927838557,0.12567710927838557
rolling_latent_filter_delta_mean_5,0.12481745064304858,0.12481745064304858
score_didt,0.12335286856113332,0.12335286856113332
coulomb_gap_abs_pct,-0.11669613336975836,0.11669613336975836
storage_stress_proxy,-0.10983122075529371,0.10983122075529371
observed_soh_delta_1,0.10268355705094835,0.10268355705094835
cap_est_delta_raw,-0.1001302830866742,0.1001302830866742
rolling_temp_span_mean_5,-0.0938261723895746,0.0938261723895746
rolling_soc_span_mean_5,-0.09377917416317218,0.09377917416317218
soc_mean_pct,-0.08814719616260587,0.08814719616260587
avg_cell_temp_span_c,0.08474692909132277,0.08474692909132277
