epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,29.933002031766453,23.121611081636868,19.461003450246956,0.0020014858679272807,2.222872353740968e-06,1.6158306731595486,0.02172626368701458,0.023229390382766724,0.025080164894461632,0.01646243967115879,0.01815713942050934
2,27.3701570217426,21.406563171973595,17.038363401706402,0.008334390836982774,3.0411390980589204e-05,1.5979847839876267,0.0289552453905344,0.03325981646776199,0.041388992220163345,0.02008892223238945,0.025037361308932304
3,21.48650338099553,17.056602624746468,12.652274168454683,0.08023289720026347,0.0006628495757468045,1.4854122863554966,0.05740640312433243,0.07107491791248322,0.1140846461057663,0.03254711255431175,0.05131803825497627
4,17.99816270974966,14.63802352318397,9.583513700045073,0.295483335852623,0.00024473504163324833,1.0074487353742276,0.05564459040760994,0.054997485131025314,0.07373318076133728,0.028208473697304726,0.038810063153505325
5,15.41051725240854,12.533608509944035,8.176162206209623,0.7626143808548267,0.0007736801635473967,0.7004996346597248,0.08516138792037964,0.07118111103773117,0.09776801615953445,0.03355294466018677,0.04886292666196823
6,12.89071457202618,10.759950087620663,6.011580668962919,1.3355682217157805,0.0005347297992557287,0.5599846770460858,0.0663749948143959,0.058289699256420135,0.07793919742107391,0.029414262622594833,0.04186280444264412
7,10.722062110900879,9.119161495795616,4.484095206627479,1.673370783145611,0.0007922379299998283,0.4894071181121906,0.07339184731245041,0.06453483551740646,0.09373345971107483,0.03089231066405773,0.046370502561330795
8,7.926338562598596,6.77606461598323,3.1636767112291775,2.149349643633916,0.0011257340665906668,0.6415770252515403,0.07627139985561371,0.06457068771123886,0.10009131580591202,0.030565552413463593,0.04853752627968788
9,7.088989184452937,6.1809438191927395,2.4255191729618955,2.9556831946739783,0.0003995562146883458,0.855992080734625,0.05777619779109955,0.04852594435214996,0.07498938590288162,0.024584297090768814,0.040110569447278976
10,5.729260811438928,5.045948377022376,1.7428703262255743,3.665394287842971,0.000507743505295366,1.2631235966391694,0.06285437196493149,0.05239156633615494,0.08661510795354843,0.025561071932315826,0.04452090710401535
11,5.058585937206562,4.48573780976809,1.4118501864946806,3.9350304786975565,0.0005246467771939933,1.3649048226171734,0.06404634565114975,0.05324568226933479,0.09194491058588028,0.025527123361825943,0.047114092856645584
12,4.824532472170317,4.2859491018148566,1.320416202911964,3.821886796217698,0.0004559365042950958,1.5450607326318266,0.059662796556949615,0.047724299132823944,0.08327199518680573,0.023360121995210648,0.044247254729270935
13,4.614927401909461,4.155701949046208,1.0564598441123962,4.473226987398588,0.000488789810333401,1.7918088877697154,0.06362063437700272,0.048444684594869614,0.08818057924509048,0.02369321510195732,0.04713992774486542
14,4.224859100121718,3.836864865743197,0.856689874942486,4.40764073225168,0.00045490777119994164,1.5562871274279613,0.06053714081645012,0.046587999910116196,0.08826636523008347,0.02304939180612564,0.047647036612033844
15,4.51558962235084,4.1705833031581,0.7393778470846323,4.3112081197591925,0.0004933200543746352,1.7496198986589755,0.059121523052453995,0.045025359839200974,0.08744096755981445,0.022519897669553757,0.04824982210993767
16,4.267406353583703,3.949806341758141,0.6284147088344281,4.882741267864521,0.0005174283287487924,1.609609494986095,0.05873262137174606,0.044122014194726944,0.0885407030582428,0.022261643782258034,0.049233898520469666
17,3.895542575762822,3.5868240686563344,0.6204456182626578,4.578131639040434,0.0005366198602132499,1.7259937025494954,0.05749479681253433,0.043348368257284164,0.08815047889947891,0.022036369889974594,0.04952065646648407
