model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,5.148936170212766,7.6892782496148495,0.427611411710458,5.148936170212766,7.6892782496148495,-0.026320749238104346
ridge_raw_only,train,752,752,3.984536393058086,6.237459995505964,0.6233522656105284,3.984536393058086,6.237459995505964,0.3246521805883811
ridge_raw_plus_latent,train,752,752,3.8677725950372976,5.830478248165771,0.6708997805995445,3.8677725950372976,5.830478248165771,0.40990720175112316
elastic_raw_plus_latent_plus_history,train,752,752,4.625110617719832,6.947329639536729,0.5327432060572872,4.625110617719832,6.947329639536729,0.16218570276020727
ridge_raw_plus_latent_plus_history,train,752,752,3.581846970693493,5.197489206601666,0.7384787368955337,3.581846970693493,5.197489206601666,0.531079577436825
gbdt_raw_plus_latent_plus_history,train,752,752,0.36851773802342547,0.498263670835934,0.9975965324696359,0.36851773802342547,0.498263670835934,0.9956904651018567
random_forest_raw_plus_latent_plus_history,train,752,752,1.1011918454939014,1.5921295053528084,0.9754598849517496,1.1011918454939014,1.5921295053528084,0.9559983728222594
gam_spline_raw_plus_latent_plus_history,train,752,752,1.9475511999039723,2.703478231843134,0.9292436263069559,1.9475511999039723,2.703478231843134,0.8731303594311314
lstm_sequence,train,752,752,10.884338673124923,13.731885405979288,-0.8254929244230453,10.884338673124923,13.731885405979288,-2.2731981458983768
gru_sequence,train,752,752,12.041006625966823,15.27160915897829,-1.2578205131887055,12.041006625966823,15.27160915897829,-3.0483826689584816
physics_hybrid_nn,train,752,752,5.027802720982978,7.588921141724739,0.44245504182530015,5.027802720982978,7.588921141724739,0.00029460594639096893
physics_informed_pinn,train,752,752,4.6884900052496725,7.091551452421293,0.5131419790265432,4.6884900052496725,7.091551452421293,0.1270397434875129
naive_zero_delta,valid,166,166,1.0120481927710843,1.3884202690012466,0.46384593645282424,1.0120481927710843,1.3884202690012466,-0.00030129557095515125
ridge_raw_only,valid,166,166,1.8410087616168636,2.298899792525506,-0.46990001308460205,1.8410087616168636,2.298899792525506,-1.7423887785547247
ridge_raw_plus_latent,valid,166,166,3.254998554553332,3.8401218446839787,-3.101452824188681,3.254998554553332,3.8401218446839787,-6.6520702773673905
elastic_raw_plus_latent_plus_history,valid,166,166,1.0472903189882168,1.369011817305428,0.478730750981225,1.0472903189882168,1.369011817305428,0.027469265671433818
ridge_raw_plus_latent_plus_history,valid,166,166,2.9490438231238385,3.879570543809032,-3.186152235723992,2.9490438231238385,3.879570543809032,-6.810093757656494
gbdt_raw_plus_latent_plus_history,valid,166,166,4.551692772265244,6.549600947101899,-10.931015007028531,4.551692772265244,6.549600947101899,-21.259664862088716
random_forest_raw_plus_latent_plus_history,valid,166,166,3.7142781227093025,5.462295970435049,-7.298472675667112,3.7142781227093025,5.462295970435049,-14.482439718559714
gam_spline_raw_plus_latent_plus_history,valid,166,166,2.9147019455762817,3.4374286478412066,-2.2863596963663055,2.9147019455762817,3.4374286478412066,-5.131353067135963
lstm_sequence,valid,166,166,2.175504293786474,2.6669256593579975,-0.9781969656967358,2.175504293786474,2.6669256593579975,-2.6907171319179324
gru_sequence,valid,166,166,1.5473807920892555,1.9189544834247176,-0.02418181137071218,1.5473807920892555,1.9189544834247176,-0.9108134442483566
physics_hybrid_nn,valid,166,166,1.191866495523108,1.5149949863055907,0.36163347850254,1.191866495523108,1.5149949863055907,-0.19099882276066515
physics_informed_pinn,valid,166,166,1.2255893845156014,1.54163861140382,0.33898263350596725,1.2255893845156014,1.54163861140382,-0.2332584476265971
naive_zero_delta,test,136,136,5.477941176470588,7.881941385217223,0.26248064841605834,5.477941176470588,7.881941385217223,-0.44098618661550115
ridge_raw_only,test,136,136,5.1456904273147,6.598128975465802,0.48316892337902506,5.1456904273147,6.598128975465802,-0.009799187811112553
ridge_raw_plus_latent,test,136,136,6.516771916105065,7.237288769243991,0.37818839771487733,6.516771916105065,7.237288769243991,-0.21491311061297869
elastic_raw_plus_latent_plus_history,test,136,136,5.633892946707471,7.837375240154393,0.27079724718769493,5.633892946707471,7.837375240154393,-0.42473698051153397
ridge_raw_plus_latent_plus_history,test,136,136,5.872353571400587,6.6626999950479675,0.4730037372245339,5.872353571400587,6.6626999950479675,-0.029660216272993756
gbdt_raw_plus_latent_plus_history,test,136,136,11.89046455665584,13.921768545753588,-1.3008898950140386,11.89046455665584,13.921768545753588,-3.495543809823758
random_forest_raw_plus_latent_plus_history,test,136,136,12.937357868942316,15.207685728979847,-1.7455747786026645,12.937357868942316,15.207685728979847,-4.364381723394085
gam_spline_raw_plus_latent_plus_history,test,136,136,5.582878972284863,7.70114523716396,0.2959270713061468,5.582878972284863,7.70114523716396,-0.3756376187808952
lstm_sequence,test,136,136,8.505816908443675,11.953210952835853,-0.6961965931758394,8.505816908443675,11.953210952835853,-2.3140769192040227
gru_sequence,test,136,136,8.405755155226764,11.642126560058747,-0.609057821187839,8.405755155226764,11.642126560058747,-2.143822719793968
physics_hybrid_nn,test,136,136,5.178687404183781,7.558647708907052,0.32174152808481693,5.178687404183781,7.558647708907052,-0.3252006023783327
physics_informed_pinn,test,136,136,5.673097947064568,7.894811675443318,0.26007011594090057,5.673097947064568,7.894811675443318,-0.44569595320214117
naive_zero_delta,holdout,48,48,0.9166666666666666,1.2583057392117916,-1.7469879518072284,0.9166666666666666,1.2583057392117916,-1.130841121495327
ridge_raw_only,holdout,48,48,1.076247810745355,1.3015546399606281,-1.9390651233209368,1.076247810745355,1.3015546399606281,-1.2798355629498857
ridge_raw_plus_latent,holdout,48,48,0.9256953246168204,1.1101245536911952,-1.1380990308188297,0.9256953246168204,1.1101245536911952,-0.6585254164295595
elastic_raw_plus_latent_plus_history,holdout,48,48,1.5314086411411674,1.7098189916016258,-4.072063393999884,1.5314086411411674,1.7098189916016258,-2.934404314971873
ridge_raw_plus_latent_plus_history,holdout,48,48,1.3635866212770307,1.7018559922576058,-4.024929998158665,1.3635866212770307,1.7018559922576058,-2.8978428957679365
gbdt_raw_plus_latent_plus_history,holdout,48,48,1.0072703639857945,1.2296420090780211,-1.623262695788894,1.0072703639857945,1.2296420090780211,-1.0348673247708242
random_forest_raw_plus_latent_plus_history,holdout,48,48,0.8955168570346567,1.1654137786192504,-1.3563765741803162,0.8955168570346567,1.1654137786192504,-0.8278435108127686
gam_spline_raw_plus_latent_plus_history,holdout,48,48,2.240428462957379,2.6923537511987945,-11.576177059151417,2.240428462957379,2.6923537511987945,-8.75535229822026
lstm_sequence,holdout,48,48,22.29900900522868,22.311741909487644,-862.6770011219826,22.29900900522868,22.311741909487644,-668.9550569450893
gru_sequence,holdout,48,48,24.48075993855794,24.492403091715477,-1039.751861756851,24.48075993855794,24.492403091715477,-806.3121918300808
physics_hybrid_nn,holdout,48,48,0.7840811411539713,0.8762089271302473,-0.3319862661869206,0.7840811411539713,0.8762089271302473,-0.0332229915281721
physics_informed_pinn,holdout,48,48,0.8196972211201986,0.9402702206995543,-0.5338742730427946,0.8196972211201986,0.9402702206995543,-0.18982770712665387
