epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,61.31476593017578,0.7356387376785278,60.31421661376953,0.3138419985771179,0.0,0.4319570064544678,1.4955059189394295,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5598742961883545
2,58.68058395385742,0.6881593465805054,57.69392776489258,0.3131224811077118,0.0,0.5677326917648315,1.4509485543492329,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.559222400188446
3,56.81511306762695,0.849886417388916,55.71268844604492,0.3124019503593445,0.0,0.38535258173942566,1.3450239710060947,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.048492588102817535,0.5586407780647278
4,55.36016082763672,1.0345555543899536,54.13798522949219,0.31169238686561584,0.0,0.12709298729896545,1.266467450612999,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.04844525456428528,0.5580952167510986
5,54.12420654296875,1.209529161453247,52.756343841552734,0.31099042296409607,0.0,0.011353462934494019,1.2434324701148343,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.048397958278656006,0.5575560331344604
6,52.979270935058594,1.37733793258667,51.44677734375,0.31031081080436707,0.0,0.0,1.2305664154420417,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.04835069924592972,0.5570107102394104
7,51.86695098876953,1.5367860794067383,50.17534255981445,0.30964499711990356,0.0,0.0,1.2255893845156014,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.0483035072684288,0.5564561486244202
8,50.791996002197266,1.7009848356246948,48.936405181884766,0.3089846968650818,0.0,0.0004621195257641375,1.2287917998899895,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.018034501001238823,0.048256367444992065,0.5558920502662659
9,49.7827262878418,1.8914262056350708,47.73202133178711,0.30833375453948975,0.0,0.020444869995117188,1.237001809729151,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.018016664311289787,0.04820927977561951,0.5553261637687683
10,48.87731170654297,2.119089126586914,46.58648681640625,0.3076874315738678,0.0,0.07158434391021729,1.2549622776996658,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.01799885369837284,0.04816226288676262,0.5547649264335632
11,48.09260940551758,2.388770580291748,45.520259857177734,0.3070432245731354,0.0,0.12023066729307175,1.2852473431322948,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.017981071025133133,0.048115324229002,0.5542121529579163
12,47.425941467285156,2.7014942169189453,44.539608001708984,0.3064000606536865,0.0,0.12655958533287048,1.3224014833749058,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.01796330325305462,0.04806846007704735,0.5536684989929199
13,46.86259841918945,3.056870937347412,43.630889892578125,0.30576542019844055,0.0,0.08783268928527832,1.369037168571748,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.017945563420653343,0.04802167788147926,0.5531309843063354
14,46.37783432006836,3.450971841812134,42.76492691040039,0.3051316440105438,0.0,0.03748156875371933,1.4138567821089043,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.017927847802639008,0.04797498509287834,0.5525937080383301
15,45.95536422729492,3.8805956840515137,41.92050552368164,0.30450645089149475,0.0,0.008040854707360268,1.4518532350838902,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.01791016012430191,0.04792836681008339,0.5520533919334412
16,45.58173751831055,4.342015266418457,41.08768844604492,0.30389168858528137,0.0,0.00035455665783956647,1.4863358003547393,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.017892496660351753,0.0478818416595459,0.5515127778053284
17,45.26291275024414,4.830926418304443,40.28034210205078,0.3032910227775574,0.0,0.0,1.5257522858769061,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.017874859273433685,0.04783540219068527,0.5509825944900513
18,45.013545989990234,5.333678245544434,39.52851867675781,0.3026970624923706,0.0,0.0,1.5807403656373542,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.017857246100902557,0.04778904467821121,0.5504723191261292
19,44.83391189575195,5.828888893127441,38.85396957397461,0.30211228132247925,0.0,0.0,1.6573781852262566,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.017839660868048668,0.04774276167154312,0.5499867796897888
