epoch,train_loss,valid_mae
1,7012.315694173177,71.445556640625
2,6865.588358561198,69.83486938476562
3,6495.460530598958,66.16102600097656
4,5623.455057779948,59.437313079833984
5,4528.429280598958,51.04671096801758
6,3456.9262898763022,41.97878646850586
7,2466.138097127279,32.463680267333984
8,1633.2459309895833,22.965181350708008
9,1001.8033930460612,14.15855884552002
10,567.6954154968262,6.476927280426025
11,316.6644700368245,1.547380805015564
12,187.4604368209839,4.2025580406188965
13,132.89424800872803,7.282688140869141
14,112.60267734527588,8.985694885253906
15,105.5709622701009,10.109334945678711
16,104.10812187194824,10.656347274780273
17,103.00338935852051,10.841314315795898
18,103.4960225423177,10.99547290802002
19,101.71070432662964,10.649707794189453
