plane_id,battery_id,flight_id,event_datetime,event_type,delta_observed_soh_pct,delta_latent_soh_pct,observed_soh_pct,latent_soh_smooth_pct,residual_pct,standardized_residual,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,condition_multiplier,measurement_sigma_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,p95_abs_current_a,p95_abs_dcurrent_a_per_s,soc_min_pct,soc_max_pct
166,1,5899,2024-05-01 17:00:00,charge,29.0,0.3135630724380434,100.0,75.850084773323,24.149915226676995,7.558292403225304,0.6,0.22757060683931543,0.0,0.9,0.0,1.9693714890873952,0.0,0.75,4.260206571945034,3.1951549289587753,0,0,1.421857445436965,3.3700000000000045,24.0,0.9993933682764916,81.0,99.0
166,1,6363,2024-06-10 19:00:00,charge,21.0,-0.01671895197175388,92.0,69.96184914259882,22.038150857401178,3.590918044675952,0.615,0.13328703889914062,0.0,2.0,2.0,1.8739418767975322,1.5,0.75,8.182921686772506,6.137191265079379,1,1,-1.794709383987693,3.029999999999987,24.6,0.5004954905359155,0.0,100.0
166,1,5036,2023-10-23 17:00:00,charge,12.0,-0.002409154891793719,93.0,87.11879068928943,5.881209310710574,2.03241649398331,0.1325,0.13333583145233988,0.0,0.0,0.0,0.7510247117695064,1.5,0.75,3.8582704074163847,2.8937028055622886,1,1,-0.6051235588475189,1.2600000000000051,5.3,0.5007184057321783,29.0,61.0
166,1,12722,2025-12-02 17:35:00,charge,10.0,-0.07093756442757382,50.0,54.557574237444406,-4.557574237444406,-1.1168281456868272,0.0925,0.35976596114574055,0.0,1.0,0.0,2.021691186216037,1.5,0.75,5.441092860521334,4.080819645391,1,1,-0.10845593108018575,7.75,3.7,1.9901260420244347,44.0,100.0
166,1,5921,2024-05-05 02:50:00,charge,7.0,-0.026962972637576854,93.0,75.93218550282864,17.067814497171355,5.049985616741356,0.64,0.13333476141293465,0.0,1.0,0.0,1.605153901943726,0.5,0.75,4.5063664975174955,3.3797748731381216,0,1,0.2507695097185959,3.1100000000000136,25.6,0.5007135167612814,64.0,100.0
166,1,5004,2023-10-16 16:30:00,charge,6.0,-0.0005418566552890525,92.0,87.78728782364405,4.21271217635595,1.8446859130023037,0.24,0.13323935100119338,0.0,0.6,0.0,1.1233412763626478,0.0,0.75,3.044935470522881,2.283701602892161,0,0,2.141706381813202,1.3900000000000148,9.6,0.500277654098109,91.0,96.0
166,1,5298,2023-12-08 16:44:00,other,6.0,-0.05577777378083226,80.0,81.74358810650371,-1.743588106503708,-0.47754219230057654,0.605,0.5586100225447929,0.0,0.9,0.0,2.2756936152279272,0.5,0.25,4.86822772832954,3.651170796247155,0,1,-1.3784680761396362,4.110000000000014,72.6,4.477784591383741,28.0,99.0
166,1,5363,2023-12-15 17:05:00,charge,6.0,-0.03565893958221977,83.0,81.36311618111081,1.6368838188891885,0.24754435614367376,0.615,0.13331775286705028,0.0,0.6,3.0,2.318881228728512,1.5,0.75,8.816649236196671,6.612486927147503,1,1,3.8694061436425513,3.0900000000000034,24.6,0.5006358074759709,28.0,96.0
166,1,4974,2023-10-10 17:54:00,charge,5.0,-0.001107192378000832,88.0,88.11446366456066,-0.1144636645606596,-0.01821491213236964,0.31,0.1332967725775225,0.0,0.8,3.0,2.0083716790823414,1.5,0.75,8.378751338744898,6.284063504058674,1,1,0.6418583954116949,3.760000000000005,12.4,0.5005399574817065,36.0,98.0
166,1,5368,2023-12-16 21:15:00,charge,5.0,-0.00208020176692969,87.0,81.31005551064963,5.689944489350367,0.9199288212545703,0.5575,0.1332859422369677,0.0,1.0,3.0,1.369293273577862,1.5,0.75,8.246934411861123,6.185200808895842,1,1,0.22146636788929533,2.6500000000000057,22.3,0.500490480671041,28.0,100.0
166,1,5030,2023-10-23 21:45:00,charge,4.0,-0.004639536811055223,84.0,87.09711458735254,-3.097114587352536,-0.4863099901514843,0.615,0.13336439971136854,0.0,0.9,3.0,1.6852606888080595,1.5,0.75,8.49146881638957,6.368601612292178,1,1,0.3513034440402514,3.230000000000018,24.6,0.5008489389517637,28.0,99.0
166,1,5379,2023-12-19 18:30:00,other,4.0,-0.13232233306220564,87.0,81.16309084886049,5.836909151139508,1.5940389847679113,0.62,0.6388118946759113,0.0,1.0,0.0,2.12756217498404,0.5,0.25,4.882280552244963,3.6617104141837222,0,1,-1.7628108749201714,3.5500000000000114,74.4,5.992772717932703,28.0,100.0
166,1,5784,2024-04-08 16:14:00,flight,4.0,0.011622674637251862,70.0,73.49772295996853,-3.4977229599685273,-0.9992698476720488,0.58,0.6540997837241912,0.0,0.9,0.0,2.1952845657999567,0.5,0.0,4.667038262143111,3.500278696607333,0,1,-0.9764228289997824,4.740000000000009,69.6,6.325939954164846,44.0,99.0
