plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s
166,1,5789,2024-04-09 14:30:00,other,64.0,0.0,0.0,0,1,12191,2437.979792,21.541054876548273,19.0,24.0,5.0,26.56989582478878,37.0,38.900000000000006,369.1745303912722,400.7,69.32368140431466,28.0,100.0,72.0,-0.5569387252891483,4.809999999999995,0.0,0.0,0.0,4.508681466279918
166,1,5790,2024-04-09 15:15:00,charge,64.0,0.0,0.0,1,1,4775,954.7929939999999,24.64062827225131,24.0,25.0,1.0,14.849361256544505,27.9,28.9,364.1085235602094,371.2,38.814869109947644,28.0,44.0,16.0,-0.6034659685863899,0.8200000000000074,0.0,0.0,0.0,0.4992911314416884
166,1,5792,2024-04-10 11:10:00,charge,66.0,2.0,2.0,0,0,21370,4273.778042,17.16747777257838,0.0,19.0,19.0,11.68932147870847,19.9,22.5,390.67224145999063,403.9,75.11960692559663,44.0,100.0,56.0,-1.1674202152550304,3.65000000000002,9267.0,9270.0,0.0,0.5005170340989096
166,1,5793,2024-04-10 12:37:00,other,66.0,0.0,66.0,0,1,13980,2795.7780050000006,19.051502145922747,18.0,20.0,2.0,21.908583690987125,29.3,33.4,369.7530758226037,399.9,69.52567954220315,32.0,100.0,68.0,-1.133384120171674,3.000000000000007,0.0,0.0,0.0,3.4985673366840744
166,1,5794,2024-04-10 13:20:00,charge,67.0,1.0,1.0,1,1,14807,2961.187496,23.11764705882353,0.0,25.0,25.0,20.227811170392382,26.6,27.5,388.43376105895857,403.8,70.92949280745593,32.0,99.0,67.0,-1.4629445532518404,2.8799999999999955,9255.0,9267.0,0.0,0.5001825666367666
166,1,5795,2024-04-10 14:34:00,flight,67.0,0.0,0.0,0,1,14537,2907.178532,23.44651578730137,0.0,24.0,24.0,18.845566485519708,66.8,99.2,371.96742794249155,396.7,68.60610855059504,37.0,99.0,62.0,-0.5255823072160695,1.8300000000000125,9255.0,9255.0,0.0,6.4989926873276325
166,1,5796,2024-04-10 15:30:00,charge,71.0,4.0,4.0,1,1,15286,3057.1851970000002,25.90049718696847,23.0,27.0,4.0,18.3606306424179,26.8,27.6,390.15957084914294,403.8,74.20979981682585,37.0,99.0,62.0,-0.25832199398142086,1.690000000000012,21.0,21.0,0.0,0.5004924846062413
166,1,5797,2024-04-10 21:20:00,flight,71.0,0.0,0.0,0,1,14130,2825.779482,25.15668789808917,0.0,27.0,27.0,17.053503184713374,62.2,94.2,376.81186128803967,397.1,75.3215145081387,45.0,99.0,54.0,-0.2033404104741683,2.1200000000000117,9276.0,9276.0,0.0,6.451690651488796
166,1,5813,2024-04-15 21:50:00,charge,70.0,0.0,1.0,1,1,15973,3194.372324,23.728854942715834,0.0,25.0,25.0,15.377649784010519,25.8,26.400000000000002,395.9651912602517,403.8,81.26538533775746,45.0,99.0,54.0,1.287053778250798,1.990000000000009,9304.0,9304.0,0.0,0.5006519740362393
166,1,5814,2024-04-15 23:26:00,flight,70.0,0.0,70.0,0,1,11640,2327.783696,24.37766323024055,0.0,27.0,27.0,19.701872852233677,68.5,99.6,377.57676975945014,400.0,77.61838487972508,50.0,100.0,50.0,-0.7697817869415806,3.260000000000005,9304.0,9304.0,0.0,7.491156695603926
166,1,5818,2024-04-16 13:15:00,charge,70.0,0.0,70.0,1,1,17591,3517.969327,18.81206298675459,15.0,21.0,6.0,12.820982320504804,23.3,23.9,394.234693877551,403.8,79.8207606162242,50.0,100.0,50.0,-0.0618361662213632,3.5200000000000244,11.0,11.0,0.0,0.5004793340851799
166,1,5819,2024-04-16 15:20:00,flight,70.0,0.0,70.0,0,1,13950,2789.7787540000004,22.02637992831541,20.0,24.0,4.0,18.857161290322583,67.8,99.5,374.37971326164876,399.8,73.43885304659499,43.0,100.0,57.0,-1.0438508960573476,3.3700000000000045,0.0,0.0,0.0,6.501696943059353
166,1,5820,2024-04-16 15:20:00,charge,70.0,0.0,70.0,1,1,15270,3053.785257,25.80399476096922,0.0,27.0,27.0,17.316208251473476,26.6,27.6,393.0279633267846,403.8,79.19070072036673,43.0,100.0,57.0,-0.7565055664702031,2.010000000000005,9310.0,9315.0,0.0,0.5007802155787413
166,1,5821,2024-04-16 17:25:00,flight,70.0,0.0,0.0,0,1,12157,2431.1806629999996,26.686600312577117,0.0,29.0,29.0,18.706769762276878,68.61999999999989,98.7,378.69434070905646,398.6,78.30484494529901,50.0,100.0,50.0,-0.8013917907378467,2.3000000000000043,9310.0,9310.0,0.0,7.50905781116847
166,1,5822,2024-04-16 18:23:00,charge,71.0,1.0,71.0,1,1,13098,2619.387611,29.439761795694,28.0,30.0,2.0,17.377118644067796,26.2,27.2,393.79435791723927,403.8,80.50557336998016,50.0,100.0,50.0,0.12356084898457777,1.1600000000000108,6.0,6.0,0.0,0.5005906970223262
166,1,5823,2024-04-16 20:16:00,flight,71.0,0.0,0.0,0,1,14080,2815.77888,29.608451704545455,0.0,31.0,31.0,21.937038352272726,70.5,99.8,371.0508877840909,399.0,67.49169034090909,33.0,100.0,67.0,-0.3771633522727276,2.0900000000000034,9316.0,9316.0,0.0,8.921935108175212
166,1,5829,2024-04-16 20:55:00,charge,74.0,3.0,74.0,1,1,16520,3303.7840490000003,31.997457627118646,0.0,33.0,33.0,18.774794188861986,27.1,27.9,389.38048426150124,403.8,74.23523002421308,33.0,100.0,67.0,0.4888286924939467,0.38000000000001677,9342.0,9342.0,0.0,0.5006558591747371
166,1,5830,2024-04-16 22:06:00,flight,74.0,0.0,0.0,0,1,12705,2540.7835649999997,31.979456906729634,0.0,33.0,33.0,17.987052341597796,69.1,100.4,380.5463360881542,401.2,79.26477764659583,52.0,100.0,48.0,-0.3540558835104286,1.9200000000000017,9342.0,9342.0,0.0,7.018228123699039
166,1,5836,2024-04-20 12:10:00,charge,74.0,1.0,75.0,1,1,16987,3397.17829,13.071113204214988,0.0,14.0,14.0,7.538129157591098,7.7,7.8,382.2109966444928,393.7,64.69865191028434,51.0,79.0,28.0,-0.09943074115500092,0.6100000000000065,9356.0,9356.0,0.0,0.49698207679257794
166,1,5837,2024-04-20 20:14:00,flight,75.0,0.0,75.0,0,1,9827,1965.1875820000002,15.77500763203419,0.0,17.0,17.0,13.672779078050269,69.8,99.8,371.95000508802286,388.1,65.03001933448662,48.0,78.0,30.0,0.35839218479698765,0.7800000000000153,9356.0,9356.0,0.0,8.062678550395413
166,1,5838,2024-04-20 20:40:00,charge,78.0,3.0,3.0,1,1,22028,4405.364268,18.1168058834211,0.0,20.0,20.0,10.94134283639005,19.9,22.400000000000002,394.2948429271836,404.2,81.45601053205012,48.0,100.0,52.0,0.01888641728708919,2.8400000000000176,9373.0,9373.0,0.0,0.5034402590127237
166,1,5842,2024-04-21 11:29:00,other,78.0,0.0,78.0,0,1,13113,2622.380659,16.485929993136583,14.0,19.0,5.0,25.198398535804163,38.3,44.099999999999994,366.0297643559826,398.0,68.3893083199878,28.0,100.0,72.0,-1.8498657820483488,3.700000000000017,0.0,0.0,0.0,4.497466802072961
166,1,5843,2024-04-21 12:15:00,charge,71.0,7.0,7.0,1,1,19620,3923.7685640000004,21.07196738022426,19.0,22.0,3.0,16.83171763506626,26.1,26.6,390.3663812436289,404.3,73.37135575942915,28.0,99.0,71.0,-0.22590621814475037,3.480000000000011,-55.0,55.0,0.0,0.9986283839351042
166,1,5844,2024-04-21 13:29:00,other,71.0,0.0,0.0,0,1,14873,2975.9792660000003,18.127681032743897,18.0,19.0,1.0,22.313857325354668,30.5,33.2,367.0129832582532,401.2,67.01660727492772,29.0,100.0,71.0,-1.7201532979224097,5.3500000000000085,0.0,0.0,0.0,3.5027926014229283
166,1,5845,2024-04-21 14:20:00,charge,71.0,1.0,1.0,1,1,11736,2347.1876380000003,20.200068166325835,18.0,22.0,4.0,22.323687798227677,25.7,26.4,379.3037406271302,400.9,56.49105316973415,29.0,86.0,57.0,-1.7443473074301294,0.990000000000002,-59.0,59.0,0.0,0.499988250278582
166,1,5848,2024-04-22 10:10:00,charge,70.0,0.0,70.0,0,0,7929,1585.594271,17.333711691259932,0.0,18.0,18.0,8.11964938832135,14.7,17.5,401.5764661369656,404.3,94.47698322613192,86.0,100.0,14.0,-1.805039727582293,4.340000000000018,9259.0,9259.0,0.0,1.4991125255207025
166,1,5849,2024-04-22 10:47:00,other,70.0,0.0,70.0,0,1,9141,1828.3855159999998,17.72202166064982,0.0,18.0,18.0,25.562794005032274,36.3,38.8,372.2913248003501,399.4,77.15567224592495,48.0,100.0,52.0,-1.7956448966196252,3.5900000000000034,9259.0,9259.0,0.0,4.004726578545251
166,1,5850,2024-04-22 11:25:00,charge,68.0,2.0,70.0,1,1,14054,2810.5896439999997,19.875907215027752,18.0,21.0,3.0,16.53696456524833,24.8,25.099999999999998,394.2031450120962,403.9,79.9341112850434,48.0,100.0,52.0,-1.6453031165504484,3.6000000000000085,-30.0,30.0,0.0,0.5009829285088865
