plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,score_missing,sigma_base_pct,rt_profile,condition_multiplier,measurement_sigma_pct_raw,measurement_sigma_pct,measurement_var_pct2,delta_days,process_var_pct2,latent_soh_filterpy_filter_pct,latent_soh_filterpy_smooth_pct,latent_soh_filterpy_smooth_var_pct2,latent_soh_filterpy_smooth_std_pct,latent_soh_filter_pct,latent_soh_smooth_pct,latent_soh_smooth_var_pct2,latent_soh_smooth_std_pct,_filterpy_pred_var_pct2,_filterpy_pred_state_pct,latent_soh_monotone_pct,residual_pct,standardized_residual,resid_abs_mean_last_5_events,resid_std_last_5_events,resid_max_pos_last_5_events,resid_max_neg_last_5_events,resid_outlier_count_last_5_events,resid_abs_mean_last_30d,resid_std_last_30d,resid_outlier_count_last_30d,condition_multiplier_last_5_events_mean,score_switch_last_5_events_sum,score_observation_instability_last_5_events_mean
166,1,4575,2023-05-16 11:00:00,charge,100.0,0.0,0.0,0,1,15745,3148.7737939999997,19.366211495712925,18.0,21.0,3.0,7.9284852334074305,23.9,24.7,399.97120355668466,404.0,92.91400444585582,77.0,100.0,23.0,-0.16042807240393755,2.5500000000000114,0.0,0.0,0.0,0.5004249859207565,0.5974999999999999,0.1332716050633177,0.0,1.0,0.0,1.3070856144807932,0.5,0.75,0.0,0.75,current,4.240267914658083,3.180200935993562,3.180200935993562,10.113677993294328,0.0001,6.4e-07,99.7244571759252,96.03073509337273,0.1860655407270606,0.43135315082546993,99.7244571759252,96.03073509337273,0.1860655407270606,0.43135315082546993,100.00000064,97.0,96.03073509337273,3.9692649066272736,1.2481176461848915,3.9692649066272736,0.0,3.9692649066272736,3.9692649066272736,1.0,3.9692649066272736,0.0,1.0,4.240267914658083,0.5,0.0
166,1,4576,2023-05-16 12:44:00,other,100.0,0.0,0.0,0,1,9638,1927.385601,21.98153143805769,0.0,25.0,25.0,39.18631458808882,54.1,70.2,362.91128864909734,401.9,68.76488898111641,29.0,100.0,71.0,-0.8754586013695791,1.7600000000000051,9611.0,9611.0,0.0,6.453239826291262,0.45083333333333336,0.6597582560023899,0.0,1.0,0.0,1.0550917202739183,0.5,0.25,0.0,0.75,current,3.9244708155405648,2.9433531116554237,2.9433531116554237,8.663327539891664,0.07222222222222222,0.0004622222222222222,99.8662570543348,96.03054920715805,0.18562202317627907,0.43083874381986476,99.8662570543348,96.03054920715805,0.18562202317627907,0.43083874381986476,9.185223083498055,99.7244571759252,96.03054920715805,3.969450792841954,1.3486152161367497,3.969357849734614,9.294310734020428e-05,3.969450792841954,3.9692649066272736,2.0,3.969357849734614,0.00013144140292961525,2.0,4.082369365099324,1.0,0.0
166,1,4577,2023-05-16 13:00:00,charge,97.0,3.0,3.0,1,1,18774,3754.5833190000003,24.59475870885267,0.0,25.0,25.0,19.859816767870463,27.8,28.700000000000003,384.9566954298498,403.9,70.74986683711516,29.0,100.0,71.0,-1.070711622456589,0.8500000000000014,9519.0,9611.0,0.0,0.5006408202492283,0.6950000000000001,0.13331885005960264,0.0,1.0,3.0,0.6391423244913185,1.5,0.75,0.0,0.75,current,7.836845880913191,5.877634410684893,5.877634410684893,34.546586265667145,0.011111111111111112,7.111111111111112e-05,99.5386347261395,96.03048802687273,0.18555683239281606,0.43076308151095777,99.5386347261395,96.03048802687273,0.18555683239281606,0.43076308151095777,4.458393681854665,99.8662570543348,96.03048802687273,0.9695119731272683,0.1649493495826828,2.969409224198832,1.4141409099452382,3.969450792841954,0.9695119731272683,2.0,2.969409224198832,1.7319618268804653,2.0,5.333861537037279,2.5,1.0
166,1,4578,2023-05-16 14:35:00,other,97.0,0.0,0.0,0,1,11409,2281.582631,23.50258567797353,23.0,25.0,2.0,31.840792356911212,37.3,70.4,365.0436760452274,400.5,66.6214392146551,29.0,100.0,71.0,-0.2382662810062233,1.0900000000000176,0.0,0.0,0.0,5.486243248166033,0.3108333333333333,0.6141138878094984,0.0,1.0,0.0,0.5926532562012534,0.5,0.25,0.0,0.75,current,3.4034086913413972,2.552556518506048,2.552556518506048,6.515544780167716,0.06597222222222222,0.00042222222222222227,98.5806001084353,96.03011291972607,0.18517424832246698,0.4303187752381564,98.5806001084353,96.03011291972607,0.18517424832246698,0.4303187752381564,3.9492072784822856,99.5386347261395,96.03011291972607,0.969887080273935,0.37996693638015405,2.4695286882176077,1.4998291688202987,3.969450792841954,0.9695119731272683,2.0,2.4695286882176077,1.7318535487137041,2.0,4.851248325613309,3.0,0.75
166,1,4579,2023-05-16 15:00:00,charge,96.0,1.0,1.0,1,1,20922,4184.178628,25.281665232769335,24.0,26.0,2.0,17.670700697830032,27.6,28.7,388.0081588758245,404.5,74.65347481120352,29.0,100.0,71.0,-0.42291272344900105,0.3000000000000256,-16.0,16.0,0.0,0.5006909535160364,0.6900000000000001,0.13332982299483814,0.0,1.0,1.0,0.234582544689813,1.5,0.75,0.0,0.75,current,5.5284342757634874,4.146325706822616,4.146325706822616,17.19201686705806,0.017361111111111112,0.00011111111111111112,98.25768532647831,96.02999766760752,0.1850798679785728,0.430209097972803,98.25768532647831,96.02999766760752,0.1850798679785728,0.430209097972803,2.458959321264983,98.5806001084353,96.02999766760752,-0.029997667607517542,-0.007234759092407421,1.9816224840955896,1.6730843221636078,3.969450792841954,-0.029997667607517542,2.0,1.9816224840955896,1.8705651382234925,2.0,4.9866855156433445,4.5,0.8
166,1,4580,2023-05-16 19:11:00,other,96.0,0.0,0.0,0,1,11247,2249.382045,26.68969502978572,25.0,29.0,4.0,33.295874455410335,45.5,71.1,368.05402329510093,401.6,69.46439050413444,27.0,100.0,73.0,0.010462345514359164,0.8500000000000085,0.0,0.0,0.0,6.0085998148342,0.37916666666666665,0.6395544719465969,0.0,1.0,0.0,0.42709246910287607,0.5,0.25,0.0,0.75,current,3.3666518724537715,2.5249889043403284,2.5249889043403284,6.375568967041772,0.17430555555555555,0.0011155555555555556,97.68786498608097,96.02884248282588,0.18415573292474696,0.42913370052321337,97.68786498608097,96.02884248282588,0.18415573292474696,0.42913370052321337,2.152381208796613,98.25768532647831,96.02884248282588,-0.028842482825879756,-0.011422815671110864,1.193537999335311,1.4693116124210586,3.969450792841954,-0.029997667607517542,1.0,1.6561591505506381,1.861412225855904,2.0,4.811962307202482,4.5,0.8
166,1,4581,2023-05-16 20:00:00,charge,97.0,1.0,1.0,1,1,19540,3907.76897,26.80813715455476,24.0,29.0,5.0,19.09348004094166,27.9,29.1,386.4244472876152,403.9,72.17057318321392,27.0,100.0,73.0,0.3389477993858751,0.960000000000008,25.0,25.0,0.0,0.500748619185453,0.6975,0.1333424441338546,0.0,1.0,1.0,0.547789559877179,1.5,0.75,0.0,0.75,current,5.770849003008275,4.328136752256206,4.328136752256206,18.732767746230902,0.034027777777777775,0.00021777777777777778,97.63344490819738,96.02861795387179,0.1839877756205468,0.42893796243809756,97.63344490819738,96.02861795387179,0.1839877756205468,0.42893796243809756,1.6093564989357572,97.68786498608097,96.02861795387179,0.9713820461282126,0.22443423157132053,0.5939242499925627,0.48974193357542334,0.9713820461282126,-0.029997667607517542,0.0,1.558333849918863,1.7177268912568413,2.0,5.181237944696024,5.5,1.0
166,1,4582,2023-05-16 21:19:00,other,97.0,0.0,97.0,0,1,13917,2783.582473,23.50901774807789,23.0,24.0,1.0,26.285118919307322,40.5,71.2,367.19669468994755,401.8,66.70122871308472,29.0,100.0,71.0,0.05089961917079833,0.8000000000000185,0.0,0.0,0.0,3.9934208398393087,0.3375,0.5282014656910586,0.0,1.0,0.0,0.4101799238341689,0.5,0.25,0.0,0.75,current,3.2287860421439207,2.4215895316079408,2.4215895316079408,5.864095859593166,0.05486111111111111,0.0003511111111111111,97.50562740607803,96.0282377514499,0.18372376939928392,0.4286301079010712,97.50562740607803,96.0282377514499,0.18372376939928392,0.4286301079010712,1.4823842140508894,97.63344490819738,96.0282377514499,0.9717622485501067,0.40129106765045125,0.5943743050771303,0.490109403170976,0.9717622485501067,-0.029997667607517542,0.0,1.4850123997477684,1.6030133373261506,2.0,4.2596259769421705,4.5,0.4
166,1,4583,2023-05-16 22:00:00,charge,97.0,0.0,97.0,1,1,5727,1145.193014,23.261568011175136,0.0,24.0,24.0,19.64159245678366,27.8,28.9,359.9504277981491,372.7,37.24358302776323,29.0,51.0,22.0,-0.6607263837960539,0.4200000000000088,9528.0,9528.0,0.0,0.5004716946568575,0.6950000000000001,0.13328182993553608,0.0,0.0,0.0,0.3421452767592152,1.5,0.75,0.0,0.75,current,4.114070330021064,3.0855527475157976,3.0855527475157976,9.520635757702287,0.02847222222222222,0.00018222222222222224,97.4497250007794,96.02801023444884,0.18359811014294714,0.4284835004325687,97.4497250007794,96.02801023444884,0.18359811014294714,0.4284835004325687,1.1834486361785053,97.50562740607803,96.02801023444884,0.9719897655511573,0.31501317432791054,0.5947948421325748,0.49045240760616166,0.9719897655511573,-0.029997667607517542,0.0,1.428009884837034,1.508653669524477,2.0,4.401758304678103,5.5,0.4
166,1,4584,2023-05-17 11:30:00,charge,96.0,1.0,1.0,0,0,17948,3589.3697740000002,19.024570982839315,18.0,21.0,3.0,14.088366391798528,24.6,25.4,395.1971751727212,403.9,83.54880766659238,51.0,100.0,49.0,-0.8120169378203699,1.8500000000000085,-28.0,28.0,0.0,0.5003652666451124,0.615,0.13325853162844958,0.0,1.0,1.0,1.0874033875640783,0.0,0.75,0.0,0.75,current,4.592996439394396,3.444747329545797,3.444747329545797,11.8662841644129,0.5625,0.0036000000000000003,97.33123326908422,96.02314785176857,0.1812437869814274,0.42572736226536745,97.33123326908422,96.02314785176857,0.1812437869814274,0.42572736226536745,1.0562059949084666,97.4497250007794,96.02314785176857,-0.02314785176857015,-0.006719753164486024,0.5934248789647854,0.4887777336810673,0.9719897655511573,-0.028842482825879756,0.0,1.2875236815301876,1.4933020604438052,2.0,4.214670737404285,4.0,0.4
166,1,4585,2023-05-17 13:20:00,other,96.0,0.0,0.0,0,1,9532,1906.184971,15.497587075115401,0.0,17.0,17.0,37.795016785564414,61.689999999999785,72.5,360.48099034830045,401.6,66.75860260176249,29.0,100.0,71.0,-0.648628829206882,1.5500000000000043,9500.0,9500.0,0.0,5.984022697590174,0.5140833333333316,0.6384006385995655,0.0,1.0,0.0,0.9047257658413785,0.5,0.25,0.0,0.75,current,3.8589281366640398,2.8941961024980296,2.8941961024980296,8.376371079714785,0.0763888888888889,0.000488888888888889,97.19302624603941,96.02248848188226,0.1809374177267299,0.4253673914708671,97.19302624603941,96.02248848188226,0.1809374177267299,0.4253673914708671,0.9703670096858871,97.33123326908422,96.02248848188226,-0.022488481882263045,-0.007770199767338798,0.592154078776062,0.48721805505840055,0.9719897655511573,-0.02314785176857015,0.0,1.1725204815621943,1.4693831102144363,2.0,4.313125990246339,4.0,0.4
