battery_id,cumulative_flight_count,progress,backbone_soh_pct,is_forecast
1,0.0,0.0,97.40866528778979,False
1,4.331301003344482,0.003344481605351171,96.86614234407841,False
1,8.662602006688964,0.006688963210702342,96.8320813852324,False
1,12.993903010033446,0.010033444816053512,96.8320813852324,False
1,17.325204013377927,0.013377926421404684,96.79558378634198,False
1,21.65650501672241,0.016722408026755856,96.09444968060991,False
1,25.98780602006689,0.020066889632107024,95.44867576215655,False
1,30.319107023411373,0.023411371237458196,94.75876759854856,False
1,34.650408026755855,0.026755852842809368,93.66267329974693,False
1,38.98170903010033,0.030100334448160536,92.25660420326908,False
1,43.31301003344482,0.03344481605351171,91.51287588676045,False
1,47.644311036789304,0.03678929765886288,90.81665586989547,False
1,51.97561204013378,0.04013377926421405,90.08897591349256,False
1,56.30691304347826,0.043478260869565216,89.87767787357954,False
1,60.638214046822746,0.04682274247491639,81.73029839796243,False
1,64.96951505016723,0.05016722408026757,80.44440711687612,False
1,69.30081605351171,0.053511705685618735,79.9993704484515,False
1,73.63211705685619,0.0568561872909699,79.14096821154362,False
1,77.96341806020067,0.06020066889632107,77.77610131832762,False
1,82.29471906354516,0.06354515050167225,77.77610131832762,False
1,86.62602006688964,0.06688963210702342,77.77610131832762,False
1,90.95732107023412,0.07023411371237459,77.77610131832762,False
1,95.28862207357861,0.07357859531772576,77.77610131832762,False
1,99.61992307692309,0.07692307692307693,77.77610131832762,False
1,103.95122408026756,0.0802675585284281,77.77610131832762,False
1,108.28252508361204,0.08361204013377926,77.74808035826806,False
1,112.61382608695652,0.08695652173913043,77.74808035826806,False
1,116.94512709030101,0.09030100334448161,76.7516755016068,False
1,121.27642809364549,0.09364548494983278,76.15118862048628,False
1,125.60772909698997,0.09698996655518395,75.56807021674655,False
1,129.93903010033446,0.10033444816053513,75.09119754527373,False
1,134.27033110367893,0.10367892976588629,74.62458376157885,False
1,138.60163210702342,0.10702341137123747,74.1164871878119,False
1,142.9329331103679,0.11036789297658865,71.10472410006908,False
1,147.26423411371238,0.1137123745819398,71.10472410006908,False
1,151.59553511705687,0.11705685618729099,71.10472410006908,False
1,155.92683612040133,0.12040133779264214,71.10472410006908,False
1,160.25813712374583,0.12374581939799333,71.10472410006908,False
1,164.58943812709032,0.1270903010033445,71.10472410006908,False
1,168.92073913043478,0.13043478260869565,71.10472410006908,False
1,173.25204013377927,0.13377926421404684,71.10472410006908,False
1,177.58334113712377,0.137123745819398,67.46942609187438,False
1,181.91464214046823,0.14046822742474918,63.369547988922236,False
1,186.24594314381272,0.14381270903010035,63.354294203112794,False
1,190.57724414715722,0.14715719063545152,63.354294203112794,True
1,194.90854515050168,0.1505016722408027,63.354294203112794,True
1,199.23984615384617,0.15384615384615385,63.354294203112794,True
1,203.57114715719064,0.15719063545150502,63.354294203112794,True
1,207.90244816053513,0.1605351170568562,63.354294203112794,True
1,212.23374916387962,0.1638795986622074,63.354294203112794,True
1,216.5650501672241,0.16722408026755853,63.354294203112794,True
1,220.89635117056858,0.17056856187290972,63.354294203112794,True
1,225.22765217391304,0.17391304347826086,63.354294203112794,True
1,229.55895317725754,0.17725752508361206,63.35196377720872,True
1,233.89025418060203,0.18060200668896323,63.34205946711638,True
1,238.2215551839465,0.1839464882943144,63.33215515702405,True
1,242.55285618729098,0.18729096989966557,63.33129002352642,True
1,246.88415719063548,0.19063545150501673,63.33129002352642,True
1,251.21545819397994,0.1939799331103679,63.33129002352642,True
1,255.54675919732443,0.19732441471571907,62.70260054986814,True
1,259.8780602006689,0.20066889632107027,61.98591058319689,True
1,264.2093612040134,0.20401337792642144,61.13885823983638,True
1,268.54066220735785,0.20735785953177258,60.29019323786466,True
1,272.87196321070235,0.21070234113712374,59.441528235892946,True
1,277.20326421404684,0.21404682274247494,58.50141839058488,True
1,281.53456521739133,0.2173913043478261,58.39542754880765,True
1,285.8658662207358,0.2207357859531773,58.39542754880765,True
1,290.19716722408026,0.22408026755852842,58.39542754880765,True
1,294.52846822742475,0.2274247491638796,58.39542754880765,True
1,298.85976923076925,0.23076923076923078,57.244890402339706,True
1,303.19107023411374,0.23411371237458198,56.702752056378635,True
1,307.52237123745823,0.23745819397993315,56.702752056378635,True
1,311.85367224080267,0.2408026755852843,56.702752056378635,True
1,316.18497324414716,0.24414715719063546,56.702752056378635,True
1,320.51627424749165,0.24749163879598665,56.702752056378635,True
1,324.84757525083614,0.2508361204013378,56.702752056378635,True
1,329.17887625418064,0.254180602006689,56.702752056378635,True
1,333.51017725752513,0.2575250836120402,56.702752056378635,True
1,337.84147826086956,0.2608695652173913,56.702752056378635,True
1,342.17277926421406,0.26421404682274247,56.702752056378635,True
1,346.50408026755855,0.2675585284280937,51.553498049568766,True
1,350.83538127090304,0.27090301003344486,51.50457421745527,True
1,355.16668227424753,0.274247491638796,51.50457421745527,True
1,359.49798327759197,0.27759197324414714,51.50457421745527,True
1,363.82928428093646,0.28093645484949836,51.50457421745527,True
1,368.16058528428096,0.28428093645484953,51.50457421745527,True
1,372.49188628762545,0.2876254180602007,51.388186608345165,True
1,376.82318729096994,0.29096989966555187,50.86614373271935,True
1,381.15448829431443,0.29431438127090304,50.86614373271935,True
1,385.48578929765887,0.2976588628762542,50.86614373271935,True
1,389.81709030100336,0.3010033444816054,50.83090931972204,True
1,394.14839130434785,0.30434782608695654,50.7689091157987,True
1,398.47969230769235,0.3076923076923077,50.747248507073,True
1,402.81099331103684,0.31103678929765893,48.73255398959142,True
1,407.1422943143813,0.31438127090301005,48.73255398959142,True
1,411.47359531772577,0.3177257525083612,48.73255398959142,True
1,415.80489632107026,0.3210702341137124,48.21240741349356,True
1,420.13619732441475,0.3244147157190636,48.210108321484654,True
1,424.46749832775924,0.3277591973244148,48.210108321484654,True
1,428.7987993311037,0.3311036789297659,48.210108321484654,True
1,433.1301003344482,0.33444816053511706,48.15761015604901,True
1,437.46140133779267,0.3377926421404683,48.15711136313092,True
1,441.79270234113716,0.34113712374581945,48.15711136313092,True
1,446.12400334448165,0.3444816053511706,48.15711136313092,True
1,450.4553043478261,0.34782608695652173,48.15711136313092,True
1,454.7866053511706,0.35117056856187295,48.15711136313092,True
1,459.11790635451507,0.3545150501672241,46.31215237780446,True
1,463.44920735785956,0.3578595317725753,46.31215237780446,True
1,467.78050836120406,0.36120401337792646,46.31215237780446,True
1,472.11180936454855,0.3645484949832776,46.31215237780446,True
1,476.443110367893,0.3678929765886288,46.31215237780446,True
1,480.7744113712375,0.37123745819397996,46.31215237780446,True
1,485.10571237458197,0.37458193979933113,46.31215237780446,True
1,489.43701337792646,0.3779264214046823,46.31215237780446,True
1,493.76831438127095,0.38127090301003347,43.15718402301889,True
1,498.0996153846154,0.38461538461538464,43.15718402301889,True
1,502.4309163879599,0.3879598662207358,43.15718402301889,True
1,506.7622173913044,0.391304347826087,43.15718402301889,True
1,511.09351839464887,0.39464882943143814,43.15718402301889,True
1,515.4248193979934,0.39799331103678937,43.15718402301889,True
1,519.7561204013379,0.40133779264214053,43.15718402301889,True
1,524.0874214046823,0.4046822742474917,43.15718402301889,True
1,528.4187224080268,0.40802675585284287,43.15718402301889,True
1,532.7500234113712,0.411371237458194,43.15718402301889,True
1,537.0813244147157,0.41471571906354515,42.1995797876069,True
1,541.4126254180602,0.4180602006688963,41.11429498747332,True
1,545.7439264214047,0.4214046822742475,40.02901018733974,True
1,550.0752274247492,0.4247491638795987,39.27482922453506,True
1,554.4065284280937,0.4280936454849499,39.27482922453506,True
1,558.7378294314382,0.43143812709030105,39.27482922453506,True
1,563.0691304347827,0.4347826086956522,39.27482922453506,True
1,567.4004314381272,0.4381270903010034,39.27482922453506,True
1,571.7317324414716,0.4414715719063546,39.27482922453506,True
1,576.0630334448161,0.4448160535117058,39.0734227863358,True
1,580.3943344481605,0.44816053511705684,38.7133730354034,True
1,584.725635451505,0.45150501672240806,38.660245056203,True
1,589.0569364548495,0.4548494983277592,38.660245056203,True
1,593.388237458194,0.4581939799331104,38.421609273203615,True
1,597.7195384615385,0.46153846153846156,38.026970344915775,True
1,602.050839464883,0.46488294314381273,37.688199635359815,True
1,606.3821404682275,0.46822742474916396,37.688199635359815,True
1,610.713441471572,0.4715719063545151,37.688199635359815,True
1,615.0447424749165,0.4749163879598663,37.688199635359815,True
1,619.376043478261,0.47826086956521746,37.5896377710733,True
1,623.7073444816053,0.4816053511705686,37.543966835452345,True
1,628.0386454849498,0.48494983277591974,37.543966835452345,True
1,632.3699464882943,0.4882943143812709,37.28920547299166,True
1,636.7012474916388,0.4916387959866221,35.827761277932886,True
1,641.0325484949833,0.4949832775919733,34.773510756064205,True
1,645.3638494983278,0.49832775919732447,34.75263450810643,True
1,649.6951505016723,0.5016722408026756,34.75263450810643,True
1,654.0264515050168,0.5050167224080269,34.75263450810643,True
1,658.3577525083613,0.508361204013378,34.75263450810643,True
1,662.6890535117058,0.5117056856187292,34.75263450810643,True
1,667.0203545150503,0.5150501672240804,34.75263450810643,True
1,671.3516555183946,0.5183946488294314,34.75263450810643,True
1,675.6829565217391,0.5217391304347826,34.75263450810643,True
1,680.0142575250836,0.5250836120401338,34.75263450810643,True
