feature,coef,abs_coef
score_switch,-0.05706231317359666,0.05706231317359666
score_event_type,-0.05251881783255211,0.05251881783255211
current_abs_mean_a,0.04436735616108602,0.04436735616108602
rolling_flight_frac_5,0.04360686879122739,0.04360686879122739
soc_stress_index,0.03410444984889267,0.03410444984889267
current_span_a,-0.032107207839874266,0.032107207839874266
event_type_charge,0.029349551697508903,0.029349551697508903
charge_event_flag,0.029349551697490275,0.029349551697490275
kalman_coulomb_gap_mean_pct,0.029211131711844224,0.029211131711844224
estimation_reset_risk,-0.025105696919953676,0.025105696919953676
p95_abs_dtemp_c_per_min,0.011737015213981048,0.011737015213981048
soc_min_pct,0.01142178288233813,0.01142178288233813
observed_soh_span_pct,0.00402664791644416,0.00402664791644416
score_dtemp,0.0017564850844660703,0.0017564850844660703
p95_abs_dcurrent_a_per_s,0.001149323543254858,0.001149323543254858
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
