epoch,train_loss,train_data_loss,train_step_loss,train_residual_loss,train_monotonic_loss,train_initial_loss,valid_mae,calendar_weight,cycle_weight,thermal_weight,resistance_weight,history_weight,health_gain,valid_mean_residual_abs
1,62.444435119628906,2.096428871154785,60.190589904785156,0.31483694911003113,7.321719674990845e-09,0.0,1.432870795927852,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.018159929662942886,0.04858734831213951,0.5612344145774841
2,58.77350616455078,1.2522255182266235,57.36408996582031,0.31438377499580383,2.520544484241327e-08,0.0,1.467536144945995,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.01814195141196251,0.04853995144367218,0.5605509877204895
3,56.64391326904297,1.1554232835769653,55.311641693115234,0.31389495730400085,6.070211355790889e-08,0.07960653305053711,1.555609921374953,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.018123995512723923,0.04849259927868843,0.559928297996521
4,55.549869537353516,1.3924388885498047,53.76108169555664,0.3133362829685211,8.635697668069042e-08,0.9587192535400391,1.5683962810470398,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.01810605451464653,0.04844529926776886,0.5593905448913574
5,54.644630432128906,1.5939003229141235,52.48435592651367,0.3127496838569641,1.0399259053883725e-07,1.6399993896484375,1.5020579602344926,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.01808813028037548,0.04839804396033287,0.5589130520820618
6,53.56427764892578,1.6615997552871704,51.34657287597656,0.3121490776538849,1.1549710166036675e-07,1.6001222133636475,1.412468875747129,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.01807023212313652,0.048350848257541656,0.5584695935249329
7,52.3692741394043,1.6424589157104492,50.304595947265625,0.3115389347076416,1.218998733065746e-07,1.0657989978790283,1.3717070889760212,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.018052352592349052,0.04830370843410492,0.5580432415008545
8,51.2498779296875,1.6158243417739868,49.365325927734375,0.31092238426208496,1.2492814960296528e-07,0.4530709385871887,1.376723048198654,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.018034491688013077,0.048256631940603256,0.5576227903366089
9,50.34628677368164,1.6445999145507812,48.52836227416992,0.3103141188621521,1.33600238427789e-07,0.07267645001411438,1.3982866585972797,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.01801665499806404,0.04820962995290756,0.557198166847229
10,49.64353942871094,1.7534728050231934,47.735206604003906,0.3097233772277832,1.5370012818038958e-07,0.0,1.433485513710114,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.017998844385147095,0.04816269129514694,0.5567623376846313
11,49.023990631103516,1.9322134256362915,46.93720245361328,0.30915307998657227,1.9009534923952742e-07,0.0,1.4650590276143638,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.01798105426132679,0.048115815967321396,0.5563153624534607
12,48.42992401123047,2.1623222827911377,46.11329650878906,0.30860769748687744,2.5076266751966614e-07,0.0,1.4722483531538262,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.017963286489248276,0.04806901142001152,0.555859386920929
13,47.84516906738281,2.4342832565307617,45.25684356689453,0.30808427929878235,3.413656202155835e-07,0.0,1.4555800104715737,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.01794554479420185,0.048022281378507614,0.5553973317146301
14,47.27885437011719,2.746638059616089,44.37842559814453,0.3075781762599945,4.6482892912536045e-07,0.0,1.4297338738498917,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.017927831038832664,0.047975633293390274,0.554931640625
15,46.75202560424805,3.1004691123962402,43.498016357421875,0.30708175897598267,6.173710858092818e-07,0.0,1.4182702489646084,0.017910141497850418,0.017910141497850418,0.01791013404726982,0.01791013404726982,0.01791013404726982,0.0479290597140789,0.5544648766517639
16,46.28174591064453,3.4929041862487793,42.63554763793945,0.3065861463546753,7.869864475651411e-07,0.0,1.4312843874276402,0.01789247803390026,0.017892470583319664,0.017892461270093918,0.017892461270093918,0.017892461270093918,0.0478825680911541,0.553999662399292
17,45.872074127197266,3.91304874420166,41.80598449707031,0.3060869574546814,9.601480996934697e-07,0.0,1.4657644248870483,0.017874833196401596,0.01787482388317585,0.017874816432595253,0.017874816432595253,0.017874816432595253,0.04783615097403526,0.5535385608673096
18,45.516719818115234,4.344104290008545,41.01976776123047,0.30557748675346375,1.1242931350352592e-06,0.0002293561410624534,1.5223746701895473,0.01785721257328987,0.017857203260064125,0.01785719394683838,0.01785719394683838,0.01785719394683838,0.047789812088012695,0.5530841946601868
19,45.213165283203125,4.767693996429443,40.29084014892578,0.3050541579723358,1.2680326335612335e-06,0.008419740945100784,1.5982333723321018,0.017839625477790833,0.01783960871398449,0.017839599400758743,0.017839599400758743,0.017839599400758743,0.0477435365319252,0.5526401996612549
