model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,752,752,5.148936170212766,7.6892782496148495,0.427611411710458,5.148936170212766,7.6892782496148495,-0.026320749238104346
ridge_raw_only,train,752,752,3.984536393058086,6.237459995505964,0.6233522656105284,3.984536393058086,6.237459995505964,0.3246521805883811
ridge_raw_plus_latent,train,752,752,3.8677725950372976,5.830478248165771,0.6708997805995445,3.8677725950372976,5.830478248165771,0.40990720175112316
elastic_raw_plus_latent_plus_history,train,752,752,4.625110617719832,6.947329639536729,0.5327432060572872,4.625110617719832,6.947329639536729,0.16218570276020727
ridge_raw_plus_latent_plus_history,train,752,752,3.581846970693493,5.197489206601666,0.7384787368955337,3.581846970693493,5.197489206601666,0.531079577436825
gbdt_raw_plus_latent_plus_history,train,752,752,0.36851773802342547,0.498263670835934,0.9975965324696359,0.36851773802342547,0.498263670835934,0.9956904651018567
random_forest_raw_plus_latent_plus_history,train,752,752,1.1011918454939014,1.5921295053528084,0.9754598849517496,1.1011918454939014,1.5921295053528084,0.9559983728222595
gam_spline_raw_plus_latent_plus_history,train,752,752,1.9475511999039723,2.703478231843134,0.9292436263069559,1.9475511999039723,2.703478231843134,0.8731303594311314
lstm_sequence,train,752,752,12.026711311746151,15.257149083626864,-1.253546857708359,12.026711311746151,15.257149083626864,-3.0407197955464147
gru_sequence,train,752,752,10.578233282616798,13.169469483475465,-0.6790219488508715,10.578233282616798,13.169469483475465,-2.0105685189869
physics_hybrid_nn,train,752,752,4.909300712828941,7.446423780326662,0.46319653563135454,4.909300712828941,7.446423780326662,0.03748511934736565
physics_informed_pinn,train,752,752,4.764982507583943,7.1187283610799685,0.5094032628481657,4.764982507583943,7.1187283610799685,0.12033604242169071
naive_zero_delta,valid,166,166,1.0120481927710843,1.3884202690012466,0.46384593645282424,1.0120481927710843,1.3884202690012466,-0.00030129557095515125
ridge_raw_only,valid,166,166,1.8410087616168636,2.298899792525506,-0.46990001308460205,1.8410087616168636,2.298899792525506,-1.7423887785547247
ridge_raw_plus_latent,valid,166,166,3.254998554553332,3.8401218446839787,-3.101452824188681,3.254998554553332,3.8401218446839787,-6.6520702773673905
elastic_raw_plus_latent_plus_history,valid,166,166,1.0472903189882168,1.369011817305428,0.478730750981225,1.0472903189882168,1.369011817305428,0.027469265671433818
ridge_raw_plus_latent_plus_history,valid,166,166,2.9490438231238385,3.879570543809032,-3.186152235723992,2.9490438231238385,3.879570543809032,-6.810093757656494
gbdt_raw_plus_latent_plus_history,valid,166,166,4.551692772265244,6.549600947101899,-10.931015007028531,4.551692772265244,6.549600947101899,-21.259664862088716
random_forest_raw_plus_latent_plus_history,valid,166,166,3.7142781227093034,5.462295970435049,-7.298472675667114,3.7142781227093034,5.462295970435049,-14.482439718559718
gam_spline_raw_plus_latent_plus_history,valid,166,166,2.9147019455762817,3.4374286478412066,-2.2863596963663055,2.9147019455762817,3.4374286478412066,-5.131353067135963
lstm_sequence,valid,166,166,1.5501312347779792,1.9147414487341599,-0.019689597641550094,1.5501312347779792,1.9147414487341599,-0.902432332327777
gru_sequence,valid,166,166,2.727905227477292,3.3210428423137257,-2.067585440920867,2.727905227477292,3.3210428423137257,-4.723186485851837
physics_hybrid_nn,valid,166,166,1.2063320573553982,1.5348641015986597,0.3447793610689952,1.2063320573553982,1.5348641015986597,-0.222443507508441
physics_informed_pinn,valid,166,166,1.3717070889760212,1.68772569610047,0.2077697211781312,1.3717070889760212,1.68772569610047,-0.4780620500255255
naive_zero_delta,test,136,136,5.477941176470588,7.881941385217223,0.26248064841605834,5.477941176470588,7.881941385217223,-0.44098618661550115
ridge_raw_only,test,136,136,5.1456904273147,6.598128975465802,0.48316892337902506,5.1456904273147,6.598128975465802,-0.009799187811112553
ridge_raw_plus_latent,test,136,136,6.516771916105065,7.237288769243991,0.37818839771487733,6.516771916105065,7.237288769243991,-0.21491311061297869
elastic_raw_plus_latent_plus_history,test,136,136,5.633892946707471,7.837375240154393,0.27079724718769493,5.633892946707471,7.837375240154393,-0.42473698051153397
ridge_raw_plus_latent_plus_history,test,136,136,5.872353571400587,6.6626999950479675,0.4730037372245339,5.872353571400587,6.6626999950479675,-0.029660216272993756
gbdt_raw_plus_latent_plus_history,test,136,136,11.89046455665584,13.921768545753588,-1.3008898950140386,11.89046455665584,13.921768545753588,-3.495543809823758
random_forest_raw_plus_latent_plus_history,test,136,136,12.937357868942316,15.207685728979845,-1.745574778602664,12.937357868942316,15.207685728979845,-4.364381723394084
gam_spline_raw_plus_latent_plus_history,test,136,136,5.582878972284863,7.70114523716396,0.2959270713061468,5.582878972284863,7.70114523716396,-0.3756376187808952
lstm_sequence,test,136,136,9.216026362250833,13.528539619526821,-1.1727454749061814,9.216026362250833,13.528539619526821,-3.24517161434075
gru_sequence,test,136,136,9.462360746720258,12.90139421444231,-0.9759698324682586,9.462360746720258,12.90139421444231,-2.8607057938758818
physics_hybrid_nn,test,136,136,5.166682383593391,7.516658266675488,0.32925625598091934,5.166682383593391,7.516658266675488,-0.31051811429011966
physics_informed_pinn,test,136,136,5.861676019780776,8.144967716601032,0.21243618698936007,5.861676019780776,8.144967716601032,-0.538764471995552
naive_zero_delta,holdout,48,48,0.9166666666666666,1.2583057392117916,-1.7469879518072284,0.9166666666666666,1.2583057392117916,-1.130841121495327
ridge_raw_only,holdout,48,48,1.076247810745355,1.3015546399606281,-1.9390651233209368,1.076247810745355,1.3015546399606281,-1.2798355629498857
ridge_raw_plus_latent,holdout,48,48,0.9256953246168204,1.1101245536911952,-1.1380990308188297,0.9256953246168204,1.1101245536911952,-0.6585254164295595
elastic_raw_plus_latent_plus_history,holdout,48,48,1.5314086411411674,1.7098189916016258,-4.072063393999884,1.5314086411411674,1.7098189916016258,-2.934404314971873
ridge_raw_plus_latent_plus_history,holdout,48,48,1.3635866212770307,1.7018559922576058,-4.024929998158665,1.3635866212770307,1.7018559922576058,-2.8978428957679365
gbdt_raw_plus_latent_plus_history,holdout,48,48,1.0072703639857945,1.2296420090780211,-1.623262695788894,1.0072703639857945,1.2296420090780211,-1.0348673247708242
random_forest_raw_plus_latent_plus_history,holdout,48,48,0.8955168570346567,1.1654137786192504,-1.3563765741803162,0.8955168570346567,1.1654137786192504,-0.8278435108127686
gam_spline_raw_plus_latent_plus_history,holdout,48,48,2.240428462957379,2.6923537511987945,-11.576177059151417,2.240428462957379,2.6923537511987945,-8.75535229822026
lstm_sequence,holdout,48,48,24.425508817036945,24.437099596688416,-1035.0571624648135,24.425508817036945,24.437099596688416,-802.6705092016779
gru_sequence,holdout,48,48,21.446784337361652,21.460191078258916,-798.0088115736773,21.446784337361652,21.460191078258916,-618.7918818749087
physics_hybrid_nn,holdout,48,48,0.7667415936787924,0.8531848373557852,-0.2629049253483098,0.7667415936787924,0.8531848373557852,0.020363469122338995
physics_informed_pinn,holdout,48,48,0.7892131805419922,0.9636494855264576,-0.6111003332238372,0.7892131805419922,0.9636494855264576,-0.24973203418297651
