model,eval_split,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,774,5.025839793281654,7.582790252297364,0.4544257587362631,5.025839793281654,7.582790252297364,-0.02586924947774505
naive_zero_delta,valid,166,1.0120481927710843,1.3884202690012466,0.46384593645282424,1.0120481927710843,1.3884202690012466,-0.00030129557095515125
naive_zero_delta,test,136,5.477941176470588,7.881941385217223,0.26248064841605834,5.477941176470588,7.881941385217223,-0.44098618661550115
naive_zero_delta,holdout,70,0.9857142857142858,1.2817398889233114,-0.5359664186223998,0.9857142857142858,1.2817398889233114,-1.447552447552447
ridge_raw_only,train,774,3.916550989896343,6.156537702045812,0.6403592804604041,3.916550989896343,6.156537702045812,0.32375041354386547
ridge_raw_only,valid,166,1.8410087616168636,2.298899792525506,-0.46990001308460205,1.8410087616168636,2.298899792525506,-1.7423887785547247
ridge_raw_only,test,136,5.1456904273147,6.598128975465802,0.48316892337902506,5.1456904273147,6.598128975465802,-0.009799187811112553
ridge_raw_only,holdout,70,1.1466849205134004,1.3666724089307332,-0.7462675098892215,1.1466849205134004,1.3666724089307332,-1.7826658617602344
ridge_raw_plus_latent,train,774,3.8130465260726427,5.759835951347051,0.6852135719276762,3.8130465260726427,5.759835951347051,0.40809207567366224
ridge_raw_plus_latent,valid,166,3.254998554553332,3.8401218446839787,-3.101452824188681,3.254998554553332,3.8401218446839787,-6.6520702773673905
ridge_raw_plus_latent,test,136,6.516771916105065,7.237288769243991,0.37818839771487733,6.516771916105065,7.237288769243991,-0.21491311061297869
ridge_raw_plus_latent,holdout,70,1.1094522175287207,1.4132783456797307,-0.86739989383695,1.1094522175287207,1.4132783456797307,-1.975689523745654
elastic_raw_plus_latent_plus_history,train,774,4.550674054245279,6.857249146314448,0.5538348656141356,4.550674054245279,6.857249146314448,0.16105443230721894
elastic_raw_plus_latent_plus_history,valid,166,1.0472903189882168,1.369011817305428,0.478730750981225,1.0472903189882168,1.369011817305428,0.027469265671433818
elastic_raw_plus_latent_plus_history,test,136,5.633892946707471,7.837375240154393,0.27079724718769493,5.633892946707471,7.837375240154393,-0.42473698051153397
elastic_raw_plus_latent_plus_history,holdout,70,1.5386181319680894,1.7095159551179726,-1.7322990887109855,1.5386181319680894,1.7095159551179726,-3.353900736982145
ridge_raw_plus_latent_plus_history,train,774,3.543731264362707,5.144002817101749,0.7489280667678828,3.543731264362707,5.144002817101749,0.527897477136851
ridge_raw_plus_latent_plus_history,valid,166,2.9490438231238385,3.879570543809032,-3.186152235723992,2.9490438231238385,3.879570543809032,-6.810093757656494
ridge_raw_plus_latent_plus_history,test,136,5.872353571400587,6.6626999950479675,0.4730037372245339,5.872353571400587,6.6626999950479675,-0.029660216272993756
ridge_raw_plus_latent_plus_history,holdout,70,1.5439810777781577,1.8804133244774024,-2.305891228252922,1.5439810777781577,1.8804133244774024,-4.267916061804064
gbdt_raw_plus_latent_plus_history,train,774,0.363739183101731,0.4930697849464673,0.9976931861452082,0.363739183101731,0.4930697849464673,0.9956623879594855
gbdt_raw_plus_latent_plus_history,valid,166,4.551692772265244,6.549600947101899,-10.931015007028531,4.551692772265244,6.549600947101899,-21.259664862088716
gbdt_raw_plus_latent_plus_history,test,136,11.89046455665584,13.921768545753588,-1.3008898950140386,11.89046455665584,13.921768545753588,-3.495543809823758
gbdt_raw_plus_latent_plus_history,holdout,70,1.060373480450551,1.3011582094646879,-0.582858645617444,1.060373480450551,1.3011582094646879,-1.5222749047373139
random_forest_raw_plus_latent_plus_history,train,774,1.0839460540637456,1.573646227413186,0.9765031317922386,1.0839460540637456,1.573646227413186,0.9558177187809693
random_forest_raw_plus_latent_plus_history,valid,166,3.7142781227093034,5.462295970435049,-7.298472675667114,3.7142781227093034,5.462295970435049,-14.482439718559718
random_forest_raw_plus_latent_plus_history,test,136,12.937357868942316,15.207685728979845,-1.745574778602664,12.937357868942316,15.207685728979845,-4.364381723394084
random_forest_raw_plus_latent_plus_history,holdout,70,0.9049178562008263,1.1558885199465712,-0.24914778203910415,0.9049178562008263,1.1558885199465712,-0.9905088250735621
gam_spline_raw_plus_latent_plus_history,train,774,1.9336581307849847,2.68114399582884,0.9317918846887302,1.9336581307849847,2.68114399582884,0.871745029786261
gam_spline_raw_plus_latent_plus_history,valid,166,2.9147019455762817,3.4374286478412066,-2.2863596963663055,2.9147019455762817,3.4374286478412066,-5.131353067135963
gam_spline_raw_plus_latent_plus_history,test,136,5.582878972284863,7.70114523716396,0.2959270713061468,5.582878972284863,7.70114523716396,-0.3756376187808952
gam_spline_raw_plus_latent_plus_history,holdout,70,2.3156800048252544,2.889310895661606,-6.804956213273318,2.3156800048252544,2.889310895661606,-11.437146705310266
lstm_sequence,train,752,12.026711311746151,15.257149083626864,-1.253546857708359,12.026711311746151,15.257149083626864,-3.0407197955464147
lstm_sequence,valid,166,1.5501312347779792,1.9147414487341599,-0.019689597641550094,1.5501312347779792,1.9147414487341599,-0.902432332327777
lstm_sequence,test,136,9.216026362250833,13.528539619526821,-1.1727454749061814,9.216026362250833,13.528539619526821,-3.24517161434075
lstm_sequence,holdout,48,24.425508817036945,24.437099596688416,-1035.0571624648135,24.425508817036945,24.437099596688416,-802.6705092016779
gru_sequence,train,752,10.578233282616798,13.169469483475465,-0.6790219488508715,10.578233282616798,13.169469483475465,-2.0105685189869
gru_sequence,valid,166,2.727905227477292,3.3210428423137257,-2.067585440920867,2.727905227477292,3.3210428423137257,-4.723186485851837
gru_sequence,test,136,9.462360746720258,12.90139421444231,-0.9759698324682586,9.462360746720258,12.90139421444231,-2.8607057938758818
gru_sequence,holdout,48,21.446784337361652,21.460191078258916,-798.0088115736773,21.446784337361652,21.460191078258916,-618.7918818749087
physics_hybrid_nn,train,774,4.812023093842105,7.3445764772780935,0.4881658183153297,4.812023093842105,7.3445764772780935,0.037573792696563024
physics_hybrid_nn,valid,166,1.2063320573553982,1.5348641015986597,0.3447793610689952,1.2063320573553982,1.5348641015986597,-0.222443507508441
physics_hybrid_nn,test,136,5.166682383593391,7.516658266675488,0.32925625598091934,5.166682383593391,7.516658266675488,-0.31051811429011966
physics_hybrid_nn,holdout,70,0.721026611328125,0.8254744527028661,0.3629270076094312,0.721026611328125,0.8254744527028661,-0.01517164886560396
physics_informed_pinn,train,774,4.687619497609693,7.026046213838817,0.5315990414175067,4.687619497609693,7.026046213838817,0.119243352247287
physics_informed_pinn,valid,166,1.3717070889760212,1.68772569610047,0.2077697211781312,1.3717070889760212,1.68772569610047,-0.4780620500255255
physics_informed_pinn,test,136,5.861676019780776,8.144967716601032,0.21243618698936007,5.861676019780776,8.144967716601032,-0.538764471995552
physics_informed_pinn,holdout,70,0.8673155648367745,1.050336210586262,-0.03142723923233515,0.8673155648367745,1.050336210586262,-0.6435725633373881
