epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,69.64400306114784,61.580363053541916,23.03889358960665,0.0013618854035695011,2.9465134048223263e-06,1.2160126100103539,0.01975352317094803,0.01954813115298748,0.02230020798742771,0.023560430854558945,0.020284200087189674
2,71.40358352661133,63.61783893291767,22.24484737102802,0.002369280528420439,2.93863322440302e-05,1.2077493322900978,0.02105097845196724,0.021450471132993698,0.02739991992712021,0.030073542147874832,0.027097215875983238
3,57.13028599665715,50.2851986518273,19.5566469339224,0.012996494196928464,0.0010015580337494612,1.2578647567565182,0.02533346600830555,0.030726328492164612,0.05290905758738518,0.06786976754665375,0.06722841411828995
4,55.81023964515099,50.80990439194899,14.282872053293081,0.06653313023539689,0.000826184987090528,1.285282916333302,0.026258088648319244,0.032350823283195496,0.05134580656886101,0.06857895851135254,0.06553184986114502
5,50.86884542611929,47.06167279756986,10.871000996002785,0.11614950402424885,0.0018508461071178317,1.2231289507394814,0.027102043852210045,0.037032321095466614,0.056257691234350204,0.08628148585557938,0.0836624726653099
6,44.470558459942154,41.142799377441406,9.496208851154034,0.2043035110602012,0.0014454086776822805,1.2715204078030873,0.024302827194333076,0.0344320647418499,0.05072175711393356,0.07992755621671677,0.07585802674293518
7,42.11015481215257,39.26469964247484,8.107041468987099,0.3995278557905784,0.0019804255571216345,1.4520221848085701,0.023205673322081566,0.03660409897565842,0.054034773260354996,0.08946260809898376,0.08985324949026108
8,39.05032187241774,36.71760764488807,6.627008502299969,0.6630749358580663,0.0007431344711221755,1.3932757090373211,0.020473433658480644,0.02788599394261837,0.04001558944582939,0.06618590652942657,0.05937422439455986
9,38.515867526714615,36.47827559251051,5.758475982225859,1.106269203699552,0.0019883406348526478,1.6907409300287086,0.02105281874537468,0.03460489213466644,0.04978150874376297,0.08496352285146713,0.08666181564331055
10,36.002605144794174,34.19315088712252,5.087952467111441,1.433543636248662,0.0008100898121483624,1.4387810948383377,0.01880221627652645,0.025301974266767502,0.037026189267635345,0.0607452355325222,0.05749192833900452
11,35.08094666554378,33.41220076267536,4.640505625651433,2.228450353328998,0.0015344604616984725,2.0135487476027154,0.019643528386950493,0.03003772906959057,0.04537035897374153,0.07751758396625519,0.07690523564815521
12,34.81502709021935,33.479524465707634,3.6766141102864194,2.434401145348182,0.0012224398087710142,1.4556351167609893,0.018522974103689194,0.0272073894739151,0.03994831442832947,0.06761272251605988,0.06851602345705032
