feature,coef,abs_coef
rolling_soc_mean_5,1.1544297668501875,1.1544297668501875
voltage_max_v,1.0660660661076968,1.0660660661076968
avg_cell_temp_mean_c,1.0557396002753554,1.0557396002753554
voltage_mean_v,0.9662502072491412,0.9662502072491412
rolling_latent_filter_delta_mean_5,-0.9083051102094987,0.9083051102094987
cumulative_ah,-0.8493954107561401,0.8493954107561401
latent_soh_smooth_std_pct,-0.8146760026068326,0.8146760026068326
score_soc_edge,-0.7888262917093936,0.7888262917093936
cumulative_efc,-0.7845397497087647,0.7845397497087647
cumulative_flight_count,-0.7582744971127854,0.7582744971127854
cumulative_event_count,-0.6799248864862643,0.6799248864862643
observed_soh_pct,-0.6659674111594458,0.6659674111594458
soc_edge_stress_proxy,-0.6391361612243887,0.6391361612243887
event_ah,-0.6320520751207331,0.6320520751207331
rolling_current_abs_mean_5,0.5993732816125142,0.5993732816125142
throughput_stress_proxy,0.5905048584071269,0.5905048584071269
flag_rst_coulomb_any,0.5679045794191209,0.5679045794191209
observed_soh_delta_1,-0.5496066819455844,0.5496066819455844
rolling_gap_days_mean_5,0.5356948326346191,0.5356948326346191
avg_cell_temp_max_c,0.5217582002607754,0.5217582002607754
prev_observed_soh_pct,-0.5175912288080889,0.5175912288080889
storage_stress_proxy,0.5085746202736093,0.5085746202736093
rolling_soc_span_mean_5,0.446204388176642,0.446204388176642
arrhenius_temp_proxy,-0.4390293561651192,0.4390293561651192
rolling_observed_soh_mean_3,-0.4267670886810113,0.4267670886810113
score_current,0.4024683338097159,0.4024683338097159
observed_soh_slope_pct_per_day_1,-0.39710457694570805,0.39710457694570805
prev2_observed_soh_pct,-0.3703833869807065,0.3703833869807065
soc_max_pct,0.36603349613940495,0.36603349613940495
latent_filter_delta_1,-0.351745813953202,0.351745813953202
observed_soh_delta_2,-0.35106387823108337,0.35106387823108337
p95_abs_current_a,0.34835123218101044,0.34835123218101044
score_gap,0.33037810768581743,0.33037810768581743
time_since_prev_event_days,-0.32570143094531806,0.32570143094531806
current_rms_proxy_a,0.3114752626614908,0.3114752626614908
current_abs_mean_a,-0.2992825765184339,0.2992825765184339
observed_soh_span_pct,0.29843401716177026,0.29843401716177026
rolling_current_abs_max_5,-0.2833914197882661,0.2833914197882661
_filterpy_pred_var_pct2,-0.2813805068537595,0.2813805068537595
rolling_latent_filter_delta_std_5,0.2770411102316425,0.2770411102316425
event_type_other,0.2747365771677527,0.2747365771677527
rolling_observed_delta_std_5,0.27242523858834733,0.27242523858834733
voltage_sag_proxy_v,-0.2685308165529022,0.2685308165529022
soc_mean_pct,0.2603204996876669,0.2603204996876669
rolling_stress_index_mean_5,0.23598258734658975,0.23598258734658975
score_didt,-0.23319129362407964,0.23319129362407964
soc_span_pct,0.2317265031767302,0.2317265031767302
prev_delta_days,0.23156826065195218,0.23156826065195218
rolling_duration_mean_5,-0.22308289765063918,0.22308289765063918
duration_stress_index,-0.21040781204511727,0.21040781204511727
flag_new_est_batt_cap_any,-0.20688304718523065,0.20688304718523065
observed_soh_iqr_pct,-0.1968509146137405,0.1968509146137405
p95_abs_dcurrent_a_per_s,0.19393294705752903,0.19393294705752903
rolling_sigma_mean_5,0.19045921080923212,0.19045921080923212
rolling_condition_mean_5,0.19045921080923037,0.19045921080923037
avg_cell_temp_min_c,0.17879720471305366,0.17879720471305366
rolling_observed_soh_std_3,0.17460053182941535,0.17460053182941535
cap_est_delta_raw,0.16611048888567767,0.16611048888567767
rolling_stress_index_max_5,0.16376565168307558,0.16376565168307558
kalman_coulomb_gap_span_pct,-0.1496407597546419,0.1496407597546419
rolling_flight_frac_5,-0.14575022805832186,0.14575022805832186
event_efc,0.12542422174978163,0.12542422174978163
