feature,importance_mean,importance_std
latent_soh_smooth_std_pct,0.31150719082056727,0.040894714169296756
rolling_temp_mean_5,0.2683121150569736,0.023984501031319442
latent_soh_filter_pct,0.24880140018202015,0.07443394159701508
battery_id,0.11143859816332116,0.024364653295428407
rolling_soc_mean_5,0.10274438120285226,0.051522045334035156
observed_soh_span_pct,0.08697440943569897,0.03571735308415778
throughput_stress_proxy,0.08404557517748952,0.024611915388267548
rolling_latent_filter_delta_mean_5,0.08198280897635826,0.03034968704819961
avg_cell_temp_mean_c,0.0730339676834518,0.02246763208624502
_filterpy_pred_var_pct2,0.07162323899225251,0.016562183276506843
voltage_mean_v,0.06678204141757416,0.017385538283478393
avg_cell_temp_span_c,0.06509496223817317,0.02214325557610135
rolling_stress_index_max_5,0.06141842107240345,0.014099743770806797
rolling_current_abs_mean_5,0.057026846052322354,0.0345853986067199
current_span_a,0.0556349415568941,0.011080124084390196
degradation_stress_proxy,0.04439445756992235,0.00939648141513993
soc_min_pct,0.032181524410057526,0.049736668390033364
soc_stress_index,0.02627078614430749,0.004660559658456258
observed_soh_pct,0.025004715855817494,0.024718171490252724
kalman_coulomb_gap_span_pct,0.024966546300735627,0.013367654292804176
score_gap,0.024821707812213312,0.006063093609737293
internal_resistance_proxy_ohm,0.024081913447285785,0.01493598898813271
event_duration_s,0.023197299209792986,0.007930092884035195
rolling_observed_soh_mean_3,0.019018302597340588,0.002078719177128639
rolling_latent_filter_mean_3,0.018925892300256743,0.014624653710518225
duration_stress_index,0.0159046216331137,0.01009320742885931
p95_abs_current_a,0.013978247053953563,0.004749386410495273
current_abs_mean_a,0.012640422769127201,0.0047735390212865145
rolling_duration_mean_5,0.010971279116331178,0.004359308848094135
latent_filter_delta_2,0.010096428467689478,0.003866306516267358
instant_stress_index,0.008837187566040683,0.0021256428194798595
rolling_gap_days_mean_5,0.008432522729340341,0.010561891132909854
time_since_prev_event_days,0.007544676136094353,0.0019220789776475506
thermal_severity_proxy,0.006847637639723736,0.008113555434792948
rolling_observed_delta_std_5,0.006290061789027135,0.0036033575670696627
current_temp_stress_index,0.00453665407581223,0.0055886348445582145
event_ah,0.004245793832749279,0.0012190316433996454
rolling_observed_soh_std_3,0.0038639308593559464,0.0016145262583343158
score_current,0.003452830903485182,0.005414478386950984
_filterpy_pred_state_pct,0.003155710612155893,0.0010962270611470208
coulomb_gap_abs_pct,0.0027386215202628962,0.04042559813523782
observed_soh_delta_1,0.0026890502822194406,0.016693822383051542
score_switch,0.0024318634385836367,0.0015993093378085103
rolling_latent_filter_delta_std_5,0.0023327664314733098,0.0057457903909598545
soc_mean_pct,0.0012023047061738624,0.0038164211945480187
prev_observed_soh_pct,0.0010681957179999202,0.004586341340988938
rolling_stress_index_mean_5,4.303542616153066e-05,0.004354190519267846
cumulative_flight_count,0.0,0.0
battery_2,0.0,0.0
event_type_flight,0.0,0.0
event_type_charge,0.0,0.0
flag_rst_coulomb_any,0.0,0.0
rolling_condition_mean_5,0.0,0.0
flag_new_est_batt_cap_any,0.0,0.0
prev_latent_filter_pct,0.0,0.0
estimation_reset_risk,0.0,0.0
cumulative_event_count,0.0,0.0
plane_166,0.0,0.0
latent_soh_filterpy_filter_pct,0.0,0.0
