model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
elastic_raw_plus_latent_plus_history,valid,166,166,0.607979190573537,0.8598303132107535,0.7769903684202456,0.607979190573537,0.8598303132107535,-0.22991885197257456
ridge_raw_plus_latent_plus_history,valid,166,166,1.3740843502615816,1.7907439607062476,0.03269127186707077,1.3740843502615816,1.7907439607062476,-4.334797568968809
gbdt_raw_plus_latent_plus_history,valid,166,166,1.1554122608156283,1.635823659198558,0.19281871030418563,1.1554122608156283,1.635823659198558,-3.451679858505919
random_forest_raw_plus_latent_plus_history,valid,166,166,0.7518059474164213,1.0543706548001643,0.6646604814825738,0.7518059474164213,1.0543706548001643,-0.8494286220480509
gam_spline_raw_plus_latent_plus_history,valid,166,166,2.058708016677029,2.6841482922375164,-1.1732572031253583,2.058708016677029,2.6841482922375164,-10.985715528852195
lstm_sequence,valid,166,166,3.0483091882912507,3.543864076326348,-2.7883686041983062,3.0483091882912507,3.543864076326348,-19.89320506705649
gru_sequence,valid,166,166,1.6277905659503247,1.908724984951058,-0.09896745900110915,1.6277905659503247,1.908724984951058,-5.0609077103760765
physics_hybrid_nn,valid,166,166,0.5949128392231033,0.8859287301102109,0.7632468926571423,0.5949128392231033,0.8859287301102109,-0.3057153985743022
physics_informed_pinn,valid,166,166,0.7332910744540663,0.9974253872840062,0.6999048668606929,0.7332910744540663,0.9974253872840062,-0.655052559921637
naive_zero_delta,test,160,160,1.9125,4.686416541452541,0.7655879001597241,1.9125,4.686416541452541,-0.10586606243705932
ridge_raw_only,test,160,160,2.795598773269816,4.19052958786229,0.8125713083639049,2.795598773269816,4.19052958786229,0.11578357367828318
ridge_raw_plus_latent,test,160,160,3.253977088939485,4.115888461910121,0.8191887514917996,3.253977088939485,4.115888461910121,0.1470021233189901
elastic_raw_plus_latent_plus_history,test,160,160,2.118190683831942,4.673546981588618,0.7668735896723544,2.118190683831942,4.673546981588618,-0.09980067417502925
ridge_raw_plus_latent_plus_history,test,160,160,4.447208921096715,6.3095193262458364,0.5750960184532384,4.447208921096715,6.3095193262458364,-1.0045334404969641
gbdt_raw_plus_latent_plus_history,test,160,160,6.523747931912102,8.69454570574044,0.19315141738029795,6.523747931912102,8.69454570574044,-2.8064010588725847
random_forest_raw_plus_latent_plus_history,test,160,160,6.795189629225478,9.547032788141752,0.027174202044078943,6.795189629225478,9.547032788141752,-3.589417676629087
gam_spline_raw_plus_latent_plus_history,test,160,160,5.362122170862025,6.929823145829285,0.48744254660025943,5.362122170862025,6.929823145829285,-1.4180487831053017
lstm_sequence,test,160,160,7.9642096877098085,10.777817560932393,-0.23982362192402373,7.9642096877098085,10.777817560932393,-4.849010643340516
gru_sequence,test,160,160,6.328853124380112,9.501582527081538,0.036414756786650404,6.328853124380112,9.501582527081538,-3.5458242960191937
physics_hybrid_nn,test,160,160,2.417100691795349,3.9390523266953563,0.8343918327868545,2.417100691795349,3.9390523266953563,0.2187244092424926
physics_informed_pinn,test,160,160,2.065862607955933,4.533660047660205,0.7806204433707377,2.065862607955933,4.533660047660205,-0.03494830955439743
naive_zero_delta,holdout,72,72,0.2222222222222222,0.5270462766947299,0.7390831672404421,0.2222222222222222,0.5270462766947299,-0.21621621621621623
ridge_raw_only,holdout,72,72,1.3252005797419957,1.6455972333711089,-1.543616865232345,1.3252005797419957,1.6455972333711089,-10.856605979068675
ridge_raw_plus_latent,holdout,72,72,1.2978084238883305,1.617613455266717,-1.4578427865158652,1.2978084238883305,1.617613455266717,-10.456785759105626
elastic_raw_plus_latent_plus_history,holdout,72,72,0.5994673406388917,0.7504145019267227,0.47105923941750094,0.5994673406388917,0.7504145019267227,-1.4655608595057532
ridge_raw_plus_latent_plus_history,holdout,72,72,1.159464659809038,1.590490338893213,-1.3761106979336777,1.159464659809038,1.590490338893213,-10.075806538763485
gbdt_raw_plus_latent_plus_history,holdout,72,72,0.5013937022059896,0.7038911909177537,0.534611487579278,0.5013937022059896,0.7038911909177537,-1.1693236486908485
random_forest_raw_plus_latent_plus_history,holdout,72,72,0.4568539451857987,0.5907260638530818,0.6722242158797604,0.4568539451857987,0.5907260638530818,-0.5278670207429073
gam_spline_raw_plus_latent_plus_history,holdout,72,72,1.8137481304441851,2.1597407840147578,-3.381349091763825,1.8137481304441851,2.1597407840147578,-19.422859491084928
lstm_sequence,holdout,72,72,21.334590593973797,21.359273680272253,-427.52637760812274,21.334590593973797,21.359273680272253,-1996.4975321108357
gru_sequence,holdout,72,72,23.92142889234755,23.943530823493454,-537.4941461214519,23.92142889234755,23.943530823493454,-2509.0922233482206
physics_hybrid_nn,holdout,72,72,0.33326880137125653,0.437449630335765,0.8202533907672817,0.33326880137125653,0.437449630335765,0.1621439726728272
physics_informed_pinn,holdout,72,72,0.4614882998996311,0.6062750430930212,0.6547418166123078,0.4614882998996311,0.6062750430930212,-0.6093580355715147
