epoch,train_loss,train_data_loss,train_degradation_loss,train_residual_loss,train_smoothness_loss,valid_mae,mean_calendar_sensitivity,mean_cycle_sensitivity,mean_thermal_sensitivity,mean_resistance_sensitivity,mean_history_sensitivity
1,39.34654521942139,32.661588155306305,19.099805015784042,0.0012513416407343287,9.788021770873456e-07,0.7921489118093468,0.018129225820302963,0.015799690037965775,0.018459929153323174,0.019200483337044716,0.017648745328187943
2,38.382208824157715,31.824547877678505,18.73607053435766,0.0018177760693316276,4.40087069364381e-06,0.7759807081107634,0.01802503503859043,0.016253214329481125,0.020344771444797516,0.020017899572849274,0.01874650828540325
3,37.760343258197494,31.36146046565129,18.282087839566746,0.0076034780090244915,9.925777703756467e-05,0.7864176738693054,0.01882895641028881,0.019457567483186722,0.03447537124156952,0.0236803125590086,0.025362595915794373
4,29.567953916696403,25.39300643480741,11.925662810985859,0.04826195781620649,0.002463008975610137,0.7983089584902109,0.022294731810688972,0.02949678711593151,0.09530355781316757,0.03602715954184532,0.05028153955936432
5,23.494066898639385,21.01608371734619,7.077789196601281,0.03784826064768892,0.0022101467475295067,0.7360752978956843,0.018818078562617302,0.026753569021821022,0.08298409730195999,0.03174809738993645,0.04524867236614227
6,20.740527006296013,18.77891335120568,5.604089736938477,0.009129536714261541,0.0026443542446941137,0.7259311905826431,0.01764128915965557,0.025860074907541275,0.08788061887025833,0.030613334849476814,0.048286572098731995
7,18.48625681950496,17.031157842049232,4.157001623740563,0.007416345077637323,0.0023532568011432886,0.6755799442888742,0.01644250564277172,0.023888910189270973,0.08529507368803024,0.028480103239417076,0.045594967901706696
8,17.489059686660767,16.25058517089257,3.5379737523885875,0.009183455454534011,0.0024508123751729727,0.6655465091567442,0.01537341345101595,0.022470545023679733,0.0845487043261528,0.02670765109360218,0.043658506125211716
9,18.278340082902176,17.155257665193997,3.208005373294537,0.01401069344123803,0.002134895185008645,0.6678850105009884,0.013944278471171856,0.020213628187775612,0.08031755685806274,0.02460743486881256,0.04056660458445549
10,16.370972495812637,15.351251675532414,2.912261175421568,0.021471651839996973,0.0018854137742891908,0.6252194140330855,0.012475825846195221,0.01825360208749771,0.07623335719108582,0.022636819630861282,0.037324946373701096
11,16.420327773460976,15.371872938596285,2.993538572238042,0.03582725981966807,0.0015536523424088955,0.6130538388907191,0.011758389882743359,0.016405802220106125,0.07055005431175232,0.020969673991203308,0.03367074951529503
12,16.174376735320457,15.136245571649992,2.964079031577477,0.03518986875538898,0.002541046356782317,0.5932704052293157,0.011336631141602993,0.0175506379455328,0.08700460940599442,0.02275131829082966,0.03986172005534172
13,16.6173987021813,15.737742754129263,2.5095853071946363,0.06506820796773984,0.002116191666573286,0.6376306005271084,0.011042863130569458,0.016293330118060112,0.08231944590806961,0.021277161315083504,0.037220023572444916
14,22.78213412945087,21.952172389397255,2.367706697720748,0.06320203960729906,0.0021864951122552156,0.6150807759847986,0.010913592763245106,0.01569468528032303,0.08306088298559189,0.020458823069930077,0.03641137853264809
15,15.062078182513897,14.29203478189615,2.195865145096412,0.07452977729293107,0.0021218855399638414,0.5928972083401968,0.010412486270070076,0.014588004909455776,0.07955895364284515,0.01937309093773365,0.03427647426724434
16,14.89904572413518,14.205423318422758,1.9765958487987518,0.09068066966798281,0.0023633528035134077,0.636498141001506,0.010237552225589752,0.014741170220077038,0.08454099297523499,0.01981046050786972,0.035384807735681534
17,14.634333748083849,13.96312958919085,1.9110405353399424,0.11701141028771904,0.0025464536156505346,0.6339120979768684,0.010164394974708557,0.014537181705236435,0.08727245032787323,0.019715135917067528,0.03554564341902733
18,24.177227937258206,23.5605699465825,1.752678367954034,0.1610329059454111,0.002624402055516839,0.6084907255977033,0.00989384762942791,0.014221470803022385,0.08646201342344284,0.019253330305218697,0.034968920052051544
19,14.53303654377277,13.931871029046865,1.7060243441508367,0.20284299896313593,0.002128084423020482,0.6058601011712867,0.009549080394208431,0.013277465477585793,0.07940386235713959,0.017991038039326668,0.03198564425110817
20,14.517865621126615,13.866697107370083,1.846427755860182,0.24594484928345012,0.0034846975468099117,0.6321267277361399,0.009656711481511593,0.014346937648952007,0.09637374430894852,0.019792169332504272,0.03758963569998741
21,15.033739310044508,14.359829645890455,1.9075591334929833,0.31319958209216847,0.0024010015185922384,0.6126671756606504,0.009266377426683903,0.012781403958797455,0.07847161591053009,0.017132729291915894,0.031542811542749405
22,14.054478402321156,13.518828543332907,1.5116469802764745,0.32866589037272925,0.002501000417396426,0.6063885516430958,0.00918264128267765,0.012869068421423435,0.08169350028038025,0.01733166165649891,0.032014116644859314
23,14.101521180226253,13.543981937261728,1.5642238396864672,0.5030397795713865,0.002255828818306327,0.6277596347303276,0.00883934460580349,0.012424015440046787,0.07939721643924713,0.016736295074224472,0.03080425225198269
24,24.395339874120857,23.90504319851215,1.362447875050398,0.6720263545329754,0.0019721996504813433,0.6535120125276497,0.00876669678837061,0.01199799682945013,0.07555707544088364,0.01602892577648163,0.029165491461753845
25,13.720748960971832,13.25864572937672,1.287962610904987,0.5658190066997821,0.0026797426398843527,0.6215160783514919,0.008843407966196537,0.012721560895442963,0.08708203583955765,0.017117030918598175,0.03220826014876366
