plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,score_missing,sigma_base_pct,rt_profile,condition_multiplier,measurement_sigma_pct_raw,measurement_sigma_pct,measurement_var_pct2,delta_days,process_var_pct2,latent_soh_filterpy_filter_pct,latent_soh_filterpy_smooth_pct,latent_soh_filterpy_smooth_var_pct2,latent_soh_filterpy_smooth_std_pct,latent_soh_filter_pct,latent_soh_smooth_pct,latent_soh_smooth_var_pct2,latent_soh_smooth_std_pct,_filterpy_pred_var_pct2,_filterpy_pred_state_pct,latent_soh_monotone_pct,residual_pct,standardized_residual,resid_abs_mean_last_5_events,resid_std_last_5_events,resid_max_pos_last_5_events,resid_max_neg_last_5_events,resid_outlier_count_last_5_events,resid_abs_mean_last_30d,resid_std_last_30d,resid_outlier_count_last_30d,condition_multiplier_last_5_events_mean,score_switch_last_5_events_sum,score_observation_instability_last_5_events_mean
166,1,4575,2023-05-16 11:00:00,charge,100.0,0.0,0.0,0,1,15745,3148.7737939999997,19.366211495712925,18.0,21.0,3.0,7.9284852334074305,23.9,24.7,399.97120355668466,404.0,92.91400444585582,77.0,100.0,23.0,-0.16042807240393755,2.5500000000000114,0.0,0.0,0.0,0.5004249859207565,0.5974999999999999,0.1332716050633177,0.0,1.0,0.0,1.3070856144807932,0.5,0.75,0.0,0.75,current,4.240267914658083,3.180200935993562,3.180200935993562,10.113677993294328,0.0001,1.0000000000000002e-06,99.72445717682605,96.4194628753808,0.2131429136073244,0.46167403393230205,99.72445717682605,96.4194628753808,0.2131429136073244,0.46167403393230205,100.000001,97.0,96.4194628753808,3.580537124619198,1.1258839289350007,3.580537124619198,0.0,3.580537124619198,3.580537124619198,1.0,3.580537124619198,0.0,1.0,4.240267914658083,0.5,0.0
166,1,4576,2023-05-16 12:44:00,other,100.0,0.0,0.0,0,1,9638,1927.385601,21.98153143805769,0.0,25.0,25.0,39.18631458808882,54.1,70.2,362.91128864909734,401.9,68.76488898111641,29.0,100.0,71.0,-0.8754586013695791,1.7600000000000051,9611.0,9611.0,0.0,6.453239826291262,0.45083333333333336,0.6597582560023899,0.0,1.0,0.0,1.0550917202739183,0.5,0.25,0.0,0.75,current,3.9244708155405648,2.9433531116554237,2.9433531116554237,8.663327539891664,0.07222222222222222,0.0007222222222222223,99.86625900300113,96.41920299487177,0.21245415590328243,0.4609274952780344,99.86625900300113,96.41920299487177,0.21245415590328243,0.4609274952780344,9.185483086535008,99.72445717682605,96.41920299487177,3.5807970051282325,1.216570648947483,3.5806670648737153,0.00012994025451718016,3.5807970051282325,3.580537124619198,2.0,3.5806670648737153,0.00018376327023640802,2.0,4.082369365099324,1.0,0.0
166,1,4577,2023-05-16 13:00:00,charge,97.0,3.0,3.0,1,1,18774,3754.5833190000003,24.59475870885267,0.0,25.0,25.0,19.859816767870463,27.8,28.700000000000003,384.9566954298498,403.9,70.74986683711516,29.0,100.0,71.0,-1.070711622456589,0.8500000000000014,9519.0,9611.0,0.0,0.5006408202492283,0.6950000000000001,0.13331885005960264,0.0,1.0,3.0,0.6391423244913185,1.5,0.75,0.0,0.75,current,7.836845880913191,5.877634410684893,5.877634410684893,34.546586265667145,0.011111111111111112,0.00011111111111111114,99.53862986196351,96.41911708790678,0.21235363165035226,0.4608184367517778,99.53862986196351,96.41911708790678,0.21235363165035226,0.4608184367517778,4.458494936023656,99.86625900300113,96.41911708790678,0.580882912093216,0.0988293710539796,2.580739013946882,1.4141118149980163,3.5807970051282325,0.580882912093216,2.0,2.580739013946882,1.731926192993072,2.0,5.333861537037279,2.5,1.0
166,1,4578,2023-05-16 14:35:00,other,97.0,0.0,0.0,0,1,11409,2281.582631,23.50258567797353,23.0,25.0,2.0,31.840792356911212,37.3,70.4,365.0436760452274,400.5,66.6214392146551,29.0,100.0,71.0,-0.2382662810062233,1.0900000000000176,0.0,0.0,0.0,5.486243248166033,0.3108333333333333,0.6141138878094984,0.0,1.0,0.0,0.5926532562012534,0.5,0.25,0.0,0.75,current,3.4034086913413972,2.552556518506048,2.552556518506048,6.515544780167716,0.06597222222222222,0.0006597222222222224,98.58054921229758,96.41859592241555,0.21176475941353523,0.46017905147185395,98.58054921229758,96.41859592241555,0.21176475941353523,0.46017905147185395,3.9495242080037474,99.53862986196351,96.41859592241555,0.5814040775844518,0.22777324355769177,2.0809052798562746,1.4997617991509913,3.5807970051282325,0.580882912093216,2.0,2.0809052798562746,1.7317757569202845,2.0,4.851248325613309,3.0,0.75
166,1,4579,2023-05-16 15:00:00,charge,96.0,1.0,1.0,1,1,20922,4184.178628,25.281665232769335,24.0,26.0,2.0,17.670700697830032,27.6,28.7,388.0081588758245,404.5,74.65347481120352,29.0,100.0,71.0,-0.42291272344900105,0.3000000000000256,-16.0,16.0,0.0,0.5006909535160364,0.6900000000000001,0.13332982299483814,0.0,1.0,1.0,0.234582544689813,1.5,0.75,0.0,0.75,current,5.5284342757634874,4.146325706822616,4.146325706822616,17.19201686705806,0.017361111111111112,0.00017361111111111114,98.25761950437905,96.41844328169597,0.2116210396200886,0.46002286858382224,98.25761950437905,96.41844328169597,0.2116210396200886,0.46002286858382224,2.459144676346408,98.58054921229758,96.41844328169597,-0.41844328169597134,-0.10091905732524567,1.748412880224214,1.6729935088025356,3.5807970051282325,-0.41844328169597134,2.0,1.748412880224214,1.8704636057991813,2.0,4.9866855156433445,4.5,0.8
166,1,4580,2023-05-16 19:11:00,other,96.0,0.0,0.0,0,1,11247,2249.382045,26.68969502978572,25.0,29.0,4.0,33.295874455410335,45.5,71.1,368.05402329510093,401.6,69.46439050413444,27.0,100.0,73.0,0.010462345514359164,0.8500000000000085,0.0,0.0,0.0,6.0085998148342,0.37916666666666665,0.6395544719465969,0.0,1.0,0.0,0.42709246910287607,0.5,0.25,0.0,0.75,current,3.3666518724537715,2.5249889043403284,2.5249889043403284,6.375568967041772,0.17430555555555555,0.0017430555555555559,97.68766352050591,96.41695319378827,0.21021961858108784,0.458497130395696,97.68766352050591,96.41695319378827,0.21021961858108784,0.458497130395696,2.1531505772383213,98.25761950437905,96.41695319378827,-0.4169531937882738,-0.16513070337519198,1.1156960940580292,1.4691836676878305,3.5807970051282325,-0.41844328169597134,1.0,1.5265029324848907,1.8612452271436402,2.0,4.811962307202482,4.5,0.8
166,1,4581,2023-05-16 20:00:00,charge,97.0,1.0,1.0,1,1,19540,3907.76897,26.80813715455476,24.0,29.0,5.0,19.09348004094166,27.9,29.1,386.4244472876152,403.9,72.17057318321392,27.0,100.0,73.0,0.3389477993858751,0.960000000000008,25.0,25.0,0.0,0.500748619185453,0.6975,0.1333424441338546,0.0,1.0,1.0,0.547789559877179,1.5,0.75,0.0,0.75,current,5.770849003008275,4.328136752256206,4.328136752256206,18.732767746230902,0.034027777777777775,0.00034027777777777783,97.63324218312255,96.41668455381841,0.20996816302220123,0.4582228311882781,97.63324218312255,96.41668455381841,0.20996816302220123,0.4582228311882781,1.6099089745014612,97.68766352050591,96.41668455381841,0.5833154461815866,0.13477287793125095,0.5161997822686999,0.48968609057110063,0.5833154461815866,-0.41844328169597134,0.0,1.39176186301299,1.717551654622199,2.0,5.181237944696024,5.5,1.0
166,1,4582,2023-05-16 21:19:00,other,97.0,0.0,97.0,0,1,13917,2783.582473,23.50901774807789,23.0,24.0,1.0,26.285118919307322,40.5,71.2,367.19669468994755,401.8,66.70122871308472,29.0,100.0,71.0,0.05089961917079833,0.8000000000000185,0.0,0.0,0.0,3.9934208398393087,0.3375,0.5282014656910586,0.0,1.0,0.0,0.4101799238341689,0.5,0.25,0.0,0.75,current,3.2287860421439207,2.4215895316079408,2.4215895316079408,5.864095859593166,0.05486111111111111,0.0005486111111111113,97.50541976780157,96.41623435731948,0.20957477831124138,0.45779337949695315,97.50541976780157,96.41623435731948,0.20957477831124138,0.45779337949695315,1.4830502172627185,97.63324218312255,96.41623435731948,0.5837656426805182,0.24106713175824498,0.5167763283861604,0.49015680981786425,0.5837656426805182,-0.41844328169597134,0.0,1.290762335471431,1.6028324601335262,2.0,4.2596259769421705,4.5,0.4
166,1,4583,2023-05-16 22:00:00,charge,97.0,0.0,97.0,1,1,5727,1145.193014,23.261568011175136,0.0,24.0,24.0,19.64159245678366,27.8,28.9,359.9504277981491,372.7,37.24358302776323,29.0,51.0,22.0,-0.6607263837960539,0.4200000000000088,9528.0,9528.0,0.0,0.5004716946568575,0.6950000000000001,0.13328182993553608,0.0,0.0,0.0,0.3421452767592152,1.5,0.75,0.0,0.75,current,4.114070330021064,3.0855527475157976,3.0855527475157976,9.520635757702287,0.02847222222222222,0.0002847222222222223,97.44951819580957,96.41597236718563,0.20939082099099038,0.45759241797804123,97.44951819580957,96.41597236718563,0.20939082099099038,0.45759241797804123,1.183975443441789,97.50541976780157,96.41597236718563,0.5840276328143688,0.18927812311248737,0.5173010394321438,0.4905846457973237,0.5840276328143688,-0.41844328169597134,0.0,1.2122362573984242,1.5084698365376843,2.0,4.401758304678103,5.5,0.4
166,1,4584,2023-05-17 11:30:00,charge,96.0,1.0,1.0,0,0,17948,3589.3697740000002,19.024570982839315,18.0,21.0,3.0,14.088366391798528,24.6,25.4,395.1971751727212,403.9,83.54880766659238,51.0,100.0,49.0,-0.8120169378203699,1.8500000000000085,-28.0,28.0,0.0,0.5003652666451124,0.615,0.13325853162844958,0.0,1.0,1.0,1.0874033875640783,0.0,0.75,0.0,0.75,current,4.592996439394396,3.444747329545797,3.444747329545797,11.8662841644129,0.5625,0.0056250000000000015,97.33079191050622,96.41045140823229,0.20597878154133453,0.4538488531894011,97.33079191050622,96.41045140823229,0.20597878154133453,0.4538488531894011,1.0586477330319648,97.44951819580957,96.41045140823229,-0.41045140823229076,-0.11915283443630983,0.5157026647394076,0.48863114420086406,0.5840276328143688,-0.4169531937882738,0.0,1.1320577724818108,1.4930370206583417,2.0,4.214670737404285,4.0,0.4
